kernel,coreF,memF,real,predict
mergeSort,700,2100,1.565172,1.559977
mergeSort,700,2600,1.563527,1.564788
mergeSort,700,3100,1.563884,1.564755
mergeSort,700,3600,1.565011,1.573789
mergeSort,700,3900,1.565994,1.573833
mergeSort,900,2100,1.225825,1.220184
mergeSort,900,2600,1.224127,1.228621
mergeSort,900,3100,1.223162,1.218639
mergeSort,900,3600,1.222965,1.214671
mergeSort,900,3900,1.223752,1.222387
nn,1100,2100,1.747518,1.782485
nn,1100,2600,1.391064,1.397900
nn,1100,3100,1.155975,1.153296
nn,1100,3600,1.000000,0.993114
nn,1100,3900,0.919663,0.930396
nn,1300,2100,1.745105,1.777044
nn,1300,2600,1.386800,1.398909
nn,1300,3100,1.151389,1.151850
nn,1300,3600,0.996798,0.998582
nn,1300,3900,0.916494,0.924804
nn,1500,2100,1.742852,1.775617
nn,1500,2600,1.384805,1.392127
nn,1500,3100,1.149121,1.145202
nn,1500,3600,0.994417,0.993622
nn,1500,3900,0.914853,0.920072
nn,700,2100,1.766182,1.728613
nn,700,2600,1.405593,1.412033
nn,700,3100,1.296761,1.326540
nn,700,3600,1.313865,1.330567
nn,700,3900,1.313253,1.313280
nn,900,2100,1.754276,1.753021
nn,900,2600,1.397998,1.394950
nn,900,3100,1.160512,1.142871
nn,900,3600,1.008785,1.061354
nn,900,3900,1.007240,1.042556
pathfinder,1100,2100,1.061719,0.998693
pathfinder,1100,2600,1.024006,1.020637
pathfinder,1100,3100,1.004119,1.024310
pathfinder,1100,3600,1.000000,1.007799
pathfinder,1100,3900,0.994886,1.005672
pathfinder,1300,2100,0.937713,0.873436
pathfinder,1300,2600,0.884304,0.866608
pathfinder,1300,3100,0.862855,0.863631
pathfinder,1300,3600,0.857955,0.859230
pathfinder,1300,3900,0.852912,0.854598
pathfinder,1500,2100,0.848722,0.783581
pathfinder,1500,2600,0.804048,0.764778
pathfinder,1500,3100,0.780327,0.763718
pathfinder,1500,3600,0.773224,0.754317
pathfinder,1500,3900,0.766122,0.750073
pathfinder,700,2100,1.569105,1.558154
pathfinder,700,2600,1.547301,1.529074
pathfinder,700,3100,1.539062,1.520661
pathfinder,700,3600,1.540980,1.525428
pathfinder,700,3900,1.540128,1.523651
pathfinder,900,2100,1.250568,1.219486
pathfinder,900,2600,1.228338,1.217460
pathfinder,900,3100,1.214276,1.202799
pathfinder,900,3600,1.209943,1.191671
pathfinder,900,3900,1.207670,1.191568
scalarProd,1100,2100,1.754510,1.499962
scalarProd,1100,2600,1.394700,1.263621
scalarProd,1100,3100,1.157979,1.150359
scalarProd,1100,3600,1.000000,1.011527
scalarProd,1100,3900,0.919919,0.955084
scalarProd,1300,2100,1.751446,1.496951
scalarProd,1300,2600,1.391712,1.250083
scalarProd,1300,3100,1.154379,1.138694
scalarProd,1300,3600,0.996132,1.008964
