,appName,coreF,memF,avg_power,modelled_power
132,srad,1012,715,109.67696999999997,114.6325712781286
133,srad,1202,715,135.17511000000002,135.68002350591416
134,srad,1328,715,169.21716999999995,167.59540109634872
135,stereoDisparity,607,715,63.34058999999999,63.44545383549751
136,stereoDisparity,810,715,75.23508999999999,75.27470303879501
137,stereoDisparity,1012,715,87.66064,87.51275568465294
138,stereoDisparity,1202,715,109.50382999999998,109.53599059024396
139,stereoDisparity,1328,715,139.05729000000002,139.00193966162325
140,transpose,607,715,75.99956999999998,75.88869347521664
141,transpose,810,715,85.90667000000002,86.1211144257188
142,transpose,1012,715,95.32537000000002,95.01815345558525
143,transpose,1202,715,109.84863999999996,109.72209958836437
144,transpose,1328,715,131.86575000000002,132.03143481981758
145,vectorAdd,607,715,93.70914999999997,93.59245527403651
146,vectorAdd,810,715,95.58009,95.55834040922223
147,vectorAdd,1012,715,96.8493,96.90874734023211
148,vectorAdd,1202,715,106.21761999999998,106.05466961656687
149,vectorAdd,1328,715,122.30986999999998,122.46526867811916
