kernel,coreF,memF,real,predict
scalarProd,1600,4000,1.144663,1.119117
scalarProd,1600,4500,1.007133,1.001042
scalarProd,1600,5000,0.903643,0.900160
scalarProd,1800,3500,1.326635,1.258488
scalarProd,1800,4000,1.141003,1.095082
scalarProd,1800,4500,1.000000,0.994805
scalarProd,1800,5000,0.896984,0.889498
scalarProd,1900,3500,1.326855,1.258819
scalarProd,1900,4000,1.143765,1.095585
scalarProd,1900,4500,1.004439,0.990133
scalarProd,1900,5000,0.898187,0.892579
scalarProd,2000,3500,1.328872,1.259521
scalarProd,2000,4000,1.143985,1.095577
scalarProd,2000,4500,1.005286,0.988022
scalarProd,2000,5000,0.899034,0.888852
scanScanExclusiveShared,1700,3500,1.332627,1.286411
scanScanExclusiveShared,1700,4000,1.143188,1.133706
scanScanExclusiveShared,1700,4500,0.995494,1.016218
scanScanExclusiveShared,1700,5000,0.890273,0.900227
scanScanExclusiveShared,1600,3500,1.330440,1.292162
scanScanExclusiveShared,1600,4000,1.142923,1.148071
scanScanExclusiveShared,1600,4500,0.996289,1.031178
scanScanExclusiveShared,1600,5000,0.889743,0.909214
scanScanExclusiveShared,1800,3500,1.334879,1.283917
scanScanExclusiveShared,1800,4000,1.141996,1.129538
scanScanExclusiveShared,1800,4500,1.000000,1.002902
scanScanExclusiveShared,1800,5000,0.890008,0.899895
scanScanExclusiveShared,1900,3500,1.335476,1.278876
scanScanExclusiveShared,1900,4000,1.142460,1.125216
scanScanExclusiveShared,1900,4500,0.998675,0.994113
scanScanExclusiveShared,1900,5000,0.890671,0.900563
scanScanExclusiveShared,2000,3500,1.335675,1.276518
scanScanExclusiveShared,2000,4000,1.142526,1.120504
scanScanExclusiveShared,2000,4500,1.001789,0.988144
scanScanExclusiveShared,2000,5000,0.893188,0.898853
scanUniformUpdate,1700,3500,1.333555,1.287473
scanUniformUpdate,1700,4000,1.145145,1.127483
scanUniformUpdate,1700,4500,0.998671,1.010553
scanUniformUpdate,1700,5000,0.891673,0.895008
scanUniformUpdate,1600,3500,1.330897,1.285235
scanUniformUpdate,1600,4000,1.145012,1.124920
scanUniformUpdate,1600,4500,0.998073,1.004586
scanUniformUpdate,1600,5000,0.891340,0.895335
scanUniformUpdate,1800,3500,1.335017,1.287497
scanUniformUpdate,1800,4000,1.144813,1.125832
scanUniformUpdate,1800,4500,1.000000,1.001396
scanUniformUpdate,1800,5000,0.891939,0.895089
scanUniformUpdate,1900,3500,1.336213,1.281549
scanUniformUpdate,1900,4000,1.145145,1.120953
scanUniformUpdate,1900,4500,1.001462,0.999300
scanUniformUpdate,1900,5000,0.893467,0.896013
scanUniformUpdate,2000,3500,1.337343,1.280123
scanUniformUpdate,2000,4000,1.145610,1.120448
scanUniformUpdate,2000,4500,1.001130,0.996507
scanUniformUpdate,2000,5000,0.895328,0.893531
sortingNetworks,1700,3500,1.055721,1.085843
sortingNetworks,1700,4000,1.051900,1.076601
sortingNetworks,1700,4500,1.055721,1.044772
sortingNetworks,1700,5000,1.055880,1.053550
sortingNetworks,1600,3500,1.118340,1.117260
sortingNetworks,1600,4000,1.118075,1.126507
sortingNetworks,1600,4500,1.119083,1.115262
sortingNetworks,1600,5000,1.113564,1.109493
sortingNetworks,1800,3500,1.002653,1.031141
sortingNetworks,1800,4000,0.996338,1.014563
sortingNetworks,1800,4500,1.000000,0.993613
sortingNetworks,1800,5000,1.001804,0.999754
sortingNetworks,1900,3500,0.964763,0.995667
sortingNetworks,1900,4000,0.964020,0.979302
sortingNetworks,1900,4500,0.959510,0.957508
sortingNetworks,1900,5000,0.960730,0.959770
sortingNetworks,2000,3500,0.917533,0.974917
sortingNetworks,2000,4000,0.921673,0.942767
sortingNetworks,2000,4500,0.916578,0.909924
sortingNetworks,2000,5000,0.919391,0.894379
srad,1700,3500,1.218327,1.229782
srad,1700,4000,1.102571,1.015893
srad,1700,4500,1.052026,1.048284
srad,1700,5000,1.034599,1.029059
srad,1600,3500,1.233818,1.240058
srad,1600,4000,1.135860,1.038329
srad,1600,4500,1.108836,1.088571
srad,1600,5000,1.092405,1.071127
srad,1800,3500,1.201099,1.219120
srad,1800,4000,1.079107,1.004033
srad,1800,4500,1.000000,1.008467
srad,1800,5000,0.991486,0.980239
srad,1900,3500,1.186462,1.217438
srad,1900,4000,1.067660,1.000164
srad,1900,4500,0.983968,0.985474
srad,1900,5000,0.956830,0.942734
srad,2000,3500,1.167383,1.197474
srad,2000,4000,1.043796,0.985490
srad,2000,4500,0.958339,0.973480
srad,2000,5000,0.920551,0.916378
transpose,1700,3500,1.332023,1.275747
transpose,1700,4000,1.140829,1.102861
transpose,1700,4500,0.998844,1.008194
transpose,1700,5000,0.891684,0.936553
transpose,1600,3500,1.329017,1.283937
transpose,1600,4000,1.138748,1.117697
transpose,1600,4500,0.998613,1.022655
transpose,1600,5000,0.891962,0.952936
transpose,1800,3500,1.334428,1.266819
transpose,1800,4000,1.143234,1.094177
transpose,1800,4500,1.000000,0.989080
