kernel,coreF,memF,real,predict
pathfinder,1700,4500,1.044572,1.025785
pathfinder,1700,5000,1.021359,0.966846
pathfinder,1600,3500,1.164806,1.167525
pathfinder,1600,4000,1.120141,1.113739
pathfinder,1600,4500,1.090766,1.058740
pathfinder,1600,5000,1.069499,1.002497
pathfinder,1800,3500,1.080295,1.112160
pathfinder,1800,4000,1.036325,1.052920
pathfinder,1800,4500,1.000000,0.992459
pathfinder,1800,5000,0.973498,0.930756
pathfinder,1900,3500,1.052819,1.083853
pathfinder,1900,4000,1.003151,1.021895
pathfinder,1900,4500,0.965297,0.958712
pathfinder,1900,5000,0.940648,0.894310
pathfinder,2000,3500,1.017606,1.055159
pathfinder,2000,4000,0.966640,0.990476
pathfinder,2000,4500,0.921837,0.924570
pathfinder,2000,5000,0.896076,0.857415
scalarProd,1700,3500,1.321061,1.285268
scalarProd,1700,4000,1.142138,1.204519
scalarProd,1700,4500,1.007370,1.124024
scalarProd,1700,5000,0.897899,1.043782
scalarProd,1600,3500,1.330210,1.294301
scalarProd,1600,4000,1.144663,1.216231
scalarProd,1600,4500,1.007133,1.138408
scalarProd,1600,5000,0.903643,1.060830
scalarProd,1800,3500,1.326635,1.275829
scalarProd,1800,4000,1.141003,1.192407
scalarProd,1800,4500,1.000000,1.109243
scalarProd,1800,5000,0.896984,1.026330
scalarProd,1900,3500,1.326855,1.265991
scalarProd,1900,4000,1.143765,1.179903
scalarProd,1900,4500,1.004439,1.094067
scalarProd,1900,5000,0.898187,1.008478
scalarProd,2000,3500,1.328872,1.255747
scalarProd,2000,4000,1.143985,1.166992
scalarProd,2000,4500,1.005286,1.078480
scalarProd,2000,5000,0.899034,0.990222
scanScanExclusiveShared,1700,3500,1.332627,1.251853
scanScanExclusiveShared,1700,4000,1.143188,1.173477
scanScanExclusiveShared,1700,4500,0.995494,1.093152
scanScanExclusiveShared,1700,5000,0.890273,1.011109
scanScanExclusiveShared,1600,3500,1.330440,1.264632
scanScanExclusiveShared,1600,4000,1.142923,1.188819
scanScanExclusiveShared,1600,4500,0.996289,1.111025
scanScanExclusiveShared,1600,5000,0.889743,1.031489
scanScanExclusiveShared,1800,3500,1.334879,1.238669
scanScanExclusiveShared,1800,4000,1.141996,1.157776
scanScanExclusiveShared,1800,4500,1.000000,1.074910
scanScanExclusiveShared,1800,5000,0.890008,0.990343
scanScanExclusiveShared,1900,3500,1.335476,1.225116
scanScanExclusiveShared,1900,4000,1.142460,1.141673
scanScanExclusiveShared,1900,4500,0.998675,1.056303
scanScanExclusiveShared,1900,5000,0.890671,0.969208
scanScanExclusiveShared,2000,3500,1.335675,1.211197
scanScanExclusiveShared,2000,4000,1.142526,1.125218
scanScanExclusiveShared,2000,4500,1.001789,1.037340
scanScanExclusiveShared,2000,5000,0.893188,0.947708
scanUniformUpdate,1700,3500,1.333555,1.297853
scanUniformUpdate,1700,4000,1.145145,1.176404
scanUniformUpdate,1700,4500,0.998671,1.053469
scanUniformUpdate,1700,5000,0.891673,0.929540
scanUniformUpdate,1600,3500,1.330897,1.291412
scanUniformUpdate,1600,4000,1.145012,1.172615
scanUniformUpdate,1600,4500,0.998073,1.052507
scanUniformUpdate,1600,5000,0.891340,0.931196
scanUniformUpdate,1800,3500,1.335017,1.303932
scanUniformUpdate,1800,4000,1.144813,1.179707
scanUniformUpdate,1800,4500,1.000000,1.054142
scanUniformUpdate,1800,5000,0.891939,0.927224
scanUniformUpdate,1900,3500,1.336213,1.309601
scanUniformUpdate,1900,4000,1.145145,1.182630
scanUniformUpdate,1900,4500,1.001462,1.054366
scanUniformUpdate,1900,5000,0.893467,0.924855
scanUniformUpdate,2000,3500,1.337343,1.314882
scanUniformUpdate,2000,4000,1.145610,1.185148
scanUniformUpdate,2000,4500,1.001130,1.054203
scanUniformUpdate,2000,5000,0.895328,0.921977
sortingNetworks,1700,3500,1.055721,1.091326
sortingNetworks,1700,4000,1.051900,1.024736
sortingNetworks,1700,4500,1.055721,0.956202
sortingNetworks,1700,5000,1.055880,0.885721
sortingNetworks,1600,3500,1.118340,1.108782
sortingNetworks,1600,4000,1.118075,1.044926
sortingNetworks,1600,4500,1.119083,0.979132
sortingNetworks,1600,5000,1.113564,0.911372
sortingNetworks,1800,3500,1.002653,1.073597
sortingNetworks,1800,4000,0.996338,1.004285
sortingNetworks,1800,4500,1.000000,0.933020
sortingNetworks,1800,5000,1.001804,0.859810
sortingNetworks,1900,3500,0.964763,1.055642
sortingNetworks,1900,4000,0.964020,0.983591
sortingNetworks,1900,4500,0.959510,0.909592
sortingNetworks,1900,5000,0.960730,0.833641
sortingNetworks,2000,3500,0.917533,1.037427
sortingNetworks,2000,4000,0.921673,0.962640
sortingNetworks,2000,4500,0.916578,0.885907
sortingNetworks,2000,5000,0.919391,0.807232
srad,1700,3500,1.218327,1.161175
srad,1700,4000,1.102571,1.091348
srad,1700,4500,1.052026,1.020340
srad,1700,5000,1.034599,0.948045
srad,1600,3500,1.233818,1.179332
srad,1600,4000,1.135860,1.112263
srad,1600,4500,1.108836,1.044026
srad,1600,5000,1.092405,0.974497
srad,1800,3500,1.201099,1.142577
srad,1800,4000,1.079107,1.069986
srad,1800,4500,1.000000,0.996203
srad,1800,5000,0.991486,0.921139
srad,1900,3500,1.186462,1.123507
srad,1900,4000,1.067660,1.048157
srad,1900,4500,0.983968,0.971605
srad,1900,5000,0.956830,0.893783
srad,2000,3500,1.167383,1.104020
srad,2000,4000,1.043796,1.025884
srad,2000,4500,0.958339,0.946561
srad,2000,5000,0.920551,0.865976
transpose,1700,3500,1.332023,1.216277
transpose,1700,4000,1.140829,1.150537
transpose,1700,4500,0.998844,1.082972
transpose,1700,5000,0.891684,1.013484
transpose,1600,3500,1.329017,1.230859
transpose,1600,4000,1.138748,1.167720
transpose,1600,4500,0.998613,1.102714
transpose,1600,5000,0.891962,1.035634
transpose,1800,3500,1.334428,1.201377
transpose,1800,4000,1.143234,1.133149
transpose,1800,4500,1.000000,1.063024
transpose,1800,5000,0.891916,0.990976
transpose,1900,3500,1.337110,1.186205
transpose,1900,4000,1.145315,1.115431
transpose,1900,4500,1.002405,1.042748
transpose,1900,5000,0.892424,0.968167
transpose,2000,3500,1.339839,1.170776
transpose,2000,4000,1.147905,1.097453
transpose,2000,4500,1.004347,1.022236
transpose,2000,5000,0.893627,0.945114
vectorAdd,1700,3500,1.316311,1.264518
vectorAdd,1700,4000,1.138030,1.160555
vectorAdd,1700,4500,1.000269,1.055239
vectorAdd,1700,5000,0.889522,0.948927
vectorAdd,1600,3500,1.318959,1.267468
vectorAdd,1600,4000,1.140588,1.166621
vectorAdd,1600,4500,0.997846,1.064062
vectorAdd,1600,5000,0.894099,0.960623
vectorAdd,1800,3500,1.324074,1.260517
vectorAdd,1800,4000,1.141126,1.153898
vectorAdd,1800,4500,1.000000,1.045818
vectorAdd,1800,5000,0.889432,0.937063
vectorAdd,1900,3500,1.325555,1.256420
vectorAdd,1900,4000,1.141755,1.146954
vectorAdd,1900,4500,0.997756,1.036282
vectorAdd,1900,5000,0.891811,0.924453
vectorAdd,2000,3500,1.326946,1.251966
vectorAdd,2000,4000,1.143011,1.139570
vectorAdd,2000,4500,0.999686,1.026148
vectorAdd,2000,5000,0.892349,0.911528
average,0.067086
