kernel,coreF,memF,real,predict
matrixMulShared,1300,2100,0.851829,0.920120
matrixMulShared,1300,2600,0.848725,0.831971
matrixMulShared,1300,3100,0.847653,0.771280
matrixMulShared,1300,3600,0.847813,0.739467
matrixMulShared,1300,3900,0.847516,0.733360
matrixMulShared,1500,2100,0.755779,0.784083
matrixMulShared,1500,2600,0.752607,0.677887
matrixMulShared,1500,3100,0.751033,0.598918
matrixMulShared,1500,3600,0.750941,0.548675
matrixMulShared,1500,3900,0.750690,0.531587
matrixMulShared,700,2100,1.573036,1.525710
matrixMulShared,700,2600,1.574359,1.492435
matrixMulShared,700,3100,1.574953,1.486249
matrixMulShared,700,3600,1.575112,1.508896
matrixMulShared,700,3900,1.576436,1.536401
matrixMulShared,900,2100,1.226147,1.290811
matrixMulShared,900,2600,1.225645,1.239023
matrixMulShared,900,3100,1.225371,1.215757
matrixMulShared,900,3600,1.225531,1.219726
matrixMulShared,900,3900,1.229662,1.235780
mergeSort,1100,2100,1.005917,1.077632
mergeSort,1100,2600,1.004040,1.020163
mergeSort,1100,3100,1.000697,0.988848
mergeSort,1100,3600,1.000000,0.984101
mergeSort,1100,3900,1.000429,0.994177
mergeSort,1300,2100,0.855033,0.937135
mergeSort,1300,2600,0.852906,0.861483
mergeSort,1300,3100,0.852548,0.812035
mergeSort,1300,3600,0.852638,0.789226
mergeSort,1300,3900,0.852584,0.787429
mergeSort,1500,2100,0.755564,0.829410
mergeSort,1500,2600,0.754241,0.735244
mergeSort,1500,3100,0.752847,0.666835
mergeSort,1500,3600,0.752650,0.625714
mergeSort,1500,3900,0.752740,0.613392
mergeSort,700,2100,1.565172,1.454115
mergeSort,700,2600,1.563527,1.433865
mergeSort,700,3100,1.563884,1.438790
mergeSort,700,3600,1.565011,1.470999
mergeSort,700,3900,1.565994,1.502572
mergeSort,900,2100,1.225825,1.249792
mergeSort,900,2600,1.224127,1.210990
mergeSort,900,3100,1.223162,1.197849
mergeSort,900,3600,1.222965,1.211620
mergeSort,900,3900,1.223752,1.232153
nn,1100,2100,1.747518,1.465774
nn,1100,2600,1.391064,1.287071
nn,1100,3100,1.155975,1.138457
nn,1100,3600,1.000000,1.014973
