,n_shm_ld,n_shm_st,n_gld,n_gst,n_dm_ld,n_dm_st,n_flop_sp,other_insts,real_cycle,c_to_m,act_util,appName
22,0.024480387007683478,7.803757413988995e-06,3.309573519272732e-05,0.09754706912370882,2.9903998410405828e-05,0.09752599897869105,0.7803757413988995,0.0,28.039944618517833,0.35755555555555557,0.9532440000000001,SobolQRNG
23,0.024480418720198825,7.803767523174633e-06,3.25182992690687e-05,0.09754719548866073,2.976356933338805e-05,0.09752554783755144,0.7803767523174633,0.0,26.076221574041366,0.3218,0.954142,SobolQRNG
24,0.024480408786149037,7.803764356438965e-06,3.273679147526146e-05,0.09754715590442371,3.017715676634948e-05,0.0975252819529326,0.7803764356438966,0.0,42.03176514075973,0.5168571428571429,0.964075,SobolQRNG
25,0.024480400189381683,7.803761615996711e-06,3.2846032641730156e-05,0.09754712164885991,3.0294202593299235e-05,0.09752537256523612,0.7803761615996712,0.0,35.68244155788021,0.45225,0.954849,SobolQRNG
26,0.02448040401016643,7.80376283397081e-06,3.293187915935681e-05,0.09754713687355197,3.025518850730483e-05,0.09752518488870002,0.780376283397081,0.0,31.766868743524356,0.402,0.95594,SobolQRNG
27,0.024480407639913042,7.803763991046555e-06,3.267435983051192e-05,0.09754715133701382,3.019276288135912e-05,0.0975253710317148,0.7803763991046554,0.0,29.36593902745376,0.3618,0.9546180000000001,SobolQRNG
28,0.02448037420807706,7.803753333782934e-06,3.343127928192609e-05,0.09754701812108002,2.978692647504946e-05,0.09752625233345882,0.7803753333782933,0.0,44.12053121577542,0.5454285714285714,0.961989,SobolQRNG
29,0.024480399043146493,7.803761250604557e-06,3.3080143941312715e-05,0.09754711708145322,2.9818171738560013e-05,0.09752565673801405,0.7803761250604557,0.0,37.8458326566222,0.47725,0.95768,SobolQRNG
30,0.02448040018938169,7.803761615996713e-06,3.266654612456224e-05,0.09754712164885992,3.012251983774731e-05,0.09752572373450887,0.7803761615996713,0.0,33.52243663707037,0.4242222222222222,0.955781,SobolQRNG
31,0.02448042387826632,7.803769167442244e-06,3.238564204488532e-05,0.09754721604202723,2.9818201988796814e-05,0.0975254357222809,0.7803769167442244,0.0,30.531286712886697,0.3818,0.9524940000000001,SobolQRNG
32,0.0243920137505037,0.017616454375363785,0.02259832115225092,0.021683223631174895,0.016263106968923077,0.016187014261096797,0.686590016680845,0.19466984917984193,25.35600673492635,0.48828571428571427,0.947535,backprop
33,0.024392005680704737,0.017616448547175645,0.022597762279622083,0.02168321645754596,0.01626310158847335,0.01618733974357207,0.6865897895309482,0.194670336171958,25.262687815179323,0.42725,0.9473600000000001,backprop
34,0.024392008370637132,0.017616450489904595,0.022598205888736164,0.02168321884875508,0.016262772544169052,0.01618756208722472,0.6865898652475637,0.19466991652300955,25.180038852751814,0.37977777777777777,0.94732,backprop
35,0.024392059479465353,0.01761648740183609,0.022597371003043824,0.02168326428182851,0.0162628066197251,0.01618550069481595,0.6865913038664321,0.19467120665285306,25.14763292124079,0.3418,0.947182,backprop
36,0.024392019130372644,0.017616458260824686,0.02259821585719447,0.021683228413596822,0.01626322083520257,0.016186686993349277,0.6865901681141929,0.19467000239526663,23.834975362709972,0.45971428571428574,0.947499,backprop
