,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
636,mergeSort,0.02242450138551697,0.022874631458726907,0.2245814168887487,0.011284201770253983,0.0,0.0,0.6735257931620345,0.0031296028347188778,0.975675,1.0,0.9817,1.8,1.0,1.158583151119082
637,mergeSort,0.022456638412358572,0.022672302856420874,0.2255318812889759,0.011331958313142479,0.0,0.0,0.6763762618156917,0.003142847813410609,0.977643,1.0,0.9835,1.8,1.2,1.224391076824804
638,mergeSort,0.022418538431657798,0.02263123992061213,0.22514100908283757,0.011312318750343593,0.0,0.0,0.6752040254111333,0.003137400903415606,0.976941,1.0,0.9825,1.8,1.4,1.2768461784143679
639,mergeSort,0.02244126963823454,0.022645928442325793,0.22526565728420675,0.011318581759429718,0.0,0.0,0.6755778487659613,0.003139137909841836,0.976898,1.0,0.9831,1.8,1.6,1.326804658133307
640,mergeSort,0.022416727722961383,0.022606485600468056,0.22485058659774199,0.011297726332298334,0.0,0.0,0.674333040459057,0.0031333537874733666,0.976707,1.0,0.9815,1.8,1.8,1.3760796501486376
641,mergeSort,0.022395588159960924,0.022603914001008,0.22484301181019137,0.011297345733439034,0.0,0.0,0.6743103234646423,0.003133248230758482,0.976751,1.0,0.9814,1.8,2.0,1.4086448173353312
642,mergeSort,0.022149044674168762,0.02297490691399331,0.22207721671261751,0.011158377022810306,0.0,0.0,0.66601562854899,0.0030947061274200455,0.966806,1.0,0.98,2.0,1.0,1.2132348966906616
643,mergeSort,0.022484789163314436,0.022912321118435164,0.2245592978790837,0.011283090389929307,0.0,0.0,0.6734594576489055,0.003129294600331956,0.976977,1.0,0.9804,2.0,1.2,1.2818512148981647
644,mergeSort,0.022723871982009092,0.02290336741218635,0.2244129464470991,0.011275736891537682,0.0,0.0,0.6730205457136553,0.003127255153512404,0.976406,1.0,0.9806,2.0,1.4,1.3336375697123066
645,mergeSort,0.022373092938520977,0.023140654532642708,0.2241448696045853,0.011262267241097471,0.0,0.0,0.6722165759530054,0.003123519430148127,0.976873,1.0,0.9789,2.0,1.6,1.39115912831978
646,mergeSort,0.02235707221563717,0.02286730790298821,0.2244170286096369,0.011275942001766185,0.0,0.0,0.6730327882304191,0.0031273120395523403,0.97651,1.0,0.9801,2.0,1.8,1.4388278505269883
647,mergeSort,0.022394023132314055,0.022555493186346524,0.2241703197050841,0.011263545993690097,0.0,0.0,0.6722929014983777,0.0031238740841874877,0.976502,1.0,0.9788,2.0,2.0,1.480550573667788
