appName,coreF,memF,kernel,achieved_occupancy,eligible_warps_per_cycle,dram_read_transactions,dram_write_transactions,l2_read_transactions,l2_write_transactions,shared_load_transactions,shared_store_transactions,branch_efficiency,cf_executed,flop_count_sp,time/ms,time(pred)/ms,power/W,power(pred)/W
reduction,800,700,reduce2,0.924933,2.033115,2097197,40076,2097296,65542,1638400,1310720,1,16056320,16711680,2.1058,2.123747351,42.89335897,42.90989901
reduction,800,800,reduce2,0.923356,2.079513,2097197,39993,2097302,65568,1638400,1310720,1,16056320,16711680,2.0739,2.011136444,43.48771795,43.37037268
reduction,800,900,reduce2,0.922726,2.094829,2097192,40358,2097341,65555,1638400,1310720,1,16056320,16711680,2.0522,1.923444975,44.143775,43.89442541
reduction,800,1000,reduce2,0.921948,2.113808,2097197,40509,2097295,65542,1638400,1310720,1,16056320,16711680,2.0371,1.853404077,44.7056,44.35673881
reduction,900,500,reduce2,0.943373,1.409724,2097203,39822,2097327,65550,1638400,1310720,1,16056320,16711680,2.3611,2.347851266,42.93436364,43.47630782
reduction,900,600,reduce2,0.934661,1.647378,2097205,40297,2097328,65542,1638400,1310720,1,16056320,16711680,2.0675,2.137772258,44.00653846,44.17408887
reduction,900,700,reduce2,0.926189,1.875493,2097190,40086,2097361,65555,1638400,1310720,1,16056320,16711680,1.9301,1.987549228,44.51932432,44.5946529
reduction,900,800,reduce2,0.923095,1.964007,2097199,40198,2097343,65542,1638400,1310720,1,16056320,16711680,1.886,1.874978918,45.29135135,44.78651277
reduction,900,900,reduce2,0.920915,2.025167,2097199,40129,2097302,65542,1638400,1310720,1,16056320,16711680,1.858,1.787330714,46.32921053,45.57372973
reduction,900,1000,reduce2,0.918248,2.099544,2097195,40531,2097291,65555,1638400,1310720,1,16056320,16711680,1.8299,1.717311954,47.26337838,46.15509882
reduction,1000,500,reduce2,0.946271,1.270425,2097194,40335,2097304,65542,1638400,1310720,1,16056320,16711680,2.3595,2.238781133,44.84021875,43.23142134
reduction,1000,600,reduce2,0.937841,1.498931,2092059,29105,2097307,65555,1638400,1310720,1,16056320,16711680,2.0519,2.028757527,46.03075,44.33367235
reduction,1000,700,reduce2,0.926978,1.767254,2097203,40154,2097325,65568,1638400,1310720,1,16056320,16711680,1.8222,1.878590729,46.42166667,47.25180813
reduction,1000,800,reduce2,0.921664,1.906478,2097218,40125,2097278,65555,1638400,1310720,1,16056320,16711680,1.7563,1.766052897,47.44416667,47.4282793
reduction,1000,900,reduce2,0.918604,1.994011,2097193,40406,2097271,65542,1638400,1310720,1,16056320,16711680,1.7093,1.678439306,48.02177778,46.57208459
reduction,1000,1000,reduce2,0.915722,2.069679,2097190,38019,2119111,65542,1638400,1310720,1,16056320,16711680,1.6639,1.608438255,48.45079487,47.4709101
scalarProd,500,500,scalarProdGPU,0.95816,0.289315,266202,30877,263862,264,18688,17408,1,178432,2359040,0.31733,0.330860889,38.74755882,38.50279717
scalarProd,500,600,scalarProdGPU,0.95697,0.409385,253282,10322,263670,262,18688,17408,1,178432,2359040,0.273,0.271185173,39.83884848,39.75484617
scalarProd,500,700,scalarProdGPU,0.953196,0.480507,249268,11060,263118,262,18688,17408,1,178432,2359040,0.23152,0.228482313,41.16982353,39.97695184
scalarProd,500,800,scalarProdGPU,0.949659,0.563032,253488,11159,266393,262,18688,17408,1,178432,2359040,0.20069,0.198390699,42.197,40.08404411
scalarProd,500,900,scalarProdGPU,0.948553,0.655089,249428,11922,265248,262,18688,17408,1,178432,2359040,0.1776,0.174831509,43.98523529,41.22007407
scalarProd,500,1000,scalarProdGPU,0.946011,0.730044,249004,12031,263028,262,18688,17408,1,178432,2359040,0.16015,0.157085955,44.54934286,44.99139033
scalarProd,600,500,scalarProdGPU,0.963151,0.23551,267661,31162,269822,262,18688,17408,1,178432,2359040,0.31419,0.329374222,39.013,37.7213139
scalarProd,600,600,scalarProdGPU,0.958169,0.346565,249672,9946,263388,262,18688,17408,1,178432,2359040,0.27228,0.269698506,40.45917647,41.35746349
scalarProd,600,700,scalarProdGPU,0.95581,0.401343,250997,10487,265989,262,18688,17408,1,178432,2359040,0.22888,0.226995646,41.42911765,40.9110195
scalarProd,600,800,scalarProdGPU,0.952135,0.490546,248260,11270,262477,262,18688,17408,1,178432,2359040,0.19796,0.196904032,43.30541176,43.06961397
scalarProd,600,900,scalarProdGPU,0.951568,0.551153,248022,11548,262485,262,18688,17408,1,178432,2359040,0.17539,0.173344842,43.83,44.40201755
scalarProd,600,1000,scalarProdGPU,0.948897,0.606876,248229,11577,262556,262,18688,17408,1,178432,2359040,0.15762,0.155599288,45.48711765,46.00053085
scalarProd,700,500,scalarProdGPU,0.965033,0.204651,266189,31318,263832,262,18688,17408,1,178432,2359040,0.31334,0.328312317,39.89570588,39.9610577
scalarProd,700,600,scalarProdGPU,0.963523,0.280511,254018,8932,263646,262,18688,17408,1,178432,2359040,0.27002,0.268636601,41.45,42.38895648
scalarProd,700,700,scalarProdGPU,0.959055,0.349898,248207,10416,262534,262,18688,17408,1,178432,2359040,0.22633,0.225933741,42.63185294,43.50419501
scalarProd,700,800,scalarProdGPU,0.955185,0.408387,248014,11437,262426,262,18688,17408,1,178432,2359040,0.19686,0.195842127,43.45708824,44.55662197
scalarProd,700,900,scalarProdGPU,0.952998,0.455894,248257,11711,262444,262,18688,17408,1,178432,2359040,0.17351,0.172282937,44.59682353,45.74242458
scalarProd,700,1000,scalarProdGPU,0.950655,0.514155,248195,12274,262485,262,18688,17408,1,178432,2359040,0.15608,0.154537383,45.773,47.21979613
scalarProd,800,500,scalarProdGPU,0.96663,0.179,262194,32622,262466,262,18688,17408,1,178432,2359040,0.31352,0.327515889,41.94411765,41.51240765
scalarProd,800,600,scalarProdGPU,0.964634,0.25016,248397,9050,262509,262,18688,17408,1,178432,2359040,0.26906,0.267840173,43.56191176,45.5241229
scalarProd,800,700,scalarProdGPU,0.961124,0.29821,248318,10154,262379,262,18688,17408,1,178432,2359040,0.22612,0.225137313,44.98008824,45.31627619
scalarProd,800,800,scalarProdGPU,0.956995,0.362035,248200,10542,262479,262,18688,17408,1,178432,2359040,0.19616,0.195045699,46.04029412,46.87215795
scalarProd,800,900,scalarProdGPU,0.954481,0.403364,248271,11340,262485,262,18688,17408,1,178432,2359040,0.17234,0.171486509,47.24426471,48.01496613
scalarProd,800,1000,scalarProdGPU,0.95346,0.44405,248022,12279,262531,262,18688,17408,1,178432,2359040,0.15412,0.153740955,48.43482857,49.16482635
scalarProd,900,500,scalarProdGPU,0.973318,0.155235,262170,32441,262432,262,18688,17408,1,178432,2359040,0.31202,0.326896444,44.5992,42.3909347
scalarProd,900,600,scalarProdGPU,0.966627,0.21779,248082,8352,262431,262,18688,17408,1,178432,2359040,0.26736,0.267220728,46.16891429,47.18150226
scalarProd,900,700,scalarProdGPU,0.965184,0.265144,248265,9535,262485,262,18688,17408,1,178432,2359040,0.22398,0.224517868,47.25058824,47.05505974
scalarProd,900,800,scalarProdGPU,0.960729,0.313142,248168,9971,262480,262,18688,17408,1,178432,2359040,0.19462,0.194426254,48.45182857,48.83800794
scalarProd,900,900,scalarProdGPU,0.958198,0.358951,248254,11623,262405,262,18688,17408,1,178432,2359040,0.17177,0.170867064,49.60891429,49.66836187
scalarProd,900,1000,scalarProdGPU,0.956049,0.390057,248334,11620,262485,262,18688,17408,1,178432,2359040,0.15375,0.15312151,51.1052,51.4739059
scalarProd,1000,500,scalarProdGPU,0.974635,0.140501,262111,32423,262486,262,18688,17408,1,178432,2359040,0.31257,0.326400889,46.55917647,43.27634437
scalarProd,1000,600,scalarProdGPU,0.969564,0.204045,247949,8194,262428,262,18688,17408,1,178432,2359040,0.26764,0.266725173,48.1035,49.988693
scalarProd,1000,700,scalarProdGPU,0.964849,0.24219,248166,8766,262560,262,18688,17408,1,178432,2359040,0.22478,0.224022313,49.05882353,50.22340248
scalarProd,1000,800,scalarProdGPU,0.961571,0.289113,248153,10367,262512,262,18688,17408,1,178432,2359040,0.19365,0.193930699,50.59047059,51.14466815
scalarProd,1000,900,scalarProdGPU,0.959398,0.317837,248042,11228,262406,262,18688,17408,1,178432,2359040,0.17087,0.170371509,51.74452941,51.95519429
scalarProd,1000,1000,scalarProdGPU,0.959899,0.352326,249508,10941,266589,262,18688,17408,1,178432,2359040,0.1526,0.152625955,52.78102941,49.65833978
scan,500,500,scanExclusiveShared,0.954533,0.400026,878700,846488,870514,851974,905216,532480,1,532480,0,2.1164,2.250398222,39.61945714,39.80792176
scan,500,600,scanExclusiveShared,0.95267,0.495356,869911,842687,880322,851974,905216,532480,1,532480,0,1.7529,1.858339889,40.69211429,40.06101781
scan,500,700,scanExclusiveShared,0.951877,0.598382,859585,843230,863578,851974,905216,532480,1,532480,0,1.4686,1.577797413,42.40422857,41.276631
scan,500,800,scanExclusiveShared,0.951191,0.702084,868941,843950,864969,851974,905216,532480,1,532480,0,1.2637,1.379922556,43.129,42.77669204
scan,500,900,scanExclusiveShared,0.949922,0.811647,856652,845142,859383,851974,905216,532480,1,532480,0,1.1074,1.225018889,43.87082857,44.30611962
scan,500,1000,scanExclusiveShared,0.948726,0.910762,860463,845565,862710,851974,905216,532480,1,532480,0,0.99102,1.108229778,44.11691429,46.73356153
scan,600,500,scanExclusiveShared,0.954064,0.327465,869245,846729,886200,851974,905216,532480,1,532480,0,2.121,2.228419556,40.57268571,38.99352261
scan,600,600,scanExclusiveShared,0.95275,0.408936,865154,842121,868839,851974,905216,532480,1,532480,0,1.7525,1.836361222,41.45337143,40.35467911
scan,600,700,scanExclusiveShared,0.952191,0.491428,868778,842465,874876,851974,905216,532480,1,532480,0,1.4657,1.555818746,42.907,41.75496618
scan,600,800,scanExclusiveShared,0.951328,0.586483,852005,844713,852083,851974,905216,532480,1,532480,0,1.2621,1.357943889,44.67108571,43.29095149
scan,600,900,scanExclusiveShared,0.950604,0.673882,852008,844965,852106,851974,905216,532480,1,532480,0,1.1053,1.203040222,46.047,44.93572935
scan,600,1000,scanExclusiveShared,0.949403,0.750066,852013,845890,852090,851974,905216,532480,1,532480,0,0.9866,1.086251111,46.79397143,46.02913641
scan,700,500,scanExclusiveShared,0.952922,0.276317,881129,846377,865432,851974,905216,532480,1,532480,0,2.1296,2.212720508,41.28948571,40.16593657
scan,700,600,scanExclusiveShared,0.953172,0.342231,868237,842117,870497,851974,905216,532480,1,532480,0,1.7508,1.820662175,42.62854286,41.78343389
scan,700,700,scanExclusiveShared,0.952314,0.419956,852008,843992,852101,851974,905216,532480,1,532480,0,1.4661,1.540119698,44.06202857,43.5574351
scan,700,800,scanExclusiveShared,0.951655,0.492179,852007,844569,852139,851974,905216,532480,1,532480,0,1.259,1.342244841,45.32505714,45.12062622
scan,700,900,scanExclusiveShared,0.95056,0.565478,852007,845257,852090,851974,905216,532480,1,532480,0,1.1042,1.187341175,47.03162857,46.55759076
scan,700,1000,scanExclusiveShared,0.949758,0.639983,852003,846069,852158,851974,905216,532480,1,532480,0,0.98451,1.070552063,48.43465714,47.76919513
scan,800,500,scanExclusiveShared,0.953106,0.248756,852010,847030,852090,851974,905216,532480,1,532480,0,2.138,2.200946222,43.64714286,42.40702548
scan,800,600,scanExclusiveShared,0.952688,0.305794,852021,843581,852147,851974,905216,532480,1,532480,0,1.7479,1.808887889,44.84628571,44.39904066
scan,800,700,scanExclusiveShared,0.952577,0.368956,852006,843755,852139,851978,905216,532480,1,532480,0,1.4627,1.528345413,46.9065,46.30037316
scan,800,800,scanExclusiveShared,0.951597,0.430788,852012,844010,852156,851987,905216,532480,1,532480,0,1.2589,1.330470556,48.225,47.7721518
scan,800,900,scanExclusiveShared,0.950696,0.49488,852005,844902,852112,851974,905216,532480,1,532480,0,1.1038,1.175566889,49.68131429,49.16118767
scan,800,1000,scanExclusiveShared,0.950043,0.558957,852003,845723,852100,851987,905216,532480,1,532480,0,0.98266,1.058777778,51.35622222,50.34837244
scan,900,500,scanExclusiveShared,0.953299,0.216454,852007,846863,852145,851974,905216,532480,1,532480,0,2.14,2.191788444,46.55077143,45.14877401
scan,900,600,scanExclusiveShared,0.952584,0.266172,852014,843458,852096,851974,905216,532480,1,532480,0,1.7516,1.799730111,47.764,47.27563121
scan,900,700,scanExclusiveShared,0.952804,0.320558,852013,843585,852149,851974,905216,532480,1,532480,0,1.4626,1.519187635,49.42082857,49.65125538
scan,900,800,scanExclusiveShared,0.951756,0.37517,852011,844420,852146,851974,905216,532480,1,532480,0,1.2576,1.321312778,51.0245,51.0224703
scan,900,900,scanExclusiveShared,0.950965,0.429693,852010,844654,852114,851987,905216,532480,1,532480,0,1.1029,1.166409111,52.60194286,52.52712913
scan,900,1000,scanExclusiveShared,0.950172,0.48565,852001,844653,852148,851974,905216,532480,1,532480,0,0.98174,1.04962,54.716,53.18619517
scan,1000,500,scanExclusiveShared,0.953642,0.19495,852008,847079,852118,851987,905216,532480,1,532480,0,2.1424,2.184462222,48.97708571,48.68897466
scan,1000,600,scanExclusiveShared,0.952868,0.240726,852019,843269,852142,851974,905216,532480,1,532480,0,1.7534,1.792403889,50.18311429,51.04608173
scan,1000,700,scanExclusiveShared,0.952066,0.289049,852019,844101,852165,851974,905216,532480,1,532480,0,1.4625,1.511861413,51.56865714,53.24694153
scan,1000,800,scanExclusiveShared,0.951195,0.3384,852011,844099,852129,851999,905216,532480,1,532480,0,1.2571,1.313986556,53.579,54.40159631
scan,1000,900,scanExclusiveShared,0.950644,0.387808,852008,844506,852107,851974,905216,532480,1,532480,0,1.1013,1.159082889,55.16,55.82321197
scan,1000,1000,scanExclusiveShared,0.950501,0.435039,858710,843929,861568,851978,905216,532480,1,532480,0,0.98221,1.042293778,56.8088,56.93866645
SobolQRNG,500,500,sobolGPU_kernel,0.973168,0.6402,147636,12492850,140905,12500008,3137000,1000,1,3148000,100000000,14.235,15.96484773,38.84982353,39.36294523
SobolQRNG,500,600,sobolGPU_kernel,0.973921,0.746905,126857,12492103,106577,12500007,3137000,1000,1,3148000,100000000,12.392,13.13613197,40.22317647,41.32178925
SobolQRNG,500,700,sobolGPU_kernel,0.972818,0.902497,100879,12491771,109795,12500085,3137000,1000,1,3148000,100000000,10.532,11.1119468,41.32985294,41.29604827
SobolQRNG,500,800,sobolGPU_kernel,0.972337,0.974209,105132,12491365,114401,12500216,3137000,1000,1,3148000,100000000,9.8927,9.685742126,42.62891176,42.6204192
SobolQRNG,500,900,sobolGPU_kernel,0.972688,0.981664,118499,12492669,125950,12500008,3137000,1000,1,3148000,100000000,9.7884,8.569128531,44.18417647,44.86955124
SobolQRNG,500,1000,sobolGPU_kernel,0.97202,0.993474,97105,12492431,113222,12500007,3137000,1000,1,3148000,100000000,9.7022,7.728171063,44.67335294,47.72173642
SobolQRNG,600,500,sobolGPU_kernel,0.974527,0.52043,140841,12493481,138102,12500087,3137000,1000,1,3148000,100000000,14.229,15.8468687,39.989,39.37808301
SobolQRNG,600,600,sobolGPU_kernel,0.973448,0.61152,125342,12493049,101015,12500059,3137000,1000,1,3148000,100000000,12.416,13.01815294,40.8345,41.36843727
SobolQRNG,600,700,sobolGPU_kernel,0.975131,0.743801,109900,12492984,116781,12500060,3137000,1000,1,3148000,100000000,10.416,10.99396777,41.912,42.32193976
SobolQRNG,600,800,sobolGPU_kernel,0.972732,0.894643,2084,12493568,4257,12500006,3137000,1000,1,3148000,100000000,8.8196,9.567763094,43.59055882,42.1885002
SobolQRNG,600,900,sobolGPU_kernel,0.972303,0.990038,2094,12493477,4479,12500007,3137000,1000,1,3148000,100000000,8.1183,8.451149499,44.59317647,42.66368036
SobolQRNG,600,1000,sobolGPU_kernel,0.972163,0.991987,2098,12493225,4302,12500006,3137000,1000,1,3148000,100000000,8.0306,7.61019203,45.81444118,45.30538092
SobolQRNG,700,500,sobolGPU_kernel,0.975176,0.444837,145815,12494267,130395,12500111,3137000,1000,1,3148000,100000000,14.24,15.76259796,40.59808824,40.42267173
SobolQRNG,700,600,sobolGPU_kernel,0.974172,0.515304,122974,12493881,119937,12500112,3137000,1000,1,3148000,100000000,12.374,12.9338822,42.01611765,42.54183267
SobolQRNG,700,700,sobolGPU_kernel,0.973025,0.63668,2081,12494438,4556,12500006,3137000,1000,1,3148000,100000000,10.192,10.90969703,43.129,43.74644466
SobolQRNG,700,800,sobolGPU_kernel,0.975246,0.748901,2102,12494162,4160,12500007,3137000,1000,1,3148000,100000000,8.821,9.483492356,44.099,45.40702245
SobolQRNG,700,900,sobolGPU_kernel,0.972883,0.86241,2072,12493772,4169,12500110,3137000,1000,1,3148000,100000000,7.7515,8.366878761,45.32135294,45.6781119
SobolQRNG,700,1000,sobolGPU_kernel,0.972201,0.967084,2104,12493569,4245,12500006,3137000,1000,1,3148000,100000000,6.9933,7.525921293,46.60744118,45.90096919
SobolQRNG,800,500,sobolGPU_kernel,0.974413,0.398684,2113,12496042,4287,12500006,3137000,1000,1,3148000,100000000,13.904,15.69939491,42.667,42.06002824
SobolQRNG,800,600,sobolGPU_kernel,0.973517,0.461628,2152,12494411,4569,12500075,3137000,1000,1,3148000,100000000,12.114,12.87067915,44.34355882,44.05211408
SobolQRNG,800,700,sobolGPU_kernel,0.974834,0.556803,2131,12493178,4360,12500061,3137000,1000,1,3148000,100000000,10.187,10.84649398,45.83817647,46.14381309
SobolQRNG,800,800,sobolGPU_kernel,0.973403,0.651549,2139,12493303,4512,12500047,3137000,1000,1,3148000,100000000,8.8046,9.420289303,46.89311765,47.39474344
SobolQRNG,800,900,sobolGPU_kernel,0.974732,0.753859,2110,12493424,4313,12500006,3137000,1000,1,3148000,100000000,7.7402,8.303675708,47.99435294,48.7283261
SobolQRNG,800,1000,sobolGPU_kernel,0.973702,0.849396,2112,12492174,4273,12500019,3137000,1000,1,3148000,100000000,6.9177,7.46271824,49.31597059,49.45901042
SobolQRNG,900,500,sobolGPU_kernel,0.97525,0.347085,2128,12494344,4629,12500047,3137000,1000,1,3148000,100000000,13.872,15.65023698,45.53670588,44.61087637
SobolQRNG,900,600,sobolGPU_kernel,0.97397,0.401474,2116,12494812,4336,12500047,3137000,1000,1,3148000,100000000,12.101,12.82152122,47.06161765,46.43784213
SobolQRNG,900,700,sobolGPU_kernel,0.973574,0.482213,2094,12494873,4539,12500033,3137000,1000,1,3148000,100000000,10.171,10.79733605,48.33020588,48.25163575
SobolQRNG,900,800,sobolGPU_kernel,0.974067,0.564861,2136,12493815,4328,12500047,3137000,1000,1,3148000,100000000,8.8037,9.371131373,49.54144118,50.0381286
SobolQRNG,900,900,sobolGPU_kernel,0.972588,0.648549,2132,12493594,4288,12500075,3137000,1000,1,3148000,100000000,7.7478,8.254517778,50.69679412,51.24945848
SobolQRNG,900,1000,sobolGPU_kernel,0.974513,0.735411,2127,12493615,4512,12500061,3137000,1000,1,3148000,100000000,6.9042,7.41356031,52.49414706,53.30839003
SobolQRNG,1000,500,sobolGPU_kernel,0.974393,0.312864,2137,12494321,4601,12500088,3137000,1000,1,3148000,100000000,13.86,15.61091064,47.53952941,46.34845873
SobolQRNG,1000,600,sobolGPU_kernel,0.974668,0.36239,2121,12494149,4582,12500019,3137000,1000,1,3148000,100000000,12.112,12.78219488,49.20938235,48.35298717
SobolQRNG,1000,700,sobolGPU_kernel,0.974897,0.435187,2115,12494987,4539,12500019,3137000,1000,1,3148000,100000000,10.193,10.7580097,50.40582353,50.25748055
SobolQRNG,1000,800,sobolGPU_kernel,0.974017,0.50956,2107,12494962,4304,12500106,3137000,1000,1,3148000,100000000,8.7818,9.331805029,51.91126471,51.87375359
SobolQRNG,1000,900,sobolGPU_kernel,0.973869,0.585119,2084,12494704,4262,12500006,3137000,1000,1,3148000,100000000,7.7224,8.215191434,53.25711765,53.33441801
SobolQRNG,1000,1000,sobolGPU_kernel,0.972921,0.653569,69802,12493572,88923,12500006,3137000,1000,1,3148000,100000000,6.9901,7.374233965,54.49341176,53.39825972
sortingNetworks,500,500,bitonicMergeGlobal,0.814787,0.22546,268935,256193,270576,262150,0,0,1,16384,0,0.65678,0.65894024,39.741,38.88784376
sortingNetworks,500,600,bitonicMergeGlobal,0.812217,0.275819,267985,254295,268085,262150,0,0,1,16384,0,0.53826,0.538948032,40.7345,39.36147478
sortingNetworks,500,700,bitonicMergeGlobal,0.812446,0.329076,267458,254918,267233,262150,0,0,1,16384,0,0.4506,0.45308535,41.42872222,40.37427544
sortingNetworks,500,800,bitonicMergeGlobal,0.812897,0.386186,266965,255495,266914,262150,0,0,1,16384,0,0.38755,0.392541024,42.02022222,41.00692032
sortingNetworks,500,900,bitonicMergeGlobal,0.813536,0.441824,266044,255716,266442,262150,0,0,1,16384,0,0.33998,0.345143258,43.09191667,41.51596841
sortingNetworks,500,1000,bitonicMergeGlobal,0.814185,0.497001,265683,256398,265330,262150,0,0,1,16384,0,0.30487,0.309418181,43.33044444,41.77565385
sortingNetworks,600,500,bitonicMergeGlobal,0.815193,0.184856,268922,255509,272062,262150,0,0,1,16384,0,0.65872,0.657128416,40.231,39.4708474
sortingNetworks,600,600,bitonicMergeGlobal,0.81218,0.230502,268062,253848,267880,262150,0,0,1,16384,0,0.53835,0.537136208,41.668,40.55868327
sortingNetworks,600,700,bitonicMergeGlobal,0.812301,0.274943,267555,254842,265346,262150,0,0,1,16384,0,0.45039,0.451273526,42.46925,41.72484586
sortingNetworks,600,800,bitonicMergeGlobal,0.812549,0.323239,262178,256682,262314,262150,0,0,1,16384,0,0.38712,0.3907292,43.61,43.94313754
sortingNetworks,600,900,bitonicMergeGlobal,0.812603,0.369761,262183,257270,262315,262150,0,0,1,16384,0,0.33926,0.343331434,44.32,45.01534472
sortingNetworks,600,1000,bitonicMergeGlobal,0.812797,0.409003,262183,257801,262330,262150,0,0,1,16384,0,0.30234,0.307606357,45.18188889,45.41902291
sortingNetworks,700,500,bitonicMergeGlobal,0.81499,0.158963,268380,255317,271301,262150,0,0,1,16384,0,0.66085,0.655834256,40.718,41.28129151
sortingNetworks,700,600,bitonicMergeGlobal,0.811687,0.194515,268942,253191,271762,262150,0,0,1,16384,0,0.53797,0.535842048,42.59455556,42.81844991
sortingNetworks,700,700,bitonicMergeGlobal,0.812379,0.235345,262184,255189,262315,262150,0,0,1,16384,0,0.45028,0.449979366,43.612,44.64934258
sortingNetworks,700,800,bitonicMergeGlobal,0.812797,0.273842,262184,255713,262335,262150,0,0,1,16384,0,0.38685,0.38943504,44.78366667,45.75871265
sortingNetworks,700,900,bitonicMergeGlobal,0.81285,0.313047,262180,256337,262316,262150,0,0,1,16384,0,0.33922,0.342037274,45.77222222,47.37108298
sortingNetworks,700,1000,bitonicMergeGlobal,0.81292,0.351686,262184,256876,262331,262150,0,0,1,16384,0,0.30208,0.306312197,46.558,48.31196295
sortingNetworks,800,500,bitonicMergeGlobal,0.814524,0.14065,262178,257104,262316,262150,0,0,1,16384,0,0.66248,0.654863636,42.666,43.5106022
sortingNetworks,800,600,bitonicMergeGlobal,0.811661,0.173972,262180,254452,262323,262150,0,0,1,16384,0,0.53787,0.534871428,44.8195,45.1004736
sortingNetworks,800,700,bitonicMergeGlobal,0.811704,0.207799,262182,254937,262316,262150,0,0,1,16384,0,0.44995,0.449008746,46.53086486,46.99067112
sortingNetworks,800,800,bitonicMergeGlobal,0.811912,0.241488,262186,255491,262330,262150,0,0,1,16384,0,0.38666,0.38846442,47.89408108,48.45326121
sortingNetworks,800,900,bitonicMergeGlobal,0.811998,0.275557,262185,255975,262335,262151,0,0,1,16384,0,0.33904,0.341066654,48.92610811,49.97074114
sortingNetworks,800,1000,bitonicMergeGlobal,0.812244,0.310129,262185,256463,262339,262150,0,0,1,16384,0,0.30187,0.305341577,50.01440541,50.78728918
sortingNetworks,900,500,bitonicMergeGlobal,0.814078,0.123008,262181,256828,262322,262153,0,0,1,16384,0,0.66349,0.654108709,45.569,45.6542107
sortingNetworks,900,600,bitonicMergeGlobal,0.811686,0.152216,262185,254273,262320,262151,0,0,1,16384,0,0.53808,0.534116502,47.30264865,47.74435843
sortingNetworks,900,700,bitonicMergeGlobal,0.811588,0.181731,262181,254709,262338,262151,0,0,1,16384,0,0.44976,0.448253819,48.94859459,49.52440149
sortingNetworks,900,800,bitonicMergeGlobal,0.811831,0.211313,262180,255272,262317,262150,0,0,1,16384,0,0.38655,0.387709494,50.67708108,51.27228611
sortingNetworks,900,900,bitonicMergeGlobal,0.811871,0.241031,262185,255723,262339,262151,0,0,1,16384,0,0.3392,0.340311727,52.04547222,52.40765149
sortingNetworks,900,1000,bitonicMergeGlobal,0.811845,0.271132,262181,256222,262322,262150,0,0,1,16384,0,0.30175,0.30458665,53.51741667,53.25105313
sortingNetworks,1000,500,bitonicMergeGlobal,0.814111,0.111275,262185,256879,262319,262153,0,0,1,16384,0,0.66416,0.653504768,47.5025,47.97037594
sortingNetworks,1000,600,bitonicMergeGlobal,0.81151,0.137539,262186,254173,262322,262151,0,0,1,16384,0,0.53822,0.53351256,49.44,49.84276839
sortingNetworks,1000,700,bitonicMergeGlobal,0.811648,0.164449,262185,254584,262324,262150,0,0,1,16384,0,0.44982,0.447649878,50.82808333,52.18568894
sortingNetworks,1000,800,bitonicMergeGlobal,0.811009,0.190209,266634,253789,267866,262150,0,0,1,16384,0,0.38628,0.387105552,52.89525,53.70246264
sortingNetworks,1000,900,bitonicMergeGlobal,0.811381,0.218294,262183,255624,262313,262150,0,0,1,16384,0,0.3388,0.339707786,54.276,55.0476782
sortingNetworks,1000,1000,bitonicMergeGlobal,0.810894,0.244031,266085,254877,265284,262150,0,0,1,16384,0,0.3018,0.303982709,55.62913889,54.43908495
transpose,500,500,transposeCoalesced,0.967031,0.512207,8388965,8391437,8389622,8388614,16777216,2097152,1,2097152,0,0.32979,0.332743111,37.18516216,38.40151465
transpose,500,600,transposeCoalesced,0.961808,0.589292,8583940,8387980,8567793,8388666,16777216,2097152,1,2097152,0,0.27203,0.273423778,38.347,38.06056017
transpose,500,700,transposeCoalesced,0.958395,0.650226,8567054,8387820,8554683,8388617,16777216,2097152,1,2097152,0,0.22883,0.230975778,39.61135135,38.97771103
transpose,500,800,transposeCoalesced,0.955556,0.700225,8388909,8389270,8388743,8388687,16777216,2097152,1,2097152,0,0.19793,0.201067778,40.66760606,40.4209382
transpose,500,900,transposeCoalesced,0.954618,0.73123,8544079,8389068,8538983,8388664,16777216,2097152,1,2097152,0,0.17389,0.177652,41.74428571,41.88726133
transpose,500,1000,transposeCoalesced,0.952707,0.775387,8538574,8390032,8537328,8388615,16777216,2097152,1,2097152,0,0.15809,0.160016889,42.123,44.39529576
transpose,600,500,transposeCoalesced,0.970853,0.419886,8616597,8390408,8584882,8388721,16777216,2097152,1,2097152,0,0.32964,0.330609778,37.65047222,37.55875292
transpose,600,600,transposeCoalesced,0.963621,0.51974,8570867,8386750,8558610,8388615,16777216,2097152,1,2097152,0,0.27158,0.271290444,38.52714286,37.6920106
transpose,600,700,transposeCoalesced,0.958314,0.6033,8388936,8389310,8389621,8388713,16777216,2097152,1,2097152,0,0.22585,0.228842444,39.96,38.63069801
transpose,600,800,transposeCoalesced,0.955015,0.655746,8388926,8389504,8388791,8388615,16777216,2097152,1,2097152,0,0.1958,0.198934444,41.13225714,39.72476243
transpose,600,900,transposeCoalesced,0.952603,0.695107,8388895,8389276,8389595,8388614,16777216,2097152,1,2097152,0,0.17176,0.175518667,41.92814286,41.2350746
transpose,600,1000,transposeCoalesced,0.951187,0.714483,8388955,8389657,8389571,8388638,16777216,2097152,1,2097152,0,0.1543,0.157883556,42.20931429,42.79420554
transpose,700,500,transposeCoalesced,0.972438,0.363731,8594565,8388569,8575881,8388615,16777216,2097152,1,2097152,0,0.33088,0.329085968,37.95925714,38.15475725
