,n_gld,n_gst,gld_trans_per_req,gst_trans_per_req,n_dm_ld,n_dm_st,n_l2_ld,n_l2_st,n_shm_ld,n_shm_st,shld_trans_per_req,shst_trans_per_req,tex_hit_rate,tex_trans,n_flop_sp,n_flop_sp_fma,n_flop_sp_spec,n_flop_dp,n_flop_dp_fma,n_gm,n_dm,n_l2,n_shm,inst_per_warp,real_cycle,c_to_m,act_util,appName
74,0.24105461393596986,0.0,,,0.12052814031051377,0.004237834118629355,0.12053066907404955,3.7356734051318266e-07,0.0,0.0,,,0.00047080979284369113,0.12052730696798493,,,,,,0.24105461393596986,0.12476597442914313,0.12053104264139007,0.0,1.0,1.41359,0.6015340364333653,0.9294889999999999,mixbench-cuda-ro
75,0.16601815823605706,0.0,,,0.08300985096338967,0.003089241789781939,0.08301153319045881,2.572817870460441e-07,0.0,0.0,,,0.00032425421530479895,0.08300907911802853,,,,,,0.16601815823605706,0.08609909275317161,0.08301179047224587,0.0,1.0,1.615301,0.6015340364333653,0.917409,mixbench-cuda-ro
76,0.10231814548361311,0.0,,,0.051159658210931255,0.002374626177963879,0.05116059740098546,1.5856455460631496e-07,0.0,0.0,,,0.00019984012789768185,0.051159072741806554,,,,,,0.10231814548361311,0.05353428438889513,0.05116075596554007,0.0,1.0,1.7113619999999998,0.6015340364333653,0.917062,mixbench-cuda-ro
77,0.05789235639981909,0.0,,,0.028946606080923507,0.0022098605096852386,0.028947241001137776,8.971698679895975e-08,0.0,0.0,,,0.00011307100859339665,0.028946178199909543,,,,,,0.05789235639981909,0.031156466590608747,0.028947330718124577,0.0,1.0,1.777051,0.6015340364333653,0.912326,mixbench-cuda-ro
78,0.42244224422442245,0.0,,,0.2112225321653259,0.007055351836453176,0.21122706447890882,6.546675175330033e-07,0.0,0.0,,,0.0008250825082508251,0.21122112211221122,,,,,,0.42244224422442245,0.21827788400177908,0.21122771914642635,0.0,1.0,0.9507,0.6015340364333653,0.9419219999999999,mixbench-cuda-ro
79,0.42244224422442245,0.0,,,0.21122223001108706,0.007096948403336427,0.2112269134017894,6.546675175330033e-07,0.0,0.0,,,0.0008250825082508251,0.21122112211221122,,,,,,0.42244224422442245,0.21831917841442347,0.21122756806930693,0.0,1.0,0.930707,0.6015340364333653,0.9387770000000001,mixbench-cuda-ro
80,0.3342036553524804,0.0,,,0.1671030228816498,0.005010340917203818,0.16710728578094403,5.179223441579635e-07,0.0,0.0,,,0.0006527415143603133,0.1671018276762402,,,,,,0.3342036553524804,0.1721133637988536,0.16710780370328818,0.0,1.0,1.108708,0.6015340364333653,0.9338549999999999,mixbench-cuda-ro
81,0.2585858585858586,0.0,,,0.12929394654553347,0.004553006875394571,0.12929644343828914,4.0073587436868686e-07,0.0,0.0,,,0.000505050505050505,0.1292929292929293,,,,,,0.2585858585858586,0.13384695342092803,0.1292968441741635,0.0,1.0,1.314812,0.6015340364333653,0.9285100000000001,mixbench-cuda-ro
82,0.1780250347705146,0.0,,,0.0890132601635844,0.003171493678829103,0.08901527627618655,2.758890929242003e-07,0.0,0.0,,,0.0003477051460361613,0.0890125173852573,,,,,,0.1780250347705146,0.09218475384241351,0.08901555216527947,0.0,1.0,1.450868,0.6015340364333653,0.914899,mixbench-cuda-ro
83,0.10968294772922023,0.0,,,0.0548420491745662,0.0025874434522614076,0.054843108267894444,1.6997794157026563e-07,0.0,0.0,,,0.00021422450728363326,0.054841473864610114,,,,,,0.10968294772922023,0.0574294926268276,0.054843278245836014,0.0,1.0,1.510383,0.6015340364333653,0.9081459999999999,mixbench-cuda-ro
84,0.42244224422442245,0.0,,,0.4224444096631343,0.010562556804996907,0.4224488916176774,6.546675175330033e-07,0.0,0.0,,,0.0,0.42244224422442245,,,,,,0.42244224422442245,0.4330069664681312,0.42244954628519493,0.0,1.0,0.5833010000000001,0.6015340364333653,0.961153,mixbench-cuda-ro
85,0.42244224422442245,0.0,,,0.4224444096631343,0.008612000116027228,0.4224486398224783,6.546675175330033e-07,0.0,0.0,,,0.0,0.42244224422442245,,,,,,0.42244224422442245,0.4310564097791615,0.42244929448999585,0.0,1.0,0.584769,0.6015340364333653,0.964275,mixbench-cuda-ro
86,0.3342036553524804,0.0,,,0.3342054083204145,0.008006003755813479,0.33420879473574167,5.179223441579635e-07,0.0,0.0,,,0.0,0.3342036553524804,,,,,,0.3342036553524804,0.34221141207622796,0.33420931265808584,0.0,1.0,0.7191390000000001,0.6015340364333653,0.955644,mixbench-cuda-ro
87,0.2585858585858586,0.0,,,0.2585869374901357,0.005686719489820076,0.2585894343828914,4.0073587436868686e-07,0.0,0.0,,,0.0,0.2585858585858586,,,,,,0.2585858585858586,0.2642736569799558,0.25858983511876577,0.0,1.0,0.908327,0.6015340364333653,0.9502430000000001,mixbench-cuda-ro
88,0.1780250347705146,0.0,,,0.17802581999331754,0.004459789631595532,0.1780277299947301,2.758890929242003e-07,0.0,0.0,,,0.0,0.1780250347705146,,,,,,0.1780250347705146,0.1824856096249131,0.17802800588382303,0.0,1.0,1.242424,0.6015340364333653,0.9352739999999999,mixbench-cuda-ro
89,0.10968294772922023,0.0,,,0.10968365379143906,0.0027735954487333975,0.10968459520773083,1.6997794157026563e-07,0.0,0.0,,,0.0,0.10968294772922023,,,,,,0.10968294772922023,0.11245724924017245,0.1096847651856724,0.0,1.0,1.429466,0.6015340364333653,0.910637,mixbench-cuda-ro
