,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
25,cfd,0.190436374005,0.315467469017,0.0,0.158927917447,0.0626463225362,0.0,0.0307131191458,0.000564206332537,0.901954,0.9695,0.8677,0.457078313253,1.0,0.6994152002558124
26,cfd,0.197531908205,0.324527358238,0.0,0.163564907119,0.0644741345105,0.0,0.0316092261265,0.000580668002573,0.910618,0.9695,0.8861,0.609939759036,1.0,0.7278606445663284
27,cfd,0.201076890464,0.329855539775,0.0,0.166270774359,0.0655407352351,0.0,0.0321321400632,0.000590274039428,0.913891,0.9695,0.8978,0.762048192771,1.0,0.7735153344160789
28,cfd,0.203649123961,0.334047645717,0.0,0.168377372169,0.0663711154979,0.0,0.0325392440545,0.000597752623704,0.912804,0.9695,0.9103,0.905120481928,1.0,0.8607342278090018
29,cfd,0.205225730315,0.33695902114,0.0,0.169827841175,0.0669428624294,0.0,0.0328195499196,0.000602901900251,0.911195,0.9695,0.9196,1.0,1.0,1.0
30,conjugateGradient,0.0792673140693,0.0874961491224,0.0683010652129,0.170752663032,0.0341505310798,0.0,0.305220381608,0.00373521450383,0.857977,0.8764,0.996,0.457078313253,1.0,0.5836238276870099
31,conjugateGradient,0.0826585293144,0.0925546345702,0.0712510065378,0.178127516344,0.0356255016763,0.0,0.31840293175,0.00389653942003,0.896462,0.8764,0.996,0.609939759036,1.0,0.6562049646331176
32,conjugateGradient,0.0826386605534,0.0923867423908,0.0719661534832,0.179915383708,0.035983075133,0.0,0.321598744625,0.00393564901861,0.90323,0.8764,0.996,0.762048192771,1.0,0.7099886874553419
33,conjugateGradient,0.0810908192322,0.0914876331668,0.0714361275629,0.178590318907,0.0357180621847,0.0,0.319230191321,0.0039066632261,0.895521,0.8764,0.9957,0.905120481928,1.0,0.8284792217432749
34,conjugateGradient,0.0827092071893,0.0918419259168,0.0717182500778,0.179295625195,0.0358591234359,0.0,0.320490926295,0.00392209180113,0.900266,0.8764,0.996,1.0,1.0,1.0
35,convolutionSeparable,0.0695593812241,0.0769948220086,0.280137629378,0.040206803641,0.274091493492,0.0,0.0211614756005,0.000157451455361,0.764143,1.0,0.9976,0.457078313253,1.0,0.5984430083763594
36,convolutionSeparable,0.0683584358986,0.0762904581457,0.280290781398,0.0402287848122,0.274241340073,0.0,0.021173044638,0.000157537534509,0.762647,1.0,0.9975,0.609939759036,1.0,0.6702139892755383
37,convolutionSeparable,0.0679049647285,0.0753842946443,0.279927401136,0.0401766305947,0.27388580255,0.0,0.0211455950498,0.000157333296502,0.76117,1.0,0.9966,0.762048192771,1.0,0.7206941599727182
38,convolutionSeparable,0.0677317299844,0.0745104735032,0.276652330253,0.0397065754572,0.270681416651,0.0,0.0208981976091,0.000155492541734,0.752745,1.0,0.9968,0.905120481928,1.0,0.8239613335873277
39,convolutionSeparable,0.0677035659248,0.0733244886784,0.274281993508,0.0393663724495,0.268362238252,0.0,0.0207191433945,0.000154160293114,0.746375,1.0,0.9967,1.0,1.0,1.0
40,convolutionTexture,0.0315171781996,0.0452151377331,0.0,0.508885235077,0.198315569552,0.0,0.078612946586,0.000233954052561,0.863298,1.0,0.9994,0.457078313253,1.0,0.6204547834047316
41,convolutionTexture,0.0315458750761,0.0451630160227,0.0,0.512640759019,0.199779119324,0.0,0.0791931025479,0.000235680610899,0.869079,1.0,0.9994,0.609939759036,1.0,0.6211494844391016
42,convolutionTexture,0.0317920759614,0.0452032019175,0.0,0.512307788698,0.199649358831,0.0,0.0791416650602,0.000235527531677,0.868764,1.0,0.9995,0.762048192771,1.0,0.7367693921875079
43,convolutionTexture,0.0310833612556,0.0445625728312,0.0,0.513543073351,0.200130756526,0.0,0.0793324926962,0.000236095439391,0.869497,1.0,0.9993,0.905120481928,1.0,0.8635699782227407
44,convolutionTexture,0.0309269325774,0.0443666917263,0.0,0.512973475569,0.19990878092,0.0,0.079244500833,0.000235833573453,0.868264,1.0,0.9993,1.0,1.0,1.0
45,dxtc,0.2384506245,0.291917598199,0.0058042209188,0.218170304366,0.134575795489,0.0,0.0541488061569,0.00088302468466,0.982348,0.9716,0.989,0.457078313253,1.0,0.7463586550841255
46,dxtc,0.238020846066,0.291525425854,0.0058020135555,0.21808733352,0.134524615895,0.0,0.0541282131973,0.000882688867622,0.985214,0.9716,0.9851,0.609939759036,1.0,0.7597379129548982
47,dxtc,0.238449935961,0.291725173761,0.00581104817496,0.21842692874,0.134734091226,0.0,0.0542124990755,0.000884063348729,0.988953,0.9716,0.9827,0.762048192771,1.0,0.7936679997811988
