,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
506,sortingNetworks,1600,5000,571.2896,0.32,39867.27588939501,45110.40766750001,7465.639335392583,4597.488202317467,36883.07592942373,564.2692320983706,18063.438903808594,2412.9103599712844,17.243343305792884,551.9955024719238,39295.98628939501,18615.434406280518,1015.622656,137.99887561798096,73.74617459723713,0.11622887154448039
511,sortingNetworks,1800,5500,572.9098181818182,0.32727272727272727,39870.47962175793,45046.86500917969,7549.016673317213,4611.720690687319,36884.56229239639,564.2587427403504,18063.438903808594,2413.0075111797196,17.24302276447837,551.9955024719238,39297.56980357611,18615.434406280518,1015.663616,137.99887561798096,73.74320053844058,0.11491111282365403
502,sortingNetworks,1700,5000,575.7452,0.34,39872.4440707765,45275.03443203124,7935.1799396681945,4636.47384742936,36883.74479276143,564.296802142392,18063.438903808594,2412.9540780150805,17.244185810942863,551.9955024719238,39296.698870776505,18615.434406280518,1015.6410880000001,137.99887561798096,73.74483624109318,0.11932824412017473
515,sortingNetworks,1900,5500,576.9603636363636,0.34545454545454546,39873.22376801307,46087.054763750006,7966.214343780912,4644.812472596759,36883.33604294395,564.2790494149409,18063.438903808594,2412.927361432761,17.243643310383487,551.9955024719238,39296.26340437671,18615.434406280518,1015.629824,137.99887561798096,73.745654119631,0.1348281209895073
505,sortingNetworks,1600,4500,579.2106666666666,0.35555555555555557,39880.58090427739,45031.9671265625,8417.986001074714,4666.868018568532,36888.12956353076,564.2794528736148,18063.438903808594,2413.2406740799634,17.243655639562583,551.9955024719238,39301.370237610725,18615.434406280518,1015.7619199999999,137.99887561798096,73.73606377593454,0.11439398611673171
510,sortingNetworks,1800,5000,580.2008,0.36,39876.22667724955,45489.32064140625,8399.257527763344,4672.767259090082,36883.11308849805,564.2846978888758,18063.438903808594,2412.9127887514956,17.24381592049524,551.9955024719238,39296.02587724955,18615.434406280518,1015.62368,137.99887561798096,73.7461002428436,0.12339366438124892
519,sortingNetworks,2000,5500,581.0109090909091,0.36363636363636365,39876.79925921329,46499.8046515625,8451.006293617796,4718.59383979025,36882.89013405215,557.0158862653972,18063.438903808594,2412.8982160702303,17.021690369217747,551.9955024719238,39295.78835012238,18615.434406280518,1015.617536,137.99887561798096,73.74654637145386,0.1424308218491982
501,sortingNetworks,1700,4500,584.1613333333333,0.37777777777777777,39880.82061625531,45351.06183070313,8941.869858666221,4708.025127160343,36883.70763368711,564.2997610389017,18063.438903808594,2412.95164923487,17.24427623102147,551.9955024719238,39296.65928292198,18615.434406280518,1015.640064,137.99887561798096,73.74491059293788,0.12061991480747233
514,sortingNetworks,1900,5000,584.6564,0.38,39887.491388228234,45471.169544062504,8870.26784458102,4711.600456014107,36889.504449280466,564.2786459568442,18063.438903808594,2413.330538947766,17.243630981222022,551.9955024719238,39302.834988228235,18615.434406280518,1015.799808,137.99887561798096,73.73331351750532,0.12279600924765241
504,sortingNetworks,1600,4000,589.112,0.4,39886.20674932178,45159.413814375,9632.170488969394,4750.388155045839,36884.11638350459,564.0820960045324,18063.438903808594,2412.978365817189,17.237624667016576,551.9955024719238,39297.094749321775,18615.434406280518,1015.6513279999999,137.99887561798096,73.7440927308921,0.11676872261292894
