,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
48,matrixMulGlobal,802,877,157.67408209806155,0.9144811858608894,331003.2553954008,503804.640675,239.20010690669736,1.973257872615008,61137.81889445914,29335.990508411855,28.0,161762.81279999999,0.0,98115.58016,0.0,0.0,330817.58131330274,284.72179630301224,139675.4545288086,330845.58131330274,139675.4545288086,17459.431816101074,25.941388674962507,0.34299284152698356
49,matrixMulGlobal,945,877,162.03256556442417,1.0775370581527937,331162.18098599167,501090.8712714845,240.3340742789464,2.0782321998122044,64441.616087048315,29484.529481738882,28.0,161839.8552,0.0,98162.30944,0.0,0.0,330972.1484204272,284.6278091688011,139674.19403076172,331000.1484204272,139674.19403076172,17459.274253845215,25.929039511399658,0.33911751346479363
45,matrixMulGlobal,1087,877,166.36057012542759,1.2394526795895098,331275.49275587813,505989.4440161718,241.47518277394852,2.1819926267479124,67635.88509856813,29605.19187936472,28.0,161890.17864,0.0,98192.832608,0.0,0.0,331081.1321857527,284.8188777464791,139676.75567626953,331109.1321857527,139676.75567626953,17459.59445953369,25.920979489012442,0.345291692003578
46,matrixMulGlobal,1237,877,170.93240592930442,1.4104903078677309,331206.15042717225,507437.16552046867,242.63353477386335,2.2922687084211693,70934.24340561632,29704.829594362713,28.0,161847.55943999998,0.0,98166.982368,0.0,0.0,331007.21802124294,285.23662237182987,139682.3447265625,331035.21802124294,139682.3447265625,17460.293090820312,25.92780524167044,0.34729623107629415
47,matrixMulGlobal,1380,877,175.29088939566702,1.573546180159635,331534.2859904991,508444.3270125001,243.7337894436531,2.397627965326948,74110.67352623718,29778.367536957252,28.0,161996.56272,0.0,98257.358784,0.0,0.0,331330.9951011034,285.83890940857214,139690.37481689453,331358.9951011034,139690.37481689453,17461.296852111816,25.903957031811274,0.34794377992470293
53,matrixMulShared,802,877,157.67408209806155,0.9144811858608894,244900.38090281788,239471.05800831248,220.09503698288037,2.1123384877331057,69189.45474512367,28350.403814404282,204577.69198467382,127303.37856,0.0,12746.230911999999,174.85597019799687,90092.6696472168,40165.01483604599,32.69292343392453,16844.67935180664,244742.70682071982,106937.34899902344,2105.58491897583,25.772261797856878,0.022672146436655983
54,matrixMulShared,945,877,162.03256556442417,1.0775370581527937,244909.49301422312,237717.39577482422,222.82828982406167,2.293121853041619,75097.63285324769,28698.32000743381,204583.11361020556,127299.14928,0.0,12745.807456,174.89172339763383,90098.05081176758,40164.346838453144,32.698197612884634,16844.958770751953,244747.4604486587,106943.00958251953,2105.619846343994,25.773118033833256,0.03025482092278827
50,matrixMulShared,1087,877,166.36057012542759,1.2394526795895098,244907.9355406896,240280.6511439218,224.06669919111926,2.490934268466221,81512.92670563253,28835.920175878226,204569.62179424023,127297.61136,0.0,12745.653471999998,175.0150946371585,90093.19665527344,40171.95317632395,32.72962015305805,16848.353057861328,244741.57497056416,106941.54971313477,2106.044132232666,25.773429406476183,0.019257831934191692
51,matrixMulShared,1237,877,170.93240592930442,1.4104903078677309,244896.13080666604,242402.8334055469,225.8657678958095,2.6975548910020333,88242.06730750907,29059.306353360564,204554.3589460791,127286.71776000001,0.0,12744.562752,175.06605079585148,90094.18380737305,40170.83945465762,32.74068474389928,16849.327758789062,244725.19840073673,106943.51156616211,2106.165969848633,25.775635178103595,0.010285760137744685
52,matrixMulShared,1380,877,175.29088939566702,1.573546180159635,244858.49745347793,243040.6295957812,228.02145955384503,2.885016375991775,94299.30736223892,29315.20504119623,204504.75184990233,127278.64368000001,0.0,12743.754336,175.16274758258112,90078.04565429688,40178.454714179934,32.77292921110126,16853.59161376953,244683.20656408227,106931.6372680664,2106.6989517211914,25.77727028776899,0.00747968708244441
58,mergeSort,802,877,157.67408209806155,0.9144811858608894,45122.87730386472,34456.24375427344,160.7102295037024,2.5446465392507625,5053.431863587345,1285.7511119082735,20070.40471330762,6166.840440000001,0.0,27770.174560000003,282.58487315622966,9043.203186035156,24894.798508459033,334.17873849990343,10694.295837402344,44965.20322176666,19737.4990234375,1336.786979675293,13.200925302357911,0.3095704112630776
59,mergeSort,945,877,162.03256556442417,1.0775370581527937,45138.28176981413,34205.383112906246,165.5023087378371,2.996818407080783,5952.8307850152505,1324.1220098602507,20076.31686823437,6168.169679999999,0.0,27776.160319999995,282.60044361460075,9043.92138671875,24899.93233601533,334.1675188669709,10694.196838378906,44976.2492042497,19738.118225097656,1336.7746047973633,13.198080504166677,0.31962509002808753
55,mergeSort,1087,877,166.36057012542759,1.2394526795895098,45092.45013513422,34463.524926075,170.25776694127015,3.4458606288974285,6837.063472079751,1362.1654031424036,20054.264790054687,6161.211840000001,0.0,27744.82816,282.6090608402855,9044.175598144531,24871.824774954104,334.167927408,10694.18441772461,44926.08956500879,19738.36001586914,1336.7730522155762,13.212985061068764,0.3084108555888724
56,mergeSort,1237,877,170.93240592930442,1.4104903078677309,45129.46793693111,34517.99065034532,175.28313721820757,3.9201650001069357,7783.962007735487,1402.3801059075927,20068.00178164258,6165.77832,0.0,27765.39168,282.5917159199056,9043.676574707031,24890.53374935923,334.16962662898055,10694.305084228516,44958.535531001806,19737.981658935547,1336.7881355285645,13.203199300230436,0.3074187427094526
57,mergeSort,1380,877,175.29088939566702,1.573546180159635,45169.06497262736,34453.8263169375,180.0656795545025,4.372580063871872,8688.852966920185,1440.603742586339,20083.548025347656,6170.611919999999,0.0,27787.158079999997,282.59722133482353,9043.602661132812,24910.226057884032,334.18136278373845,10694.38491821289,44993.77408323169,19737.987579345703,1336.7981147766113,13.192856892546244,0.31100286386543524
63,nn,802,877,157.67408209806155,0.9144811858608894,1857.9373203054715,1938.8832099117185,160.2613879365601,2.54791400498094,1700.26323820741,480.8017400841828,28.0,104.26428,0.0,639.487584,0.0,0.0,341.63837764538573,13.332553468180071,159.99649047851562,369.63837764538573,159.99649047851562,19.999561309814453,58.9271800467044,0.04174871863990849
64,nn,945,877,162.03256556442417,1.0775370581527937,2174.4148512884285,1981.5705526025392,165.07174074093132,3.002103780483227,2012.3822857240043,495.23379833497603,28.0,104.73420000000002,0.0,642.36976,0.0,0.0,343.14189688745114,13.332533124634836,159.99639892578125,371.14189688745114,159.99639892578125,19.999549865722656,58.66278636777671,0.09731891626700497
60,nn,1087,877,166.36057012542759,1.2394526795895098,2511.7471114914765,2309.410583496094,169.8536089638117,3.4530330645938223,2345.3865413660487,509.5796171542675,28.0,106.125,0.0,650.9,0.0,0.0,347.59248626708984,13.332546686994014,159.9964599609375,375.59248626708984,159.9964599609375,19.999557495117188,57.89399293286219,0.08761392601270397
61,nn,1237,877,170.93240592930442,1.4104903078677309,2870.158429298413,2657.1979222957034,174.89800559975396,3.929473843948184,2699.2260233691086,524.7165342236126,28.0,107.32632000000001,0.0,658.268096,0.0,0.0,351.43538058374025,13.332417845278068,159.99588012695312,379.43538058374025,159.99588012695312,19.99948501586914,57.24597656940068,0.08014476649098122
62,nn,1380,877,175.29088939566702,1.573546180159635,3035.636263810556,2986.9342380000003,179.7077785064478,4.383681970731645,3035.636263810556,539.1483573924951,28.0,108.19583999999999,0.0,663.601152,0.0,0.0,354.217046525,13.332343253417015,159.99554443359375,382.217046525,159.99554443359375,19.99944305419922,56.78591709256104,0.016305021111936453
68,quasirandomGenerator,802,877,157.67408209806155,0.9144811858608894,1248601.3981539106,2602269.117972,214.25548620811838,2.154849104915134,404949.23971102666,488314.72115326795,28.0,25.767120000000002,0.0,127124.663232,0.0,0.0,1248415.7240718126,177.15012174233473,1614988.046875,1248443.7240718126,1614988.046875,201873.505859375,0.9314195765766604,0.5201874435158457
69,quasirandomGenerator,945,877,162.03256556442417,1.0775370581527937,1249455.7818462395,2580195.24063,216.05203777117777,2.3763027272030737,438677.6037208749,483765.3388617677,28.0,25.76424,0.0,127110.45446400001,0.0,0.0,1249265.749280675,180.45839413214478,1616268.3229166667,1249293.749280675,1616268.3229166667,202033.54036458334,0.9315236933051392,0.5157514585829703
65,quasirandomGenerator,1087,877,166.36057012542759,1.2394526795895098,1248482.9471957255,2596796.134357333,218.4465010008043,2.590673757401993,481477.51752306125,492654.0313019975,28.0,25.75232,0.0,127051.645952,0.0,0.0,1248288.5866256,179.10910423021164,1615751.625,1248316.5866256,1615751.625,201968.953125,0.9319548685322332,0.5192218092604695
66,quasirandomGenerator,1237,877,170.93240592930442,1.4104903078677309,1251030.6980606792,2596694.41796,219.56371040538352,2.8498790997816066,511495.0737207353,477968.00532202487,28.0,25.7648,0.0,127113.21728000001,0.0,0.0,1250831.76565475,185.8445533701382,1618259.234375,1250859.76565475,1618259.234375,202282.404296875,0.9315034465627522,0.5182218248678231
