,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,MWP,mem_cycles,compute_cycles,exec_rounds,abe
66,reduction,810,715,308.8675174825175,1.132867132867133,3703.408435660215,941.6635477101562,2.69789931047973,308.8675174825175,114.48444954292822,121.24748358296966,104.96654834747314,289.50212702075453,2.9328361437222408
67,reduction,1012,715,316.73492307692305,1.4153846153846155,3698.733819561323,938.981714650547,3.370708768154922,316.73492307692305,93.96686123384644,150.9241797934283,104.96655521392822,290.57575429095823,2.9390903591108266
68,reduction,1202,715,324.13495804195804,1.681118881118881,3704.8102150491477,936.2044916761522,4.003549347156341,324.13495804195804,80.96189903895805,179.19033838992868,104.96654834747314,290.68950471788503,2.9572660118476546
69,reduction,1328,715,329.04234965034965,1.8573426573426572,3709.798294684785,944.0466862837501,4.423222573230965,329.04234965034965,74.38973377502887,197.9784668760586,104.9665506362915,290.6825732107054,2.929676729535957
70,scalarProd,607,715,300.9611643356643,0.848951048951049,9893.44399861088,18741.771898716997,2.0217591129150567,300.9611643356643,148.8610400779774,9386.037357985879,507.40664062499997,1.0099408477645464,0.47211800185829
71,scalarProd,810,715,308.8675174825175,1.132867132867133,13062.34710222159,21139.45800623999,2.69789931047973,308.8675174825175,114.48444954292822,12554.95569597159,507.39140625,1.0075830701862216,0.3820869438390606
72,scalarProd,1012,715,316.73492307692305,1.4153846153846155,16240.597879071882,23660.912407748,3.370708768154922,316.73492307692305,93.96686123384644,15733.194754071881,507.403125,1.004518827947522,0.3136106672812103
73,scalarProd,1202,715,324.13495804195804,1.681118881118881,19227.35288585639,26029.975323828,4.003549347156341,324.13495804195804,80.96189903895805,18719.96147960639,507.39140625,1.0027912694986496,0.26133802868973316
74,scalarProd,1328,715,329.04234965034965,1.8573426573426572,21191.220132210685,27804.323617727998,4.423222573230965,329.04234965034965,74.38973377502887,20683.815835335685,507.404296875,1.0026751372662264,0.2378444293930174
75,scan,607,715,300.9611643356643,0.848951048951049,5328.08303005201,5561.980353911154,2.0217591129150567,300.9611643356643,148.8610400779774,3844.7892087585187,84.5973182091346,16.001196397146,0.04205288565873286
76,scan,810,715,308.8675174825175,1.132867132867133,5316.785193130593,5586.401611592307,2.69789931047973,308.8675174825175,114.48444954292822,5111.02625760886,84.59722806490383,16.06254011773842,0.048262985228672846
77,scan,1012,715,316.73492307692305,1.4153846153846155,6434.505300722913,6435.542017993846,3.370708768154922,316.73492307692305,93.96686123384644,6349.908072658009,84.59722806490383,16.152895856999656,0.00016109245624289223
78,scan,1202,715,324.13495804195804,1.681118881118881,7651.301482043727,7643.368883809616,4.003549347156341,324.13495804195804,80.96189903895805,7566.704231442766,84.59725060096153,16.100329824545106,0.0010378405588816438
79,scan,1328,715,329.04234965034965,1.8573426573426572,8463.408560593063,8460.397322763078,4.423222573230965,329.04234965034965,74.38973377502887,8378.811309992101,84.59725060096153,16.063964234201478,0.0003559215619677347
85,sortingNetworks,607,715,300.9611643356643,0.848951048951049,3410.7416766101487,3758.065788422969,2.0217591129150567,300.9611643356643,148.8610400779774,3379.5539812976485,31.187695312499997,5.602618523832576,0.09242097700438902
86,sortingNetworks,810,715,308.8675174825175,1.132867132867133,4584.049396741132,4961.782856854687,2.69789931047973,308.8675174825175,114.48444954292822,4552.861701428632,31.187695312499997,5.549608032918888,0.07612857535506976
87,sortingNetworks,1012,715,316.73492307692305,1.4153846153846155,5755.324153382323,6148.167790379999,3.370708768154922,316.73492307692305,93.96686123384644,5724.136384827635,31.187768554687498,5.514821513663401,0.06389605007403283
88,sortingNetworks,1202,715,324.13495804195804,1.681118881118881,6875.785061182312,7298.0763273425,4.003549347156341,324.13495804195804,80.96189903895805,6844.597365869812,31.187695312499997,5.477953121731417,0.05786336662142852
89,sortingNetworks,1328,715,329.04234965034965,1.8573426573426572,7624.067221401575,8074.286357907001,4.423222573230965,329.04234965034965,74.38973377502887,7592.879452846887,31.187768554687498,5.455725255131877,0.055759619680138615
90,transpose,607,715,300.9611643356643,0.848951048951049,1381.7478336224806,1442.678748561914,2.0217591129150567,300.9611643356643,148.8610400779774,869.70123818487,20.099898719787596,696.459347586265,0.042234568853371145
91,transpose,810,715,308.8675174825175,1.132867132867133,1398.2214906636455,1528.7226572922366,2.69789931047973,308.8675174825175,114.48444954292822,1169.7524591012268,20.099921035766602,690.9827593391061,0.08536614931824356
92,transpose,1012,715,316.73492307692305,1.4153846153846155,1498.1985987320634,1657.2161652320315,3.370708768154922,316.73492307692305,93.96686123384644,1478.0986902847978,20.099908447265623,683.2093626370547,0.09595463152973988
93,transpose,1202,715,324.13495804195804,1.681118881118881,1818.0486753542432,1862.4949315704105,4.003549347156341,324.13495804195804,80.96189903895805,1797.9487669069777,20.099908447265623,667.1198825504175,0.02386382666753959
94,transpose,1328,715,329.04234965034965,1.8573426573426572,2032.8063979937194,2036.9596448414065,4.423222573230965,329.04234965034965,74.38973377502887,2012.706482107794,20.09991588592529,658.4063672525133,0.0020389440989688717
95,vectorAdd,607,715,300.9611643356643,0.848951048951049,1239.776451563086,1368.7957690146252,2.0217591129150567,300.9611643356643,148.8610400779774,1228.9807728521487,10.7956787109375,11.554676276787214,0.09425753671376272
96,vectorAdd,810,715,308.8675174825175,1.132867132867133,1702.6066874291407,1831.4564924053122,2.69789931047973,308.8675174825175,114.48444954292822,1691.8112650658595,10.795422363281249,11.200954041260465,0.07035373513402375
97,vectorAdd,1012,715,316.73492307692305,1.4153846153846155,2171.795405335548,2317.0602356824993,3.370708768154922,316.73492307692305,93.96686123384644,2160.9997266246105,10.7956787109375,10.955696191697296,0.0626935925574516
98,vectorAdd,1202,715,324.13495804195804,1.681118881118881,2620.265583957935,2777.1636819163127,4.003549347156341,324.13495804195804,80.96189903895805,2609.4699418680916,10.79564208984375,10.776244913065169,0.05649580504744103
99,vectorAdd,1328,715,329.04234965034965,1.8573426573426572,2918.2168328288944,3083.1860276507505,4.423222573230965,329.04234965034965,74.38973377502887,2907.421263981238,10.79556884765625,10.685813864142233,0.05350607888799858
