,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
44,hotspot,810,715,296.51153846153846,1.132867132867133,13414.092761549033,12323.212670278128,268.99948112333186,1.2207617582250108,697.30474653719,839.6587960204221,1324.6943640000002,226.95725500000003,749.4619723746094,1086.1781070000002,63.562935986116884,793.625,11043.424886712884,220.7950336838462,2756.77100009375,13117.581223087494,3550.39600009375,344.59637501171875,12.79032539786905,0.08852237808911272
40,hotspot,1012,715,304.0632307692308,1.4153846153846155,13413.869415753172,12315.267291827502,270.3364684208094,1.31652480749386,751.7303622764923,844.0197749605717,1323.932484,226.823905,749.0216218160157,1085.539917,63.54880125897742,793.625,11036.852079167928,220.74415567889233,2756.748783296875,13109.806184983941,3550.373783296875,344.5935979121094,12.797844842928452,0.08920651885929506
41,hotspot,1202,715,311.1663076923077,1.681118881118881,13419.845649087574,12345.669499679689,271.64202901879264,1.4086732665335029,801.6425495178058,845.3996008098289,1323.69485,226.7823125,748.8842743798828,1085.3408625,63.75148068248676,793.625,11036.100217015384,221.4737010469504,2757.06641025,13108.679341395267,3550.69141025,344.63330128125,12.800192002880042,0.08700833514421841
42,hotspot,1328,715,315.87676923076924,1.8573426573426572,13420.218785558638,12450.911920999997,272.43559338038256,1.4663167685466174,836.6180760652156,850.2845566652959,1323.3773999999999,226.72674999999998,748.7007949804687,1085.07495,63.5703941996959,793.625,11032.2638213474,220.8218795524418,2756.78271884375,13104.342016327868,3550.40771884375,344.59783985546875,12.803328865505033,0.07785027078408494
48,matrixMulGlobal,607,715,288.92246153846156,0.848951048951049,1288273.965316208,1015264.2070425586,266.12621774498797,1.0833425404867294,257465.74153917347,269135.78178723785,28.0,601602.78528,0.0,15186.945311999998,0.0,0.0,1287957.0428546695,61.93511881341578,250542.11889648438,1287985.0428546695,250542.11889648438,31317.764862060547,39.83932923019367,0.26890513462394255
49,matrixMulGlobal,810,715,296.51153846153846,1.132867132867133,1301758.7472998418,1086602.135023125,266.99474908235885,1.1469940171425246,264314.906769351,260306.28688980523,28.0,605087.98976,0.0,15274.926303999999,0.0,0.0,1301434.2357613803,64.54327526708104,251705.62921142578,1301462.2357613803,251705.62921142578,31463.203651428223,39.609861432017176,0.19800864119610617
45,matrixMulGlobal,1012,715,304.0632307692308,1.4153846153846155,1305819.5178744693,1135346.070628,267.9149892443993,1.2120524392915253,276779.44416640047,258381.57595028952,28.0,606160.81408,0.0,15302.008832000001,0.0,0.0,1305487.4546437,65.3355521174812,252042.67919921875,1305515.4546437,252042.67919921875,31505.334899902344,39.53975722589063,0.15015108754652617
46,matrixMulGlobal,1202,715,311.1663076923077,1.681118881118881,1309090.900906578,1182601.1763685546,268.7718370849907,1.272944641853551,289320.5736075602,257549.75421201903,28.0,607200.8704,0.0,15328.264159999999,0.0,0.0,1308751.7345988855,65.80770759355651,252240.10223388672,1308779.7345988855,252240.10223388672,31530.01277923584,39.47203075117896,0.10695890302294368
47,matrixMulGlobal,1328,715,315.87676923076924,1.8573426573426572,1312198.3673092937,1229492.4692399998,269.1948739322425,1.3061570668828322,295892.2805786437,256655.25300757235,28.0,608267.79648,0.0,15355.197792,0.0,0.0,1311854.490540063,66.18151949210272,252394.62225341797,1311882.490540063,252394.62225341797,31549.327781677246,39.402795228136796,0.06726832423822643
53,matrixMulShared,607,715,288.92246153846156,0.848951048951049,319114.57891187415,299262.41444531246,276.13898800694597,1.3502752300856646,44317.84540946744,35532.132981864284,204085.6,20405.760000000002,0.0,10266.648,174.08224084134483,89600.0,114740.05645033569,39.95033151745971,20562.40594482422,318825.6564503357,110162.40594482422,2570.3007431030273,36.704482319837986,0.06633697887975003
54,matrixMulShared,810,715,296.51153846153846,1.132867132867133,319203.96564194845,302909.9055289453,280.0655862772553,1.6279591108397802,53421.85429125788,36022.5065569912,204131.8848,20410.38848,0.0,10268.976704,174.1541533953298,89600.0,114775.56930348692,39.97013957362432,20564.106201171875,318907.4541034869,110164.10620117188,2570.5132751464844,36.696158815241574,0.0537917704756146
50,matrixMulShared,1012,715,304.0632307692308,1.4153846153846155,318947.57446449925,304443.149345672,284.0102594705114,1.9064672472979758,62472.87723656082,36509.97854713812,203954.9376,20392.693760000002,0.0,10260.074048,174.24907012546396,89600.0,114688.57363373003,39.99628404795146,20566.348205566406,318643.51123373,110166.3482055664,2570.793525695801,36.728000035580244,0.047642474957971845
51,matrixMulShared,1202,715,311.1663076923077,1.681118881118881,319177.4117103509,305579.25978927815,288.1761284377335,2.1905549755667217,71783.89103550228,37022.21402893909,204088.26239999998,20406.02624,0.0,10266.781952,174.35870453235043,89600.0,114777.98300265858,40.026482453776886,20568.934814453125,318866.2454026586,110168.93481445312,2571.1168518066406,36.70400343182432,0.044499590484150586
52,matrixMulShared,1328,715,315.87676923076924,1.8573426573426572,319128.29095958226,311166.4440577,290.44120052191596,2.3561724670145505,77230.68774844504,37327.90540815707,204059.5904,20403.15904,0.0,10265.339392,174.29006049370292,89600.0,114752.82379035154,40.00757469848871,20567.315673828125,318812.4141903515,110167.31567382812,2570.9144592285156,36.70916134479424,0.02558709993936843
58,mergeSort,607,715,288.92246153846156,0.848951048951049,76325.89646261219,74298.70403096093,290.65138581664263,1.7371645003398797,3489.6639639449063,2325.6446066284107,20011.98365925781,627.6415999999999,0.0,5774.30272,278.5463258679322,8915.144287109375,56024.990341815916,318.6904544984298,10199.995910644531,76036.97400107373,19115.140197753906,1274.9994888305664,18.64576398832892,0.027284357891444653
59,mergeSort,810,715,296.51153846153846,1.132867132867133,76336.4354066945,74565.80777559374,298.81862386323013,2.3180110444043915,4656.387138594201,2390.8544847992557,20012.737625746093,627.66528,0.0,5774.520576,278.56266079278356,8915.144287109375,56027.18624248687,318.7096127623461,10200.010925292969,76039.92386823296,19115.155212402344,1275.001365661621,18.645060537452608,0.02374583852735114
55,mergeSort,1012,715,304.0632307692308,1.4153846153846155,76350.7860971308,74659.43550690626,306.9443047874236,2.895934367254608,5817.919141988318,2455.9045372798405,20014.530843339842,627.7216,0.0,5775.03872,278.5585436799239,8915.144287109375,56032.19202302172,318.70478404501466,10200.007141113281,76046.72286636157,19115.151428222656,1275.0008926391602,18.64338767832291,0.02265421080056361
56,mergeSort,1202,715,311.1663076923077,1.681118881118881,76358.38137035823,74905.56923933125,314.58280166853604,3.439301234581551,6909.837122725984,2517.1112276176364,20014.673485648436,627.72608,0.0,5775.079936,278.5485834263794,8915.144287109375,56032.54157701747,318.6931022547515,10199.997985839844,76047.21506266591,19115.14227294922,1274.9997482299805,18.64325462287172,0.019395248521309395
57,mergeSort,1328,715,315.87676923076924,1.8573426573426572,76306.41393892364,75442.660521375,319.65247306234323,3.7998237210530417,7628.1860129308725,2557.584378345813,19999.757175664065,627.2576,0.0,5770.76992,278.5585436799239,8915.144287109375,55990.7799940288,318.70478404501466,10200.007141113281,75990.53716969286,19115.151428222656,1275.0008926391602,18.6571787139082,0.011449137816446847
63,nn,607,715,288.92246153846156,0.848951048951049,1387.5010668582613,1584.5465991708008,290.65985173358115,1.7373901951195656,1091.3786571781698,872.0247379589151,28.0,261.72448,0.0,130.86224,0.0,0.0,1070.5786053197999,19.331917094393926,231.99502563476562,1098.5786053197999,231.99502563476562,28.999378204345703,89.4288309817801,0.12435452035027193
64,nn,810,715,296.51153846153846,1.132867132867133,1785.6207747823553,1752.3734048789067,298.8299668932466,2.3184284317081523,1489.1092363208168,896.5417682162604,28.0,267.6064,0.0,133.8032,0.0,0.0,1094.4559730629883,19.3317520208779,231.99444580078125,1122.4559730629883,231.99444580078125,28.999305725097656,87.4632082256414,0.018972765627966157
60,nn,1012,715,304.0632307692308,1.4153846153846155,2210.3592173975776,2193.048844645313,306.95983518020444,2.8966044109736417,1906.2959866283468,920.9324914283006,28.0,274.1984,0.0,137.0992,0.0,0.0,1121.2189987683105,19.331760708907982,231.99447631835938,1149.2189987683105,231.99447631835938,28.999309539794922,85.36050642787954,0.007893291020184486
61,nn,1202,715,311.1663076923077,1.681118881118881,2615.0863526998837,2651.321255920313,314.6067409946697,3.4404333023619738,2303.920045007576,943.8829297490579,28.0,279.00640000000004,0.0,139.50320000000002,0.0,0.0,1140.7348418519286,19.331517446153562,231.99362182617188,1168.7348418519286,231.99362182617188,28.999202728271484,83.88952470521924,0.013666734327089905
62,nn,1328,715,315.87676923076924,1.8573426573426572,2883.6804765274774,2961.070142506875,319.67784695584135,3.8010777250721306,2567.803707296708,959.0951243150615,28.0,281.45952,0.0,140.72976,0.0,0.0,1150.6952874486817,19.331578261436206,231.99383544921875,1178.6952874486817,231.99383544921875,28.999229431152344,83.1583678026392,0.026135708461765363
68,quasirandomGenerator,607,715,288.92246153846156,0.848951048951049,2561512.1916082804,3022845.2321958337,288.8261912655964,1.6885062291715953,376782.0433180658,620762.9822405694,28.0,0.0,0.0,27007.251296000002,0.0,0.0,2561195.269146742,131.1733927489322,1127703.6354166667,2561223.269146742,1127703.6354166667,140962.95442708334,1.0567320701627825,0.1526155013409122
69,quasirandomGenerator,810,715,296.51153846153846,1.132867132867133,2569066.2216404616,3031562.7064800006,297.348463232074,2.2639138251390407,486777.6038809254,615377.454006067,28.0,0.0,0.0,27025.697280000004,0.0,0.0,2568741.7101020003,136.53384949832935,1130254.40625,2568769.7101020003,1130254.40625,141281.80078125,1.0560108135507307,0.1525604216765655
65,quasirandomGenerator,1012,715,304.0632307692308,1.4153846153846155,2570976.7650765693,3034774.2306522666,303.1110802864543,2.7305536176001026,585230.3554024217,624965.910402888,28.0,0.0,0.0,27039.814784000002,0.0,0.0,2570644.7018458,137.0744509837912,1130501.1875,2570672.7018458,1130501.1875,141312.6484375,1.0554594696527255,0.15282766701100298
66,quasirandomGenerator,1202,715,311.1663076923077,1.681118881118881,2573159.4832882797,3057015.1328019337,311.03820286660067,3.2716805557123143,696833.2751662341,637018.8450229651,28.0,0.0,0.0,27052.134304,0.0,0.0,2572820.3169805873,138.05179731865468,1130942.703125,2572848.3169805873,1130942.703125,141367.837890625,1.0549788142671115,0.15827715222010427
