,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,g_load,g_store,sync,compute,shared,exec_rounds,abe
99,binomialOptions,2000,5500,,0.36363636363636365,4070022.55054364,15828851.696000002,2.731747768338265,409.64137541730304,6898.524380540232,6111.527256162656,163.09924090243973,9666.782510375977,3470026.5166968,4.819553652099615,0.7428731642250368
81,binomialOptions,1700,4500,,0.37777777777777777,4073703.7050904855,15457147.833400002,2.860846322453268,409.799189897827,7130.136735983312,6381.158647689574,170.9240786077518,9674.010223388672,3472364.2153824,4.816308985486655,0.736451785995863
94,binomialOptions,1900,5000,,0.38,4070288.953055438,15622091.059575003,2.845487752050447,410.42402233094566,7094.626891013095,6351.909432282644,169.86441895761962,9673.804644775391,3469510.6864704,4.820270200246075,0.739453000399668
84,binomialOptions,1600,4000,,0.4,4075823.910855889,15346915.9116,3.0360726717901527,412.2437106392097,7544.194114220053,6750.944152775212,181.453773570722,9673.866244506837,3473505.6269472,4.81472632192825,0.7344206527009659
89,binomialOptions,1800,4500,,0.4,4075468.3025046075,15585551.337037498,2.9987614337319326,412.7496801691997,7456.909107237631,6671.9620704930685,179.21500355421296,9674.025262451172,3473337.3419088,4.814959597974949,0.738509840661224
98,binomialOptions,2000,5000,,0.4,4071414.1088028187,15793140.015624998,2.988190980739893,415.2553652443826,7649.794128446867,6652.406598433054,178.44807182198957,9654.219555664064,3470750.8740359996,4.81854779510029,0.7422036336805251
93,binomialOptions,1900,4500,,0.4222222222222222,4070986.93691372,15596515.941781247,3.13242688831044,415.23148621627416,7773.428048669784,6955.616468583148,186.96528897966078,9673.829385375977,3468994.856244,4.820986961490107,0.7389810036991646
80,binomialOptions,1700,4000,,0.425,4074377.052742769,15442136.528568748,3.185012702513175,414.6755787994785,7896.46520354638,7063.287730875803,190.25400741375114,9673.959164428712,3471687.4168583998,4.8172479152983305,0.7361519861448602
97,binomialOptions,2000,4500,,0.4444444444444444,4072810.066660268,15783055.5701875,3.2519145445593622,416.3797474369468,8055.240146840922,7204.144007000858,194.15917401189026,9674.008981323243,3470085.0506232,4.81947235513005,0.7419504703288652
88,binomialOptions,1800,4000,,0.45,4071920.150403429,15281350.1812125,3.3489980719380483,418.53593661358315,8285.537223029902,7408.943518711977,199.88899551329328,9674.001763916016,3468947.2974287993,4.821053056592835,0.7335366245706738
92,binomialOptions,1900,4000,,0.475,4077094.4962730464,15774217.186087502,3.497264337030025,420.93084734871536,8636.007336505147,7722.559630707011,208.97435811407487,9673.881317138672,3472803.2198304,4.815700145614733,0.7415342740513964
96,binomialOptions,2000,4000,,0.5,4077889.3185661826,15812813.878312498,3.6273404392878854,421.8768918690487,8942.519066541854,7993.127353983071,216.75779286286206,9674.028082275392,3472975.1632391997,4.815461725280618,0.7421148854373688
107,cfd,1600,5500,,0.2909090909090909,6399.503172337508,19776.784525940595,1.7209316542126634,306.8549055464224,1003.0756498014347,339.5563934047451,37.924046956805356,217.8652935918592,0.0,11.273824605185453,0.6764133641672904
103,cfd,1700,5500,,0.3090909090909091,6423.051259818783,20122.99438310231,1.7704500444535252,307.6167217302111,1023.8691834230548,341.2601417993728,39.014940230810595,217.86536922442247,0.0,11.273918567035093,0.68081036362996
106,cfd,1600,5000,,0.32,6440.130784350693,20369.032332814084,1.8133280509222607,308.4695767158044,1042.0732335656419,342.9260513313832,39.92907749582477,217.86495324532453,0.0,11.282224714709896,0.6838273571800573
111,cfd,1800,5500,,0.32727272727272727,6448.11498021314,20519.687454415845,1.8218698347365518,308.67790729639717,1045.733487467127,343.2974426708795,40.148297773791874,217.86540704070407,0.0,11.273855925627972,0.6857595909032472
102,cfd,1700,5000,,0.34,6467.4239509440085,20700.31761777778,1.868283563397441,309.31854462539286,1065.1504900767193,344.8192722208029,41.14851204204193,217.86563393839384,0.0,11.27977861554504,0.6875688542387545
115,cfd,1900,5500,,0.34545454545454546,6474.360945649302,20990.15937689769,1.8722927747727618,309.60120448084956,1067.0548571897846,345.17811425957274,41.27587750889919,217.86567175467547,0.0,11.269566645613612,0.6915525590160525
105,cfd,1600,4500,,0.35555555555555557,6496.7160809013085,20781.06954631463,1.9287652705288856,310.4288268468463,1090.7313459765924,347.07881499961746,42.481718578651765,217.8653314081408,0.0,11.279496441585659,0.68737335359847
110,cfd,1800,5000,,0.36,6496.782793136674,21241.252550970297,1.9266852608517375,310.6216478637406,1090.0813522112899,347.2321121142568,42.44120788782711,217.86552048954897,0.0,11.278148471948603,0.6941431406859337
119,cfd,2000,5500,,0.36363636363636365,6500.009877077757,21589.533401980196,1.9232886681953234,310.60393553643377,1089.2367208139929,347.15065189038074,42.4191932323927,217.7871651540154,0.0,11.264717744094167,0.6989277277997321
101,cfd,1700,4500,,0.37777777777777777,6524.230845086509,21153.967816448843,1.9905289813412472,311.3885847712547,1116.6774493208502,349.2121938431352,43.82463259790215,217.86544485698573,0.0,11.283793285077923,0.6915835883983232
114,cfd,1900,5000,,0.38,6524.766655694005,21815.47109808581,1.9828421267018665,311.6428807686168,1113.826039650352,349.32042586072225,43.686612244976075,217.8648776127613,0.0,11.276080121945409,0.7009110357343363
104,cfd,1600,4000,,0.4,6560.545680378102,21683.154717007706,2.075787491514366,312.74426338182593,1152.529326794294,352.1879365618241,45.660416592544294,217.8649154290429,0.0,11.293559594809444,0.697435831363036
109,cfd,1800,4500,,0.4,6551.907770662382,21765.085945663363,2.0545592405178255,312.62174602899677,1143.8130118426463,351.6628920812128,45.2033276025942,217.86555830583058,0.0,11.291202828857463,0.6989716563941327
118,cfd,2000,5000,,0.4,6549.895077671876,22269.640920572056,2.042937454031375,313.098874399646,1139.984270354687,351.9183381421528,44.97587275998711,217.81238861386137,0.0,11.284420835356006,0.7058823219901462
113,cfd,1900,4500,,0.4222222222222222,6584.28932377122,22398.01716136414,2.120423635523202,314.03702769641995,1171.8778530749846,354.3297421698988,46.65447685179204,217.86510451045103,0.0,11.290731593697817,0.7060324904505875
100,cfd,1700,4000,,0.425,6592.870371105713,22401.161006292627,2.147052748242469,313.9258280766812,1182.5365076780522,354.7236685338997,47.21042641367456,217.86563393839384,0.0,11.297584081865601,0.7056906841009832
117,cfd,2000,4500,,0.4444444444444444,6619.660925879501,23050.33118134213,2.182334650582617,315.0574627413712,1197.9462741610416,356.52572241576013,48.073654873083804,217.86506669416943,0.0,11.277929065523454,0.7128171012467829
108,cfd,1800,4000,,0.45,6626.892022324884,22906.2415879604,2.2209292111373964,315.3687569789682,1213.868697130977,357.5712985234965,48.81694796735181,217.8652935918592,0.0,11.301548488690791,0.7106949214310216
112,cfd,1900,4000,,0.475,6665.880571472046,23728.404190486242,2.296452266739146,316.94692229533666,1246.0017608296828,360.58362068233913,50.49975695355544,217.86525577557754,0.0,11.296672032730871,0.7190759008503113
116,cfd,2000,4000,,0.5,6698.853303858631,24378.67927375138,2.3682290617081194,318.19663977328906,1276.2879360935506,363.1982025707416,52.06193515931171,217.8653314081408,0.0,11.300037910446216,0.7252167261139814
127,conjugateGradient,1600,5500,,0.2909090909090909,2636.338558615443,2674.3361883984367,2.6352085311443485,455.78207748526745,485.4015342752794,455.7821101559665,149.37862969305505,19.596526551246644,415.33701119999995,649.192875425181,0.014208247245739478
123,conjugateGradient,1700,5500,,0.3090909090909091,2651.626457878612,2789.664458129883,2.775287636927999,458.42905205680006,489.6273074758786,458.4291393985779,157.36600255937245,19.59609277248383,415.45866240000004,649.0027840888474,0.04948193674296144
126,conjugateGradient,1600,5000,,0.32,2669.9692004472454,2828.626635351563,2.889604428335667,460.20756203086484,492.6858195279832,460.2075978555047,164.528990445639,19.596581888198855,417.155328,646.3631421517612,0.05608991760222128
131,conjugateGradient,1800,5500,,0.32727272727272727,2660.842561451535,2894.7345897216796,2.9169857783629367,461.3181431436095,494.10887098346234,461.31817930771695,164.79280129587764,19.596137619018556,413.9582976,651.3550522714021,0.08079912718099408
122,conjugateGradient,1700,5000,,0.34,2687.2651218432425,2962.4595324707034,3.046721531168316,463.2943326186433,497.53853761811206,463.29441397488534,173.5168846430979,19.5965779542923,417.2544,646.2096710578213,0.09289389698361471
135,conjugateGradient,1900,5500,,0.34545454545454546,2682.034121417372,3028.498901538086,3.0576695567917542,464.05836624879464,498.43035053040694,464.05840415706666,173.37367984169933,19.596156764030457,415.4489856,649.0179009151216,0.11440148779474708
125,conjugateGradient,1600,4500,,0.35555555555555557,2699.7431660012007,2998.8188737500004,3.2086583778385585,465.7318449045283,501.7841868130543,465.73188468472443,182.36658882335567,19.597608900070192,416.4175872,647.5082630021745,0.09973116761627146
130,conjugateGradient,1800,5000,,0.36,2697.071912344912,3082.3543313964847,3.20328002975487,466.30656149722194,502.3053674048831,466.30660121073856,181.69496352582192,19.597016978263856,415.59505920000004,648.7897837150913,0.12499614827767623
139,conjugateGradient,2000,5500,,0.36363636363636365,2694.410079716802,3143.0854430664062,3.1994202559909954,466.9319493890164,502.9109065846745,466.9319890546804,181.09660558232395,19.59499468803406,414.74119679999995,650.1255015219857,0.1427499733866206
121,conjugateGradient,1700,4500,,0.37777777777777777,2725.076058245916,3157.2037303173834,3.384237311416469,468.9813083143714,507.0127634009949,468.9813825459561,193.12006725936078,19.59709303379059,418.0649472,644.9567952953424,0.13687037929225646
134,conjugateGradient,1900,5000,,0.38,2714.2627507769676,3231.4943733789064,3.3607004575046404,469.4207849605782,507.182551370225,469.42082662575643,190.65097758922596,19.597519993782043,415.65265919999996,648.6998762148869,0.16005957703745358
