,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,g_load,g_store,sync,compute,shared,exec_rounds,abe
357,mergeSort,2000,4500,,0.4444444444444444,41153.95373792661,36989.871468593745,676.8736627152055,676.7118719383861,321.67416043292445,339.06622791290283,18083.191906883498,37.092315964518306,0.11257358038857694
348,mergeSort,1800,4000,,0.45,41185.309374551434,36759.16622010937,680.3312039596271,680.2920409542694,331.48868695113606,339.0727067947388,18089.647851261623,37.079078231495984,0.12040923692172073
352,mergeSort,1900,4000,,0.475,41211.75668674604,36987.113511660165,690.3460805042572,690.3719494379187,349.79874624947996,339.06976947784426,18084.2556704458,37.090134096771926,0.11421932597562823
356,mergeSort,2000,4000,,0.5,41247.705542275486,37172.9339296875,700.364928534069,700.3244899491882,368.18454268200003,339.07284946441655,18083.063521625976,37.09257931074453,0.10961662644910967
367,nn,1600,5500,,0.2909090909090909,1694.6802525742569,2409.128226421875,614.3796790552364,574.7224890323154,181.91066148274987,5.774739837646485,0.0,167.03801631915746,0.2965587161413746
363,nn,1700,5500,,0.3090909090909091,1717.9510129452042,2557.5515181699216,621.5279268246607,579.392644596835,193.31063814316644,5.774777603149414,0.0,167.0120804861226,0.3282829296926542
366,nn,1600,5000,,0.32,1738.9914024302266,2695.8159018437505,626.4554958594995,582.3321979615478,204.0514711641293,5.774002361297608,0.0,165.74425564238604,0.3549294663478773
371,nn,1800,5500,,0.32727272727272727,1741.2221980668953,2705.080774306641,628.6774934750291,584.0628001613547,204.7146859877808,5.774713611602784,0.0,166.98577147507956,0.35631415719436305
362,nn,1700,5000,,0.34,1764.547071257084,2860.486154387695,634.3586960540962,587.4674520497825,216.69215635239937,5.774760818481446,0.0,165.82880475488187,0.3831303575616165
375,nn,1900,5500,,0.34545454545454546,1764.444870737312,2850.1779437578134,635.8263478981731,588.7329557258744,216.1002813221998,5.774706268310547,0.0,166.9762412702326,0.38093518876544885
365,nn,1600,4500,,0.35555555555555557,1792.984389896171,2987.747708640625,641.3725642249349,591.6424739432327,231.5356989794987,5.774728298187257,0.0,164.61363139117648,0.3998876194563467
370,nn,1800,5000,,0.36,1790.2607790145137,3029.01462084375,642.2730857960461,592.6125962880051,229.4173065554381,5.7740338325500495,0.0,165.84403275678778,0.4089626485474587
379,nn,2000,5500,,0.36363636363636365,1797.8707897507513,3063.5446942187496,643.1215193199171,593.4031112903941,231.91262856522053,5.7649585723876955,0.0,163.83635627943636,0.4131403425765147
361,nn,1700,4500,,0.37777777777777777,1821.8087626541133,3171.779598367187,650.2080471686605,597.3702965204253,245.915664265235,5.774736690521241,0.0,164.67348496373486,0.42561937040266945
374,nn,1900,5000,,0.38,1816.2977493558349,3191.8384842285163,650.1658346973933,597.7577738441087,242.25466489721856,5.7747440338134775,0.0,165.7821981327161,0.43095562061473064
364,nn,1600,4000,,0.4,1864.572720641384,3431.1492593437506,660.261708878559,603.3537820486183,268.418778188352,5.774045372009278,0.0,162.56244128146196,0.4565748734002885
369,nn,1800,4500,,0.4,1858.6004118306703,3402.8378731757816,659.0435301123861,603.0977831861369,263.8482166787414,5.77476396560669,0.0,162.54726807885953,0.4538087087598781
378,nn,2000,5000,,0.4,1843.6234413205732,3362.2940596874996,658.0690015741088,602.90288476445,255.68127777776638,5.77476396560669,0.0,165.3513910831679,0.45167691802307014
373,nn,1900,4500,,0.4222222222222222,1880.1205206054942,3547.7917663124986,667.8796009012033,608.825437807589,274.96344443200474,5.774746131896973,0.0,164.60492567380322,0.47005894245037594
360,nn,1700,4000,,0.425,1893.9068528451164,3626.0371151074214,670.2786039599346,609.8002441015733,283.356542931924,5.774733543395997,0.0,163.5987115323352,0.4776923697348836
377,nn,2000,4500,,0.4444444444444444,1909.0936733970857,3735.0659376953117,676.7311572092918,614.5530924290409,289.4209497618963,5.773907947540284,0.0,164.61289044320895,0.48887283243650725
368,nn,1800,4000,,0.45,1927.1159276279104,3840.0585482109377,680.294788878242,616.259081989901,300.0559928786641,5.7747440338134775,0.0,163.58188087852415,0.4981545454493804
372,nn,1900,4000,,0.475,1970.617849325235,4119.1112202734375,690.3107578074637,622.7181347364819,321.839430762564,5.774753475189209,0.0,161.02745581022916,0.5215914929351142
376,nn,2000,4000,,0.5,2005.4518816839902,4349.058330996093,700.3270456315661,629.1767577665568,339.49739561231996,5.774767112731934,0.0,160.69225722248143,0.5388767569772585
387,pathfinder,1600,5500,,0.2909090909090909,77583.94494331232,88128.38905952095,1612.2604993567222,564.8097663771028,205.68574272774347,798.2810072938314,24715.08808444318,41.30519165102945,0.11964866518877393
383,pathfinder,1700,5500,,0.3090909090909091,77678.54502087778,89415.14904496119,1681.7745244676153,568.8598487525244,218.56514542762952,798.2812253568303,24717.76423091957,41.30071961455962,0.1312596819380329
386,pathfinder,1600,5000,,0.32,77742.77824601906,89760.57126723393,1736.9638081248868,571.2907563859652,228.9147235365274,798.2811050462102,24716.53870589767,41.30276743630005,0.13388721630832381
391,pathfinder,1800,5500,,0.32727272727272727,77765.56913422416,89955.57725210546,1751.2934175566152,572.9104280909082,231.42382209887208,798.281022332659,24717.96431663743,41.30038529559927,0.13551142119535434
382,pathfinder,1700,5000,,0.34,77840.60167869671,91334.98866315214,1814.276289772853,575.7458410400459,243.22764538082308,798.280988495297,24717.113952336524,41.301806188561805,0.1477460848462289
395,pathfinder,1900,5500,,0.34545454545454546,77850.70596126054,91795.62752517992,1820.8064995673408,576.961007429292,244.27643164820947,798.2812479150716,24717.53913448698,41.301095729859696,0.15191269932867157
385,pathfinder,1600,4500,,0.35555555555555557,77931.54147607538,90530.66549619162,1892.7104190992015,579.2217141089114,257.93074108158106,798.2803267868862,24715.263159446313,41.30489905828986,0.13916968301361105
390,pathfinder,1800,5000,,0.36,77943.76920916306,92475.84413231544,1891.5885263172722,580.2021009342109,257.5597785294183,798.2808230681943,24719.439948806656,41.297919860408605,0.1571445501201344
399,pathfinder,2000,5500,,0.36363636363636365,77934.05764612496,92509.85803276826,1892.2542922738528,581.0115867676758,257.1439248125038,798.1526471412556,24718.564573791013,41.29938237119218,0.15755942876358486
381,pathfinder,1700,4500,,0.37777777777777777,78049.48867526275,92517.23188835173,1979.7475969652805,584.1620556660955,274.08748061980447,798.2814659780707,24718.46453093208,41.299549521877424,0.15637890280319253
394,pathfinder,1900,5000,,0.38,78040.78441892187,93901.94332853549,1968.8980447262024,584.7020143985628,271.87256798340866,798.2780972807066,24719.790098812908,41.29733488509774,0.16891193459245088
384,pathfinder,1600,4000,,0.4,78183.64926640879,93256.3723199825,2092.5449307646422,589.1626443114541,295.24732991423997,798.2778115429837,24716.963888048125,41.30205694452777,0.16162673583158468
389,pathfinder,1800,4500,,0.4,78164.7793112132,93888.88766873018,2066.794632549054,589.1127648229246,290.2383192910507,798.2812855121406,24720.815538116945,41.29562183844369,0.16747571249322524
398,pathfinder,2000,5000,,0.4,78137.8450494425,94820.73338694082,2046.2044459207918,589.1127541647598,286.18488671631366,798.2811652015204,24720.06521667497,41.296875273264895,0.1759413552457923
393,pathfinder,1900,4500,,0.4222222222222222,78273.96339058247,95480.7234305764,2153.8407298084066,594.0634739797538,306.36707943753953,798.2811764806411,24721.1656881232,41.295036928232435,0.18021187336839653
380,pathfinder,1700,4000,,0.425,78310.63364182741,95413.44308555179,2192.0747172421484,594.6830846611539,313.7141567325481,798.280894502625,24718.03934878163,41.30025992738454,0.17924947356096624
397,pathfinder,2000,4500,,0.4444444444444444,78376.58649205974,96348.38596696926,2240.8813670818804,599.0149621228951,322.4677938904178,798.2813268689162,24719.364916662453,41.29804521441703,0.18652932578518466
388,pathfinder,1800,4000,,0.45,78464.32668910445,97377.66030853767,2291.600718365389,600.2526778765158,332.3024816989681,798.2812967912612,24727.893570386266,41.283801513225846,0.19422661788655626
392,pathfinder,1900,4000,,0.475,78575.4466585981,99577.3235645193,2391.1403289314803,605.8801780958837,350.705694636792,798.2781649554304,24723.86684531432,41.29052532061644,0.21091023693073477
396,pathfinder,2000,4000,,0.5,78702.72807023655,100991.649343279,2490.672652487969,611.3909726820382,369.18172298568004,798.2810975267965,24725.042348906754,41.28856224366139,0.22070063631974712
407,quasirandomGenerator,1600,5500,,0.2909090909090909,1659865.5698683034,2142461.01608,562.4766222148761,27632.263452082643,135.37861227734956,38876.11674804688,0.0,1.307132302049518,0.22525284828504735
403,quasirandomGenerator,1700,5500,,0.3090909090909091,1660531.179309744,2149486.7485466665,566.3494092004132,29328.02991783781,143.74562280104414,38876.1192545573,0.0,1.3079680541882446,0.2274754983102456
406,quasirandomGenerator,1600,5000,,0.32,1662314.5593781201,2140281.9379200004,568.4692191475,30693.792684426255,150.59850294644738,38876.13357747396,0.0,1.3076408067620722,0.22331982066175143
411,quasirandomGenerator,1800,5500,,0.32727272727272727,1663296.9020844374,2138594.2137,570.1942281363637,31023.823007024796,152.3023663701136,38876.12158203125,0.0,1.3071203419949662,0.22224754400379995
402,quasirandomGenerator,1700,5000,,0.34,1665146.219518852,2148649.82234,572.634072118828,32580.90472720289,160.10443577626367,38876.14163411458,0.0,1.3068951351699858,0.2250267110973837
415,quasirandomGenerator,1900,5500,,0.34545454545454546,1664645.3290603396,2168554.5222600005,574.1960984276859,32721.48403921591,160.7276952856288,38875.981754557295,0.0,1.3074054495273946,0.23237100475320413
405,quasirandomGenerator,1600,4500,,0.35555555555555557,1666370.395558383,2119008.7900799997,576.172909808642,34521.662459052466,169.71795131900208,38876.124267578125,0.0,1.307479238864036,0.21360854973354218
410,quasirandomGenerator,1800,5000,,0.36,1666165.9985401472,2159056.77372,597.859305074375,34468.01676997953,169.43258313612287,38874.74890950521,0.0,1.307570988573791,0.22828986304543278
419,quasirandomGenerator,2000,5500,,0.36363636363636365,1665722.6228936356,2198436.8616000004,630.8747144214876,34415.32931510331,169.12968098265918,38872.60297851563,0.0,1.3078383328723202,0.24231500481604037
401,quasirandomGenerator,1700,4500,,0.37777777777777777,1668454.8297647252,2144884.23513,580.890720002122,36648.09375674846,180.31884226804624,38876.12211914063,0.0,1.3075251121093825,0.22212359882275823
414,quasirandomGenerator,1900,5000,,0.38,1668788.32246681,2181545.9298966667,581.3299427445312,36355.12881275617,178.92236434869506,38876.132145182295,0.0,1.3070226764077615,0.2350432326007202
404,quasirandomGenerator,1600,4000,,0.4,1675029.1391463683,2140505.4846933335,586.1630290136718,39439.56599726563,194.71091351923204,38876.09168294271,0.0,1.3045142934544038,0.21746094503170743
409,quasirandomGenerator,1800,4500,,0.4,1670312.843488735,2152700.8608000004,585.7552247152778,38774.37026643403,190.89182012723202,38876.12068684896,0.0,1.3077525313729832,0.22408502086629786
418,quasirandomGenerator,2000,5000,,0.4,1669502.226264806,2200196.569433334,585.58053840625,38242.240855532815,188.19899716976641,38876.13393554688,0.0,1.3079740419471633,0.24120315000091536
413,quasirandomGenerator,1900,4500,,0.4222222222222222,1673165.9737418394,2259187.84707,590.7212352914738,40900.7241701248,201.58699234415883,38876.10940755208,0.0,1.307182137966103,0.2593949299471435
400,quasirandomGenerator,1700,4000,,0.425,1674021.166102806,2291976.44375,591.2890253928223,41875.77581189381,206.43235439442003,38875.970117187506,0.0,1.3072778335791742,0.269616766495266
417,quasirandomGenerator,2000,4500,,0.4444444444444444,1674733.9891713574,2413659.7632000004,596.6291258526235,43027.07807381559,212.12058688891258,38876.04925130209,0.0,1.3076408067620722,0.3061433037475772
408,quasirandomGenerator,1800,4000,,0.45,1676503.640734445,2527079.81253,596.0927193146972,44307.01174692383,218.57919056582406,38876.135009765625,0.0,1.307255902096991,0.33658460946826846
412,quasirandomGenerator,1900,4000,,0.475,1678815.2624003834,2782056.1781249996,601.6915546281739,46740.694285696896,230.70229248,38876.124267578125,0.0,1.307367560942394,0.3965559446280337
416,quasirandomGenerator,2000,4000,,0.5,1771562.1361368238,3039703.4052,607.3177953002929,49174.41503757568,256.61304370416,38876.111555989584,0.0,1.2388050734022977,0.41719243624025143
427,reduction,1600,5500,,0.2909090909090909,2946.9414043403676,2735.1265258789062,574.7227931470372,561.9175448534511,190.1109781625526,22.618687450885776,296.30998800000003,1279.648296663464,0.07744244240891077
423,reduction,1700,5500,,0.3090909090909091,2966.312724445989,2770.4299152099607,579.3928354563982,565.7871285563407,201.8744930664516,22.618718397617343,296.13924,1280.3861164382386,0.07070484193107009
426,reduction,1600,5000,,0.32,2985.356182788386,2750.921944394531,582.3229881977649,568.071802876445,211.94405160370178,22.618683779239657,296.827092,1277.4190147999411,0.08522024366105865
431,reduction,1800,5500,,0.32727272727272727,2987.012555331963,2741.364641777344,584.0631493811746,569.6569596478902,213.7832487884208,22.618707513809206,296.185248,1280.1872273820045,0.08960789448110601
422,reduction,1700,5000,,0.34,3005.187429177219,2784.0701478515625,587.4677743783632,572.3262905562228,224.8422065156736,22.618711972236635,296.37576,1279.3643158555592,0.07942230963407676
435,reduction,1900,5500,,0.34545454545454546,3008.644925392925,2756.4080632812497,588.7333879666497,573.526775770062,225.81103377565407,22.618704104423525,296.379972,1279.3461341867305,0.0915092599937509
425,reduction,1600,4500,,0.35555555555555557,3030.3983388926335,2747.4990374999993,591.6427584800166,575.5862015468342,238.99519046117453,22.618623328208926,297.039312,1276.5063616514553,0.10296611483076246
430,reduction,1800,5000,,0.36,3027.6150946318817,2769.4740128466797,592.6243697750649,576.5807782360006,238.04677143419906,22.617952072620394,296.349516,1279.4776132807028,0.09320942553992938
439,reduction,2000,5500,,0.36363636363636365,3028.642097212565,2758.599203076172,593.5153245016656,577.3966021344397,237.68234253388167,22.611264038085938,296.363448,1279.41746523536,0.09789131158859991
421,reduction,1700,4500,,0.37777777777777777,3053.146571505499,2811.6511462402345,597.3703972938696,580.3088800280161,253.569453394963,22.618716561794283,296.622,1278.30225481782,0.08589096324705664
434,reduction,1900,5000,,0.38,3050.3909272569554,2814.8177028295895,597.7583694012345,580.8367673027984,251.28836150810116,22.618600511550905,296.368956,1279.3936873353612,0.08369040175872007
424,reduction,1600,4000,,0.4,3090.7593395190975,2768.895705625,603.3417432014527,584.9618545266557,274.244011073472,22.61871511936188,297.77673599999997,1273.345179754309,0.11624259925725361
429,reduction,1800,4500,,0.4,3077.340233180436,2795.9155204394533,603.09818998482,585.0329095649338,268.3161343576747,22.61871066093445,296.438292,1279.0944411073972,0.10065565668334255
438,reduction,2000,5000,,0.4,3073.229693087265,2770.9933535156247,602.9032595906132,585.0897535955562,264.543779013888,22.61871223449707,296.40168,1279.2524368572115,0.10907147763028223
433,reduction,1900,4500,,0.4222222222222222,3107.275861440733,2789.3210841101077,608.8260431892359,589.7569600963191,283.9135512687123,22.618700826168062,297.149148,1276.0345233383318,0.11399002400330122
420,reduction,1700,4000,,0.425,3119.8026262846543,2853.9025378417978,609.800585330404,590.2719704345717,291.40490354962805,22.61871603727341,297.797472,1273.25651518147,0.09317069693765286
437,reduction,2000,4500,,0.4444444444444444,3128.334794915064,2781.170117578125,614.5702140348194,594.4810106277042,298.17843307292446,22.617825663089754,296.486568,1278.8861700762493,0.12482684002057878
428,reduction,1800,4000,,0.45,3148.7908671434343,2869.21528692627,616.259606130955,595.5821117862281,308.5590039681601,22.61870633363724,297.80946,1273.205261607779,0.09743973604597227
432,reduction,1900,4000,,0.475,3171.118030795842,2871.2096499023437,622.7182555942493,600.8959649555594,324.58911371105995,22.618534553050996,296.80992,1277.4929201442171,0.1044536684751317
436,reduction,2000,4000,,0.5,3200.379858992205,2801.2134409423825,629.1771026705944,606.2023464291424,341.74370740752005,22.618717348575593,296.87050800000003,1277.232197913615,0.14249768054644743
447,scalarProd,1600,5500,,0.2909090909090909,1595454.434745124,8614596.59424,217129.62637593388,779.2160981818182,118.14068965856687,29358.293164062503,298477.7662464,0.9951110195608973,0.8147963845675726
443,scalarProd,1700,5500,,0.3090909090909091,1609188.179568597,9162945.33735,230669.56777378308,790.1009995996901,125.53931350466226,29358.761254882815,298512.07188480004,0.9949966592987163,0.8243809037025219
446,scalarProd,1600,5000,,0.32,1620345.2367585883,9567235.695920002,241579.87841272817,805.89596617625,131.5133518978253,29358.551782226565,298562.49077760003,0.9948286320633765,0.8306360072795538
451,scalarProd,1800,5500,,0.32727272727272727,1622924.7819258394,9699969.30084,244208.12636671902,813.5517574504132,132.9420614074774,29358.350097656254,298551.5753472,0.9948650042804068,0.8326876372912544
442,scalarProd,1700,5000,,0.34,1635474.5121576798,10130026.626527501,256646.65344797788,822.1678965242187,139.73593723835904,29358.80261230469,298568.7281664,0.9948078491334104,0.8385518051971489
455,scalarProd,1900,5500,,0.34545454545454546,1636539.48892217,10202596.722150004,257748.40943194318,832.9563587427685,140.33350780870452,29358.144921875002,298563.5303424,0.9948251681814122,0.839595787867493
445,scalarProd,1600,4500,,0.35555555555555557,1651220.0871764969,10348499.55888,272151.18143281946,843.4874198240741,148.21863975169896,29358.54587402344,298616.5481472,0.994648542180931,0.840438695698683
450,scalarProd,1800,5000,,0.36,1650624.3792711832,10726417.684080003,271828.56340875244,846.2298420886718,147.9808524103834,29350.85473632813,298618.10749440006,0.9946433482480103,0.8461159701322263
459,scalarProd,2000,5500,,0.36363636363636365,1649896.5821233788,10710904.389850002,271625.5741086054,841.3840384194215,147.7490905162473,29336.263085937502,298621.74597120006,0.9946312292821421,0.8459610391362588
441,scalarProd,1700,4500,,0.37777777777777777,1668230.849744555,10970308.14817,289129.3802723707,861.6919363434607,157.48202295320655,29358.749707031253,298616.02836480003,0.9946502735039587,0.8479321795511424
454,scalarProd,1900,5000,,0.38,1665869.913260074,11240513.13189,286782.24046851735,870.4459898214452,156.20117240569346,29358.105981445315,298616.5481472,0.994648542180931,0.8517976987603971
444,scalarProd,1600,4000,,0.4,1690830.9676238147,11750519.13672,311429.6694179727,887.9848055908203,169.683357452928,29358.746215820316,298672.6846464,0.9944615947633642,0.8561058496266755
449,scalarProd,1800,4500,,0.4,1685428.5482068323,11605453.114814999,306107.9615293594,883.068089546875,166.76924167918935,29358.721240234376,298657.0911744,0.9945135175520448,0.8547727062844888
458,scalarProd,2000,5000,,0.4,1681195.641959981,11822169.051,301849.08935022034,884.3990517546874,164.4496474059264,29358.475781250003,298664.8879104,0.9944875554799745,0.8577929621284027
453,scalarProd,1900,4500,,0.4222222222222222,1702572.2615638524,12344317.3546,323085.22051229834,911.5627207783565,176.0527806510459,29358.37185058594,298687.75833599997,0.9944114078876714,0.8620764346333494
440,scalarProd,1700,4000,,0.425,1710308.6859901175,12531169.4431,330862.6113508967,912.2338559402467,180.28985740524,29358.755078125003,298674.763776,0.9944546721345099,0.8635156364490898
457,scalarProd,2000,4500,,0.4444444444444444,1719479.2696923472,13008662.87175,340241.05731,925.6868533564815,185.3270042093037,29349.339550781253,298700.752896,0.9943681474051341,0.8678204449877459
448,scalarProd,1800,4000,,0.45,1729907.3015217166,13243681.03905,350296.8785838052,936.7434501922608,190.91392564068005,29358.68122558594,298703.351808,0.9943594957602997,0.8693786647065153
452,scalarProd,1900,4000,,0.475,1749491.3941858788,14065072.177205002,369729.1749468372,960.7319566390992,201.53755751487603,29358.736816406254,298728.30136320007,0.9942764476292222,0.8756144744837324
456,scalarProd,2000,4000,,0.5,1769063.4798497816,14809062.0216,389160.94037929445,984.9810069885255,212.16111350016,29358.79938964844,298750.6520064,0.9942020621242071,0.8805418278842047
467,scanScanExclusiveShared,1600,5500,,0.2909090909090909,4102.733320450536,7030.764749531252,614.3786895005973,614.3767986318602,199.0299381620533,19.38732900619507,1487.8738368000002,305.8102605613918,0.4164598778925054
463,scanScanExclusiveShared,1700,5500,,0.3090909090909091,4122.998055189451,7481.195135859376,621.5277594039911,621.5253485463514,210.98798429270326,19.38729753494263,1484.5425984,306.49648329706406,0.44888510721678476
466,scanScanExclusiveShared,1600,5000,,0.32,4154.494687900504,7842.531472343749,626.4539176440759,626.45231838578,221.89344782610436,19.387366771697998,1490.5130112,305.26877812892303,0.47026101169614704
471,scanScanExclusiveShared,1800,5500,,0.32727272727272727,4149.66201881948,7945.219165078126,628.6760398696874,628.6739764591781,223.39547329703566,19.387322187423706,1484.5192704,306.5012996373467,0.47771585243883247
462,scanScanExclusiveShared,1700,5000,,0.34,4189.416026018772,8352.690992050784,634.3578911642302,634.3555882848913,236.1926599187866,19.387324285507205,1493.1926208000002,304.72095788318916,0.49843517137102056
475,scanScanExclusiveShared,1900,5500,,0.34545454545454546,4183.463786026218,8390.90839463379,635.8238779508853,635.8224483753339,236.39074612899333,19.38738617897034,1488.1382208,305.7559300302635,0.5014289765454173
465,scanScanExclusiveShared,1600,4500,,0.35555555555555557,4220.682267150164,8652.88849140625,641.3708886194299,641.3687783049497,250.74441332963556,19.387346315383912,1494.6871680000002,304.4162654604965,0.5122227367956954
470,scanScanExclusiveShared,1800,5000,,0.36,4210.636018257481,8846.433738720703,642.2878578924109,642.2588581840025,249.35978780098563,19.38555874824524,1488.925152,305.5943309864146,0.5240301185066709
479,scanScanExclusiveShared,2000,5500,,0.36363636363636365,4209.3255950616995,8857.440736621094,643.1221890025947,642.9710849546423,248.79641103131505,19.377415037155153,1487.9267136,305.7993929105607,0.5247695445865938
461,scanScanExclusiveShared,1700,4500,,0.37777777777777777,4254.327001963383,9185.695435957032,650.2064431913391,650.2043269490091,266.4435538941535,19.387354183197022,1494.8395776,304.3852280422026,0.5368530307122973
474,scanScanExclusiveShared,1900,5000,,0.38,4240.413804500188,9323.72887824219,650.1640355318104,650.1641271559836,263.21674272386304,19.38724036216736,1488.9453696,305.5901814829659,0.5452019401383926
464,scanScanExclusiveShared,1600,4000,,0.4,4299.308238918862,9894.853875703124,660.2603790190562,660.2579726066226,287.450806651008,19.387346839904787,1496.9904192,303.9478943074626,0.565500583138894
469,scanScanExclusiveShared,1800,4500,,0.4,4281.566077642441,9720.82983375,659.0433522768961,659.0398755930685,281.5283412742827,19.387281274795534,1491.7727232,305.0109970761836,0.5595472659363749
478,scanScanExclusiveShared,2000,5000,,0.4,4275.330186994773,9885.640381640625,658.068361520076,658.0654944287231,277.5703966520832,19.387303304672244,1491.5892096,305.0485232702274,0.567521169904702
473,scanScanExclusiveShared,1900,4500,,0.4222222222222222,4320.811424397516,10317.595154589844,667.8783995236715,667.8897187526042,297.7728479210572,19.386521244049074,1494.7555968000001,304.4023295101709,0.581219134918724
460,scanScanExclusiveShared,1700,4000,,0.425,4337.1412655927425,10532.848236879883,670.2777677089972,670.2742016274137,305.399710617144,19.387280225753784,1496.9095488,303.9643150643557,0.5882271188142058
477,scanScanExclusiveShared,2000,4500,,0.4444444444444444,4355.741960079146,10914.015369140623,676.7688583331525,676.7109728811871,313.6227921028741,19.384413194656375,1495.5891840000002,304.23266668548314,0.600903809207104
468,scanScanExclusiveShared,1800,4000,,0.45,4375.341524464224,11166.197805615233,680.2931604788508,680.2902191824505,323.38625548363206,19.387334775924685,1497.0090816,303.9441051539749,0.6081619186197864
472,scanScanExclusiveShared,1900,4000,,0.475,4413.421107397938,11744.351526557617,690.3097264878493,690.3064606424036,341.361530846688,19.387315368652345,1497.0495168000002,303.93589564550985,0.6242090423283205
476,scanScanExclusiveShared,2000,4000,,0.5,4458.969435369721,12397.619940234375,700.3253493822002,700.3224657582783,360.22986692616,19.3873526096344,1500.7462272,303.18722610631505,0.640336656804675
487,scanUniformUpdate,1600,5500,,0.2909090909090909,1465.2648420729806,6367.243173046873,614.7912896648212,614.3768679637138,179.94845644444564,0.0,56.148228,337.6531948867304,0.769874527758641
483,scanUniformUpdate,1700,5500,,0.3090909090909091,1490.6428018942593,6786.691016259766,621.9656448164708,621.5253485463514,191.046478131437,0.0,56.1053304,337.9113612960484,0.7803579390423211
486,scanUniformUpdate,1600,5000,,0.32,1510.1090847890098,7093.782281250002,626.9137044041466,626.4536020009912,200.52129838387205,0.0,56.22048,337.2192583810841,0.7871221550201126
491,scanUniformUpdate,1800,5500,,0.32727272727272727,1516.770468342053,7214.632732617187,629.1403355973214,628.6793441628055,202.7253837819261,0.0,56.2254048,337.1897212455209,0.7897647011905723
482,scanUniformUpdate,1700,5000,,0.34,1538.9016109626061,7553.4244542968745,634.8462729958104,634.3555882848913,213.39172488190465,0.0,56.3080248,336.69496734732866,0.7962643804443983
495,scanUniformUpdate,1900,5500,,0.34545454545454546,1542.4712942514832,7613.73362100586,636.31444690569,635.8225307069101,214.0840934388829,0.0,56.2502232,337.0409483358027,0.7974093432956608
485,scanUniformUpdate,1600,4500,,0.35555555555555557,1566.4269203818637,7828.3881615625,641.8887692774432,641.3702247002676,226.75162080415288,0.0,56.416305599999994,336.0487428199938,0.799904285779665
490,scanUniformUpdate,1800,5000,,0.36,1567.3921445029441,8015.073212548827,642.7775939205033,642.2588581840025,226.0273203984384,0.0,56.328371999999995,336.57334480443666,0.8044444382555419
499,scanUniformUpdate,2000,5500,,0.36363636363636365,1569.0580709345686,8055.763542968751,643.8182020274769,642.9710849546423,225.8872759524496,0.0,56.381508,336.25614574602315,0.8052254063112271
481,scanUniformUpdate,1700,4500,,0.37777777777777777,1597.9395816151589,8315.763152607422,650.7574387935232,650.2044193246663,240.62913389696953,0.0,56.348589600000004,336.45258392463063,0.8078421003231528
494,scanUniformUpdate,1900,5000,,0.38,1595.087895851279,8450.22056484375,650.7100989451568,650.1622197072869,238.01842519883522,0.0,56.197151999999996,337.3592414688305,0.8112371288286281
484,scanUniformUpdate,1600,4000,,0.4,1636.9573202580355,8961.3351646875,660.8540120171089,660.2579726066226,259.448405234304,0.0,56.396930399999995,336.1641925715264,0.8173310907164223
489,scanUniformUpdate,1800,4500,,0.4,1631.078563338056,8856.236456894532,659.6247231687316,659.0398755930685,255.836695776256,0.0,56.57726879999999,335.09267897761396,0.8158271212295523
498,scanUniformUpdate,2000,5000,,0.4,1624.2021206261434,8934.284836914063,658.6417534870544,658.065397982225,251.16206115686404,0.0,56.332908,336.54624347510287,0.8182056929822321
493,scanUniformUpdate,1900,4500,,0.4222222222222222,1662.1599060892795,9336.006008232422,668.4927821162963,667.8754242371278,269.3569909358554,0.0,56.434708799999996,335.93915826900786,0.8219624211227372
480,scanUniformUpdate,1700,4000,,0.425,1673.3000013506244,9528.437253398435,670.9060420770147,670.2815837046538,275.70682676895603,0.0,56.40554879999999,336.1128288752431,0.824388831363315
497,scanUniformUpdate,2000,4500,,0.4444444444444444,1694.72628553403,9867.237428125,677.4219492900933,676.7109728811871,284.05646496274966,0.0,56.5368984,335.33195325459474,0.8282471362548264
488,scanUniformUpdate,1800,4000,,0.45,1710.2298391158824,10110.685721923828,680.9595218647117,680.2902191824505,292.47093406872006,0.0,56.50916399999999,335.49653241071786,0.8308492731202741
492,scanUniformUpdate,1900,4000,,0.475,1747.0742793504137,10679.009997509766,691.0136988108982,690.3064606424036,309.164863097112,0.0,56.5892568,335.02169216381316,0.8364011008737876
496,scanUniformUpdate,2000,4000,,0.5,1782.0038129514546,11197.789369921875,701.0667573633361,700.3224657582783,324.23120262984,0.0,56.383387199999994,336.24493867634425,0.840861106234231
507,sortingNetworks,1600,5500,,0.2909090909090909,44199.50281073145,45006.8357265625,614.4123658728048,614.377044444796,206.4883476124562,92.98609320711671,36860.87274501709,73.73457712427948,0.01793800658939845
503,sortingNetworks,1700,5500,,0.3090909090909091,44221.12172527509,45273.13999386718,621.5617725871925,621.5259043829739,219.36488197802103,92.98617713045655,36856.07922443027,73.74416708123756,0.02323713947684222
506,sortingNetworks,1600,5000,,0.32,44240.185296443255,45110.40766750001,626.4963330603711,626.4525919431201,229.7575496400077,92.98576170992432,36855.07592942373,73.74617459723713,0.019290944508216258
511,sortingNetworks,1800,5500,,0.32727272727272727,44248.859411845566,45046.86500917969,628.7206052822346,628.6741750003955,232.27179160750336,92.98559805941163,36856.56229239639,73.74320053844058,0.017715008517718248
