,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
605,scanScanExclusiveShared,800,900,167.324,0.8888888888888888,15889.977175002181,15928.06643125,175.44681310467166,8.053992639875622,15722.65317500218,1403.62068491437,1675.0777600000001,122.00576000000001,0.0,305.0144,23.62422272140132,756.0,1079.1597031811525,8.812078460019235,281.99578857421875,2754.2374631811526,1037.9957885742188,70.49894714355469,134.2887417774374,0.002391329569864762
606,scanScanExclusiveShared,900,1000,168.1953,0.9,15930.220449813101,15968.330436093749,176.3316125707754,8.075097225785811,15762.025149813102,1410.6956139504434,1674.8911360000002,121.99193600000001,0.0,304.97984,23.62428467651512,756.0,1079.0391607468262,8.812112060014815,281.9961242675781,2753.9302967468266,1037.9961242675781,70.49903106689453,134.30395923874835,0.002386598050006934
583,scanScanExclusiveShared,500,500,176.037,1.0,19325.214776856665,18963.320114062502,185.87148908709378,9.774813211777795,19149.177776856664,1487.0665699988176,1680.828544,122.431744,0.0,306.07936,23.623496181135092,756.0,1082.8985690773925,8.811684436858977,281.9918518066406,2763.7271130773925,1037.9918518066406,70.49796295166016,133.82150302457507,0.019083929428887005
590,scanScanExclusiveShared,600,600,176.037,1.0,18779.48537820752,18865.84520671875,185.60473757883057,9.506545964291089,18603.44837820752,1484.923571762721,1679.0469759999999,122.299776,0.0,305.74944,23.623636980021196,756.0,1081.7385505344237,8.811760796043243,281.99261474609375,2760.7855265344233,1037.9926147460938,70.49815368652344,133.96590358432056,0.004577575378413239
597,scanScanExclusiveShared,700,700,176.037,1.0,18386.49257613953,18447.221985937504,185.4187853730873,9.313923208553295,18210.45557613953,1483.4199536632539,1677.611008,122.193408,0.0,305.48352,23.623890422245697,756.0,1080.8064510551758,8.811898244868699,281.9939880371094,2758.4174590551756,1037.9939880371094,70.49849700927734,134.08251941053973,0.003292062612151936
604,scanScanExclusiveShared,800,800,176.037,1.0,18100.817073533653,18151.618574375,185.2665063213998,9.172282988736368,17924.780073533653,1482.1762215483905,1676.8351360000001,122.13593600000002,0.0,305.33984000000004,23.62429594111618,756.0,1080.308376261841,8.812118169123854,281.9961853027344,2757.1435122618414,1037.9961853027344,70.4990463256836,134.1456129668503,0.0027987311783348803
611,scanScanExclusiveShared,900,900,176.037,1.0,17859.235266088035,17907.11088046875,185.15397665215883,9.060800288376814,17683.198266088035,1481.3052690795898,1674.59392,121.96992,0.0,304.9248,23.623828469199754,756.0,1078.8357255273438,8.811864645994575,281.99365234375,2753.429645527344,1037.99365234375,70.4984130859375,134.3282015762575,0.0026735532437526153
576,scanScanExclusiveShared,1000,1000,176.037,1.0,17775.814998464342,17825.2862046875,185.02155726270797,8.980529920030841,17599.777998464342,1486.5934847785952,1674.4142080000001,121.956608,0.0,304.89152,23.522956800701913,756.0,1076.6264042316895,8.757159111491777,281.4447326660156,2751.04061223169,1037.4447326660156,70.3611831665039,134.34286397994933,0.0027753386764780156
581,scanScanExclusiveShared,1000,900,184.75,1.1111111111111112,19936.913835286203,20009.073677343757,194.8862380331335,10.059674508734282,19752.163835286203,1567.6791458693613,1675.6255360000002,122.04633600000001,0.0,305.11584000000005,23.49555971661287,756.0,1076.8438555179443,8.742300904512271,281.2948303222656,2752.4693915179446,1037.2948303222656,70.3237075805664,134.2440956195522,0.0036063559573604968
610,scanScanExclusiveShared,900,800,185.83912500000002,1.125,20348.881267748093,20395.793169140623,196.20247505700758,10.318615726925723,20163.042142748094,1569.6669529979024,1676.67616,122.12416,0.0,305.3104,23.62429030881431,756.0,1080.2044851989747,8.812115114568606,281.99615478515625,2756.880645198975,1037.9961547851562,70.49903869628906,134.1585481529617,0.002300077324941159
