,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
170,fastWalshTransform,900,2100,131.22728571428573,0.42857142857142855,6400.861175857517,6960.2374891406225,135.1489301873619,3.661200429785644,6269.633890143231,1087.8430966856527,28.0,106.373888,0.0,26.593472,0.0,0.0,440.1745742568359,4.075319399408736,131.2125244140625,468.1745742568359,131.2125244140625,32.803131103515625,308.045523352498,0.08036741765720574
162,fastWalshTransform,1500,3100,135.56370967741935,0.4838709677419355,7076.539152820884,7565.166018750001,139.7141517051114,4.07948164797607,6940.975443143465,1122.0935377540748,28.0,105.924608,0.0,26.481152,0.0,0.0,439.27853155957035,4.09328238268723,131.4983673095703,467.27853155957035,131.4983673095703,32.87459182739258,309.35210069410874,0.06458904731476778
156,fastWalshTransform,1300,2600,136.82850000000002,0.5,7363.6885096473125,7942.528035,141.22224073584152,4.237242358619522,7226.860009647313,1134.7701103324523,28.0,106.12838400000001,0.0,26.532096000000003,0.0,0.0,439.9037729907227,4.089255756957158,131.4344024658203,467.9037729907227,131.4344024658203,32.85860061645508,308.75811696143415,0.0728784994905829
150,fastWalshTransform,1100,2100,138.69557142857144,0.5238095238095238,7785.599986165224,8498.684304257811,143.17914399092973,4.483572562358277,7646.904414736653,1148.6542784902679,28.0,106.29721599999999,0.0,26.574303999999998,0.0,0.0,441.2803223519287,4.1022153781924775,131.64004516601562,469.2803223519287,131.64004516601562,32.910011291503906,308.26771606135014,0.08390526022190682
161,fastWalshTransform,1500,2600,142.86057692307693,0.5769230769230769,8477.81031381135,9161.062115625,147.77207416746236,4.894881506915931,8334.949736888273,1185.911989341403,28.0,106.08908799999999,0.0,26.522271999999997,0.0,0.0,440.2766231668701,4.099407803625715,131.59555053710938,468.2766231668701,131.59555053710938,32.898887634277344,308.8724827194292,0.074582160145853
155,fastWalshTransform,1300,2100,146.16385714285715,0.6190476190476191,9199.897116021253,10043.103055781248,151.55239882832302,5.293551002810137,9053.733258878396,1219.6503971563718,28.0,106.26201599999999,0.0,26.565503999999997,0.0,0.0,439.7957106835937,4.0768275456708665,131.236572265625,467.7957106835937,131.236572265625,32.80914306640625,308.36983179389335,0.08395870629592006
160,fastWalshTransform,1500,2100,153.63214285714287,0.7142857142857143,10580.744529178053,11569.451779687502,159.79525957543217,6.110082641884561,10427.11238632091,1283.4888696281278,28.0,106.232832,0.0,26.558208,0.0,0.0,440.50627086425783,4.092545341209297,131.48666381835938,468.50627086425783,131.48666381835938,32.871665954589844,308.45454633083676,0.08545843565771401
194,histogram,700,3900,111.69484615384616,0.1794871794871795,1343348.3694481098,1429117.7925546663,113.19941860618015,1.5045724523339907,132281.7579289899,42321.803745726684,1061399.6821418668,10702.477357511112,0.0,219794.6819377778,338.0171034154822,505497.06666666665,281836.9924600889,51.28908635664559,76701.6888888889,1343236.6746019558,582198.7555555556,19175.422222222223,1.5308605150658448,0.06001564290458982
193,histogram,700,3600,112.86775,0.19444444444444445,1342702.0958364222,1428239.370631111,114.50104822530864,1.6332982253086419,142061.84803158385,42377.513822429726,1060713.3615530666,10695.556755911111,0.0,219652.5548977778,341.4543397394702,505497.06666666665,281875.86653335555,51.85131132699442,76761.90555555555,1342589.2280864222,582258.9722222222,19190.47638888889,1.531851064316503,0.059890013224388056
192,histogram,700,3100,115.32706451612904,0.22580645161290322,1332826.9675997938,1416563.2633600002,117.2319422476587,1.9048777315296566,164215.85564658008,43323.695193422565,1052884.2229845333,10616.610633955555,0.0,218031.25384888888,341.9629988927197,505497.06666666665,279827.41755074443,51.93451214602381,76770.71388888889,1332711.6405352778,582267.7805555556,19192.678472222222,1.543242053880959,0.05911228811736167
199,histogram,900,3900,115.71623076923078,0.23076923076923078,1330897.8640142581,1419353.4174720002,117.65068106508876,1.9344502958579881,169586.22144476473,44265.06790293197,1051667.5637589335,10604.342294755557,0.0,217779.3013688889,335.8860439351019,505497.06666666665,279114.5840245556,50.94051129801292,76663.73611111111,1330782.147783489,582160.8027777778,19165.934027777777,1.5450274561679143,0.062321020521646835
198,histogram,900,3600,117.22425000000001,0.25,1298904.989189111,1392053.4996479999,119.32420486111113,2.099954861111111,178331.50354161847,44565.808938955204,1026259.8369109333,10348.140225422221,0.0,212517.72963555553,338.36497628846905,505497.06666666665,272527.92802817776,51.34598754040629,76707.83888888889,1298787.764939111,582204.9055555556,19176.959722222222,1.5832796660166544,0.06691446160829512
191,histogram,700,2600,118.73226923076923,0.2692307692307692,1329622.1814482976,1413431.606869333,122.67581894423702,2.2668276456809364,202071.9226151066,46964.77604775294,1050960.4455765334,10597.211977955556,0.0,217632.8674488889,330.0998740214898,505497.06666666665,278543.00360253337,49.99407384027667,76558.21666666667,1329503.4491790668,582055.2833333333,19139.55416666667,1.5460670253725404,0.059294998791394146
179,histogram,1100,3900,119.7376153846154,0.28205128205128205,1300937.7448219291,1393846.5488640002,122.10194352399738,2.3643281393819855,199192.83725625413,45178.461042771974,1027707.5805098667,10362.738733511113,0.0,212817.5363377778,341.54646296630824,505497.06666666665,273110.4266966778,51.86637982202807,76763.50277777779,1300818.0072065445,582260.5694444445,19190.875694444447,1.581049220802729,0.06665640785048596
197,histogram,900,3100,120.38622580645162,0.2903225806451613,1302852.6476777177,1395164.29312,122.83535431841833,2.449128511966701,208301.85668467585,45809.291509237075,1029351.7458261333,10379.317885155557,0.0,213158.0191288889,338.86635901365446,505497.06666666665,273380.51562577777,51.42799816208904,76716.68055555556,1302732.2614519112,582213.7472222222,19179.17013888889,1.5785237701826542,0.06616543004827494
178,histogram,1100,3600,121.58075000000001,0.3055555555555556,1302106.1298988555,1395185.1810844443,124.56644435015059,2.560758579157306,219502.90003759664,46839.47007931987,1028899.9758762666,10374.762404977777,0.0,213064.46412444444,336.08392728112193,505497.06666666665,273084.5732725889,50.972878859583304,76667.28055555555,1301984.5491488555,582164.3472222222,19166.82013888889,1.579216888103289,0.06671447808328976
190,histogram,700,2100,123.759,0.3333333333333333,1335299.6815720447,1417801.920440889,126.61218253968254,2.85318253968254,246727.96242984355,46847.3428283868,1054851.9064234667,10636.452022044445,0.0,218438.73255111114,341.5459821943865,505497.06666666665,280324.0161485778,51.86630118269287,76763.49444444444,1335175.9225720447,582260.5611111111,19190.87361111111,1.540363268319506,0.058190243417916086
184,histogram,1300,3900,123.75900000000001,0.3333333333333333,1294522.6899425779,1395540.485063111,126.553205982906,2.794205982905983,233918.87692044966,46760.70653731719,1022613.3254997333,10311.370160355555,0.0,211762.5900088889,342.0193958712355,505497.06666666665,271785.60544284445,51.943736937858034,76771.6888888889,1294398.9309425778,582268.7555555556,19192.922222222223,1.5889255981704618,0.07238614443776938
196,histogram,900,2600,124.76434615384616,0.34615384615384615,1297198.152129754,1388854.175936,127.7017477810651,2.937401627218935,246594.94405060264,47219.05146858821,1024738.1463125333,10332.796063288888,0.0,212202.6095822222,341.7733780319464,505497.06666666665,272335.24147106666,51.903496070090426,76767.43333333333,1297073.3877836,582264.5,19191.858333333334,1.5856308301883815,0.06599398654972227
177,histogram,1100,3100,125.4453870967742,0.3548387096774194,1288790.5335983413,1380093.8796088889,128.43876638917794,2.9933792924037457,252499.83656763975,48022.09523627262,1018279.3380778667,10267.667842844445,0.0,210865.0840711111,337.99764117213317,505497.06666666665,270385.75013337773,51.28590293887663,76701.34444444443,1288665.0882112444,582198.411111111,19175.336111111108,1.5956885488283532,0.06615734433691023
183,histogram,1300,3600,125.93725,0.3611111111111111,1272817.9487000888,1371905.2116408888,128.97051813271605,3.03326813271605,252545.1617538864,48193.14792610249,1005648.2662314667,10140.300811377778,0.0,208249.37228444443,338.1923645169144,505497.06666666665,267043.7452186222,51.31775362251506,76704.78888888888,1272692.0114500888,582201.8555555556,19176.19722222222,1.6157311607182867,0.07222602706078007
189,histogram,1500,3900,127.78038461538462,0.38461538461538464,1300389.9138313488,1427925.49376,131.0044684418146,3.2240838264299803,272911.37800649315,48718.53761252278,1027352.8659968,10359.161924266667,0.0,212744.08010666666,339.8212352157157,505497.06666666665,272909.26744993334,51.584186213706,76733.44722222222,1300262.1334467335,582230.5138888889,19183.361805555556,1.5815951251442415,0.08931529024867098
188,histogram,1500,3600,130.29375,0.4166666666666667,1298096.4073360001,1424848.8115200002,133.7936747685185,3.4999247685185186,293450.63072210463,49377.1596031037,1025411.7572608001,10339.5885056,0.0,212342.10464000003,342.427099278656,505497.06666666665,272554.3563252,52.01042453642331,76778.72777777778,1297966.1135860002,582275.7944444445,19194.681944444445,1.5845891730726323,0.08895849381295631
182,histogram,1300,3100,130.50454838709678,0.41935483870967744,1293472.159664965,1393174.1988551111,134.04217845993756,3.537630072840791,295911.53286014183,49527.56100763925,1021777.9554901334,10302.946599822222,0.0,211589.59699555556,342.02132430192324,505497.06666666665,271563.69962644443,51.944052369147606,76771.72222222222,1293341.6551165779,582268.7888888889,19192.930555555555,1.5902246839057388,0.0715646609534398
