,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
251,eigenvalues,1100,2600,371.5730769230769,0.4230769230769231,522306.4406670285,24411983.4816,48895.989836607696,79839.42583510539,77250.91096000001,158.7612334801762,135145.5,364844.530795,357.1758443465492,304045.9375,442095.44175500004,439191.4375,1663.93344,76011.484375,0.062502500100004,0.9786045062229086
270,eigenvalues,900,2100,372.79714285714283,0.42857142857142855,545555.913347213,24396944.083200004,65056.073520312246,104322.12506935585,77250.91096000001,121.92433042007329,135145.5,363610.080175,273.3732731886101,303017.1875,440860.991135,438162.6875,1663.93344,75754.296875,0.062502500100004,0.9776383504636185
262,eigenvalues,1500,3100,385.1167741935484,0.4838709677419355,587389.4045045631,24752609.856000006,90459.686423577,149112.57781936947,77250.91096000001,78.25165562913908,135145.5,360640.798951,174.01957804074837,300542.6875,437891.709911,435688.1875,1663.93344,75135.671875,0.062502500100004,0.976269597108275
256,eigenvalues,1300,2600,388.71,0.5,548341.9477967223,24270549.139200002,73938.29524411501,106999.85035772236,77250.91096000001,124.0791874677225,135145.5,363702.476479,278.27549205256213,303094.1875,440953.387439,438239.6875,1663.93344,75773.546875,0.062502500100004,0.9774071058445447
250,eigenvalues,1100,2100,394.01428571428573,0.5238095238095238,547676.1561265466,24413743.4112,76482.20493069621,106218.35881783236,77250.91096000001,126.75584735330325,135145.5,363812.872063,284.3647927780057,303186.1875,441063.783023,438331.6875,1663.93344,75796.546875,0.062502500100004,0.9775668914470815
261,eigenvalues,1500,2600,405.8469230769231,0.5769230769230769,534066.4769748726,24752609.856000006,70000.37631894808,91768.88014879577,77250.91096000001,151.22232323938738,135145.5,364640.838943,340.02510665081473,303876.1875,441891.749903,439021.6875,1663.93344,75969.046875,0.062502500100004,0.9784238316653541
255,eigenvalues,1300,2100,415.2314285714285,0.6190476190476191,558952.2698573397,24316307.3088,94682.52482982162,117753.14420976827,77250.91096000001,120.1827478879502,135145.5,363532.983259,269.4112383281458,302952.9375,440783.894219,438098.4375,1663.93344,75738.234375,0.062502500100004,0.9770132749697954
260,eigenvalues,1500,2100,436.4485714285714,0.7142857142857143,516234.5298612909,24752609.856000006,64340.76851120816,72773.87668686225,77250.91096000001,205.46636259977197,135145.5,365773.293643,463.42825921702774,304819.9375,443024.204603,439965.4375,1663.93344,76204.984375,0.062502500100004,0.9791442384110395
294,fastWalshTransform,700,3900,317.30615384615385,0.1794871794871795,2873.7066395224565,4022.8421865625005,2556.4004856763027,2556.342259715335,28.0,0.0,0.0,527.2832383310547,4.1063860406975845,131.70608520507812,555.2832383310547,131.70608520507812,847.597568,32.92652130126953,309.27884870948566,0.28565265395657363
293,fastWalshTransform,700,3600,320.6383333333333,0.19444444444444445,3096.104276446136,4022.8616268749997,2775.4659431128025,2584.4056444952525,28.0,0.0,0.0,527.2241112642578,4.1054056262142655,131.69056701660156,555.2241112642578,131.69056701660156,847.601664,32.92264175415039,309.2773541322354,0.2303726641348036
292,fastWalshTransform,700,3100,327.6251612903226,0.22580645161290322,3566.6406451109183,3942.5200746093747,3239.015483820596,2644.5249815441443,28.0,0.0,0.0,526.7206421530761,4.096917662326369,131.55606079101562,554.7206421530761,131.55606079101562,847.65184,32.889015197753906,309.2590467331493,0.09533988981291326
299,fastWalshTransform,900,3900,328.7307692307692,0.23076923076923078,3608.4062509470677,3937.1103000000007,3279.6754817162987,2653.477193999787,28.0,0.0,0.0,525.2722937961425,4.097936433801458,131.5722198486328,553.2722937961425,131.5722198486328,845.19936,32.8930549621582,310.1564109087825,0.08348865640186229
298,fastWalshTransform,900,3600,333.015,0.25,3892.3022942940756,3940.952444296875,3559.2872942940758,2687.8455873695248,28.0,0.0,0.0,525.6536966281006,4.102027568136676,131.63706970214844,553.6536966281006,131.63706970214844,845.4010880000001,32.90926742553711,310.0824019758063,0.012344769618624333
291,fastWalshTransform,700,2600,337.29923076923075,0.2692307692307692,4230.131476316067,4287.976798710937,3892.8322455468365,2727.696709268354,28.0,0.0,0.0,526.8872729272948,4.089398810234519,131.43667602539062,554.8872729272948,131.43667602539062,848.692224,32.859169006347656,308.8799361969882,0.013490120191942175
279,fastWalshTransform,1100,3900,340.1553846153846,0.28205128205128205,4344.789764469217,4409.407178515625,4004.634379853832,2747.3404772137965,28.0,0.0,0.0,525.2348189108886,4.100155722310623,131.60740661621094,553.2348189108886,131.60740661621094,844.91264,32.901851654052734,310.26166208141944,0.014654444788235877
297,fastWalshTransform,900,3100,341.99806451612903,0.2903225806451613,4505.090023194973,4548.70159734375,4163.091958678844,2763.0956151962478,28.0,0.0,0.0,527.0613373723633,4.102697945491855,131.64768981933594,555.0613373723633,131.64768981933594,847.6139519999999,32.911922454833984,309.2728704871531,0.0095876973275725
