,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_lat,compute_del,compute_lat,sm_del,sm_lat,insts,abe
128,hotspot,1709,3500,608.7802914285714,0.48828571428571427,2943.2600466014865,9339.764416643273,2141.6539088894165,6911.2658658380315,482.70052324324325,277.1621621621622,1851.7792319296714,643.6066452417824,2334.479755172915,920.7688074039446,160.9016613104456,0.6848678494120627
136,hotspot,1809,3500,615.1454342857143,0.5168571428571429,2949.650852979385,9896.789325800064,2199.695783046934,6936.070458006116,482.7055913513514,277.1621621621622,1851.7998273423193,643.6066452417824,2334.505418693671,920.7688074039446,160.9016613104456,0.7019588115016349
140,hotspot,1909,3500,621.5105771428572,0.5454285714285714,2955.111356729884,10398.760724747644,2256.1298123482934,6959.7221607051,482.5269405405405,277.1621621621622,1851.0738390464865,643.6066452417824,2333.600779587027,920.7688074039446,160.9016613104456,0.7158208141382542
167,matrixMul,1609,5000,571.690604,0.3218,115670.81273199999,134288.95414498594,52753.552954510866,143734.76391085327,101283.2704,44800.0,13815.851728,3492.0,115099.12212799999,48292.0,873.0,0.13864238895542183
163,matrixMul,1709,5000,576.146204,0.3418,115658.27860399999,140525.71041578124,53981.132839279206,144127.3976299728,101268.31999999999,44800.0,13813.812399999999,3492.0,115082.13239999999,48292.0,873.0,0.1769600149197225
166,matrixMul,1609,4500,579.6562266666667,0.35755555555555557,115726.95470666667,135859.76045971876,55031.13694397602,144421.35758364425,101325.664,44800.0,13821.63448,3492.0,115147.29848,48292.0,873.0,0.1481881440459428
171,matrixMul,1809,5000,580.601804,0.3618,115638.18055599999,147993.016961475,55198.70251983376,144508.09992734436,101246.71359999999,44800.0,13810.865151999998,3492.0,115057.57875199999,48292.0,873.0,0.21862407476899734
162,matrixMul,1709,4500,584.6068933333333,0.37977777777777777,115716.89390133331,145014.97964733283,56391.64818016699,144841.745255438,101312.45439999999,44800.0,13819.832607999999,3492.0,115132.28700799998,48292.0,873.0,0.20203489196254476
175,matrixMul,1909,5000,585.057404,0.3818,115647.17450800001,160184.19740035784,56431.66361512763,144892.4879543777,101250.7072,44800.0,13811.409904,3492.0,115062.117104,48292.0,873.0,0.2780363082947802
170,matrixMul,1809,4500,589.55756,0.402,115791.66536799999,153338.89522543593,57793.89870211163,145262.5554440075,101373.89439999999,44800.0,13828.213408,3492.0,115202.10780799999,48292.0,873.0,0.24486435618461136
165,matrixMul,1609,4000,589.613255,0.40225,115817.322023,133193.40875199845,57898.16390996971,145268.68249090703,101396.4224,44800.0,13831.286368,3492.0,115227.708768,48292.0,873.0,0.1304575571104432
174,matrixMul,1909,4500,594.5082266666667,0.4242222222222222,115719.46405066668,158475.07385541563,59136.28078863451,145706.23795022684,101306.0032,44800.0,13818.952624,3492.0,115124.955824,48292.0,873.0,0.26979390994798924
161,matrixMul,1709,4000,595.182755,0.42725,115831.38638699999,141195.03409735937,59452.69544712297,145752.76278310007,101403.8976,44800.0,13832.306031999999,3492.0,115236.20363199999,48292.0,873.0,0.1796355507295687
169,matrixMul,1809,4000,600.752255,0.45225,115804.83831899999,154898.34559467182,60980.18972282626,146228.43287741157,101375.63519999999,44800.0,13828.450863999999,3492.0,115204.08606399999,48292.0,873.0,0.2523816966900941
164,matrixMul,1609,3500,602.4151485714285,0.45971428571428574,115907.04316457144,140621.54735911955,61610.04493873592,146377.547621977,101464.10880000002,44800.0,13840.519216,3492.0,115304.62801600002,48292.0,873.0,0.17575190046396064
173,matrixMul,1909,4000,606.321755,0.47725,115856.83865099998,163216.79259057812,62566.93802085756,146729.05943083513,101416.49279999999,44800.0,13834.024096,3492.0,115250.51689599999,48292.0,873.0,0.290165939349013
160,matrixMul,1709,3500,608.7802914285714,0.48828571428571427,115914.92109142858,148113.33101906252,63386.43935763645,146925.58125970117,101465.44,44800.0,13840.7008,3492.0,115306.14080000001,48292.0,873.0,0.21739035714138338
168,matrixMul,1809,3500,615.1454342857143,0.5168571428571429,115947.3526662857,156874.262663475,65186.03315376521,147485.92281160352,101488.37759999999,44800.0,13843.829631999999,3492.0,115332.20723199999,48292.0,873.0,0.26088989552725594
172,matrixMul,1909,3500,621.5105771428572,0.5454285714285714,115942.89558514286,164403.20634448042,66962.22140923177,148042.17657704407,101478.8544,44800.0,13842.530608,3492.0,115321.385008,48292.0,873.0,0.2947649978176021
151,matrixMul(Global),1609,5000,571.690604,0.3218,904139.7521837795,441844.55544294836,903568.0615797795,2758544.719103635,28.0,0.0,81600.56118399999,21628.0,81628.56118399999,21628.0,5407.0,1.0462846968372872
147,matrixMul(Global),1709,5000,576.146204,0.3418,905138.1758864182,469574.86567225953,904562.0296824182,2758954.5599353206,28.0,0.0,81581.528544,21628.0,81609.528544,21628.0,5407.0,0.9275694719958898
150,matrixMul(Global),1609,4500,579.6562266666667,0.35755555555555557,908598.2960968476,445593.2296408688,908018.639870181,2759209.536769524,28.0,0.0,81805.76764800001,21628.0,81833.76764800001,21628.0,5407.0,1.0390756314433758
155,matrixMul(Global),1809,5000,580.601804,0.3618,908272.0475700748,476552.8645787109,907691.4457660748,2759316.8203055845,28.0,0.0,81756.97488,21628.0,81784.97488,21628.0,5407.0,0.9059208643578681
146,matrixMul(Global),1709,4500,584.6068933333333,0.37977777777777777,909268.4743679136,461012.0919280625,908683.8674745802,2759535.5706178923,28.0,0.0,81750.91904000001,21628.0,81778.91904000001,21628.0,5407.0,0.9723310739315665
159,matrixMul(Global),1909,5000,585.057404,0.3818,908335.8493685462,518614.30199443595,907750.7919645462,2759703.5710463906,28.0,0.0,81654.804208,21628.0,81682.804208,21628.0,5407.0,0.7514670264112604
154,matrixMul(Global),1809,4500,589.55756,0.402,910052.2006480665,484421.0753854827,909462.6430880665,2760036.543141696,28.0,0.0,81698.06020800001,21628.0,81726.06020800001,21628.0,5407.0,0.8786387440387141
149,matrixMul(Global),1609,4000,589.613255,0.40225,913346.4986527057,454359.2551771711,912756.8853977057,2759854.2463967907,28.0,0.0,81995.834512,21628.0,82023.834512,21628.0,5407.0,1.010185746731535
158,matrixMul(Global),1909,4500,594.5082266666667,0.4242222222222222,910677.5079643092,519374.9860088672,910082.9997376425,2760488.5684206095,28.0,0.0,81633.43574400002,21628.0,81661.43574400002,21628.0,5407.0,0.7534104115456214
145,matrixMul(Global),1709,4000,595.182755,0.42725,914919.939423936,469373.9908830546,914324.756668936,2760312.3762500947,28.0,0.0,82003.707104,21628.0,82031.707104,21628.0,5407.0,0.9492344211545585
153,matrixMul(Global),1809,4000,600.752255,0.45225,915854.2967435949,495582.4103116852,915253.5444885949,2760883.1439452018,28.0,0.0,81947.90686399999,21628.0,81975.90686399999,21628.0,5407.0,0.8480363259212316
148,matrixMul(Global),1609,3500,602.4151485714285,0.45971428571428574,923085.0109958885,455149.5303739672,922482.595847317,2760813.4992862823,28.0,0.0,82558.16251200001,21628.0,82586.16251200001,21628.0,5407.0,1.0280917575317472
157,matrixMul(Global),1909,4000,606.321755,0.47725,919276.2793987679,475474.78037103516,918669.9576437678,2761430.365381798,28.0,0.0,82115.56712,21628.0,82143.56712,21628.0,5407.0,0.9333859909066338
144,matrixMul(Global),1709,3500,608.7802914285714,0.48828571428571427,926048.4127789563,476739.379228,925439.6324875278,2761376.5306496643,28.0,0.0,82667.94624,21628.0,82695.94624,21628.0,5407.0,0.9424625972340223
152,matrixMul(Global),1809,3500,615.1454342857143,0.5168571428571429,927624.3142210634,491979.70016906486,927009.1687867776,2761909.829902551,28.0,0.0,82655.575024,21628.0,82683.575024,21628.0,5407.0,0.8854930679096978
156,matrixMul(Global),1909,3500,621.5105771428572,0.5454285714285714,930071.59401428,520496.01046959136,929450.0834371372,2762418.441340549,28.0,0.0,82722.708336,21628.0,82750.708336,21628.0,5407.0,0.786894760586483
183,mergeSort,1609,5000,571.690604,0.3218,4861.549782546502,5507.419928433391,4289.859178546501,11580.289793320886,2120.6975308828123,995.088623046875,1659.1600174310672,449.735569484375,3779.8575483138793,1444.82419253125,112.43389237109375,0.11727272557380777
179,mergeSort,1709,5000,576.146204,0.3418,5073.231001946732,5881.900508123718,4497.084797946733,11650.924390767279,2120.3722790585934,995.088623046875,1658.9027686853221,449.735569484375,3779.275047743916,1444.82419253125,112.43389237109375,0.13748439047211042
182,mergeSort,1609,4500,579.6562266666667,0.35755555555555557,5263.207122329782,5590.187436901265,4683.550895663115,11707.019503053189,2126.3905750507815,995.088623046875,1663.662769952745,449.735569484375,3790.0533450035264,1444.82419253125,112.43389237109375,0.05849183381814007
187,mergeSort,1809,5000,580.601804,0.3618,5294.792759430453,6166.652384572313,4714.190955430453,11720.841567055677,2124.614199703125,995.088623046875,1662.2577960336757,449.735569484375,3786.8719957368007,1444.82419253125,112.43389237109375,0.14138296936001654
178,mergeSort,1709,4500,584.6068933333333,0.37977777777777777,5498.9841603501545,6061.0444237135625,4914.377267016821,11784.387305647038,2126.015284484375,995.088623046875,1663.3659444768855,449.735569484375,3789.3812289612606,1444.82419253125,112.43389237109375,0.09273323606808963
191,mergeSort,1909,5000,585.057404,0.3818,5498.040584741408,6506.906619238593,4912.9831807414075,11790.921559319811,2120.665688046875,995.088623046875,1659.1348322391761,449.735569484375,3779.8005202860513,1444.82419253125,112.43389237109375,0.155045414592908
186,mergeSort,1809,4500,589.55756,0.402,5736.87996370248,6275.256280770094,5147.32240370248,11862.375155693075,2126.4110454453125,995.088623046875,1663.6789604332464,449.735569484375,3790.090005878559,1444.82419253125,112.43389237109375,0.0857935186993741
181,mergeSort,1609,4000,589.613255,0.40225,5763.604287223837,5968.131048873602,5173.991032223837,11863.934956286346,2130.8713169648436,995.088623046875,1667.2066862402817,449.735569484375,3798.0780032051252,1444.82419253125,112.43389237109375,0.03426981746460919
190,mergeSort,1909,4500,594.5082266666667,0.4242222222222222,5974.547331662415,6720.678900357187,5380.039104995748,11940.364596775684,2126.681709550781,995.088623046875,1663.8930345643207,449.735569484375,3790.5747441151016,1444.82419253125,112.43389237109375,0.1110202674100554
177,mergeSort,1709,4000,595.182755,0.42725,6030.641203167881,6215.6701817383355,5435.458448167881,11950.63637956778,2130.757592550781,995.088623046875,1667.1167391263848,449.735569484375,3797.8743316771656,1444.82419253125,112.43389237109375,0.029768146179002603
185,mergeSort,1809,4000,600.752255,0.45225,6298.845169674028,6590.405819127374,5698.092914674027,12038.631636358643,2130.8053568046876,995.088623046875,1667.1545169142216,449.735569484375,3797.959873718909,1444.82419253125,112.43389237109375,0.04424016630465282
180,mergeSort,1609,3500,602.4151485714285,0.45971428571428574,6420.399012471889,6214.836565525711,5817.983863900461,12061.997953707445,2139.787311027344,995.088623046875,1674.2585399697969,449.735569484375,3814.045850997141,1444.82419253125,112.43389237109375,0.033076082496915946
189,mergeSort,1909,4000,606.321755,0.47725,6566.654914119737,6981.679027123226,5960.3331591197375,12125.422621201325,2130.9895903554684,995.088623046875,1667.3002312387343,449.735569484375,3798.2898215942027,1444.82419253125,112.43389237109375,0.059444742645881475
