,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_lat,compute_del,compute_lat,sm_del,sm_lat,insts,abe
56,BlackScholes,500,400,555.7950000000001,1.25,15689.312782119909,15086.80695703125,15133.517782119909,11552.5274237628,28.0,0.0,2089.8748667814943,570.7201538085938,2117.8748667814943,570.7201538085938,142.68003845214844,0.039935940507799764
95,BlackScholes,1000,800,555.7950000000001,1.25,13827.18371364911,13438.661762500002,13271.38871364911,11331.680010330798,28.0,0.0,2074.625824464844,571.9910278320312,2102.625824464844,571.9910278320312,142.9977569580078,0.028910761950513716
87,BlackScholes,900,700,563.7514285714285,1.2857142857142858,14446.571632733396,14065.984519453124,13882.820204161968,11499.388360768562,28.0,0.0,2077.784104085449,571.9893798828125,2105.784104085449,571.9893798828125,142.99734497070312,0.027057268032246368
79,BlackScholes,800,600,574.36,1.3333333333333333,15307.686567660883,14959.242115000001,14733.326567660883,11724.479562657674,28.0,0.0,2083.6652223381348,571.9890441894531,2111.6652223381348,571.9890441894531,142.99726104736328,0.023292921525181306
71,BlackScholes,700,500,589.212,1.4,16783.672476817952,16513.143543203125,16194.460476817952,12205.655746693972,28.0,0.0,2089.4897673775636,570.8159484863281,2117.4897673775636,570.8159484863281,142.70398712158203,0.016382642887288284
94,BlackScholes,1000,700,595.5771428571429,1.4285714285714286,16048.394128903086,15659.47481484375,15452.816986045944,12161.864395379045,28.0,0.0,2081.2904103612063,571.9922180175781,2109.2904103612063,571.9922180175781,142.99805450439453,0.02483603815950942
63,BlackScholes,600,400,611.49,1.5,18735.382552868006,18236.2592765625,18123.892552868005,12696.077698410416,28.0,0.0,2093.181448369629,570.9749755859375,2121.181448369629,570.9749755859375,142.74374389648438,0.027369827810409853
86,BlackScholes,900,600,611.49,1.5,17193.936951589792,16834.791684375,16582.44695158979,12496.842466039658,28.0,0.0,2084.6794529925537,571.9892272949219,2112.6794529925537,571.9892272949219,142.99730682373047,0.021333514185870775
78,BlackScholes,800,500,633.768,1.6,18939.246901431092,18659.923575,18305.47890143109,12980.971311032225,28.0,0.0,2095.524869784912,571.9912414550781,2123.524869784912,571.9912414550781,142.99781036376953,0.014969157044422199
93,BlackScholes,1000,600,648.62,1.6666666666666667,19103.63184265536,18738.777017187498,18455.01184265536,13267.658513440025,28.0,0.0,2088.4809727739257,571.9895629882812,2116.4809727739257,571.9895629882812,142.9973907470703,0.019470578316461647
70,BlackScholes,700,400,667.185,1.75,21534.045930021875,20942.28396914063,20866.860930021874,13689.302400413464,28.0,0.0,2098.3275097440187,571.9899597167969,2126.3275097440187,571.9899597167969,142.99748992919922,0.028256801490860916
85,BlackScholes,900,500,678.3240000000001,1.8,21287.252702604786,21049.524804374996,20608.928702604786,13908.330557196994,28.0,0.0,2097.5441804716797,571.9866027832031,2125.5441804716797,571.9866027832031,142.99665069580078,0.011293741803633506
77,BlackScholes,800,400,722.88,2.0,24595.912129022734,23993.888187499997,23873.032129022733,14853.24174821892,28.0,0.0,2100.4564818237304,571.9896545410156,2128.4564818237304,571.9896545410156,142.9974136352539,0.025090720470906047
92,BlackScholes,1000,500,722.88,2.0,23630.62432799223,23432.403249999996,22907.74432799223,14836.874253839724,28.0,0.0,2098.484926230469,571.9885864257812,2126.484926230469,571.9885864257812,142.9971466064453,0.008459272225619251
84,BlackScholes,900,400,778.575,2.25,27655.612351003645,27054.466101562502,26877.037351003644,16013.621168077898,28.0,0.0,2102.5613890810546,571.9884033203125,2130.5613890810546,571.9884033203125,142.99710083007812,0.022219852618212414
91,BlackScholes,1000,400,834.27,2.5,30699.50426825313,30075.438280468756,29865.23426825313,17179.58794714069,28.0,0.0,2102.255314070679,571.9891662597656,2130.255314070679,571.9891662597656,142.9972915649414,0.020750021395021506
