,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,n_shm,tex_trans,fp_insts,dp_insts
276,histogram,800,1000,12032.977777777778,6020.488888888889,1456.575,5.3375,1.0,0.0,15000.0125,19208.9875,0.8881879999999999,455.544,7.184984,18053.466666666667,1456.3555555555556,0.0,0.0
283,histogram,900,500,12032.977777777778,6020.488888888889,1462.1590277777777,5.3375,1.0,0.0,15005.596527777778,19203.40347222222,0.853146,678.3240000000001,17.615268,18053.466666666667,1456.3555555555556,0.0,0.0
284,histogram,900,600,12032.977777777778,6020.488888888889,1456.6305555555555,5.3375,1.0,0.0,15000.068055555555,19208.931944444445,0.861513,611.49,14.276875,18053.466666666667,1456.3555555555556,0.0,0.0
285,histogram,900,700,12032.977777777778,6020.488888888889,1456.6048611111112,5.3375,1.0,0.0,15000.042361111111,19208.95763888889,0.84734,563.7514285714285,11.990883673469387,18053.466666666667,1456.3555555555556,0.0,0.0
286,histogram,900,800,12032.977777777778,6020.488888888889,1456.5611111111111,5.3375,1.0,0.0,14999.998611111112,19209.001388888886,0.8679110000000001,527.9475,10.3302984375,18053.466666666667,1456.3555555555556,0.0,0.0
287,histogram,900,900,12032.977777777778,6020.488888888889,1456.6020833333334,5.3375,1.0,0.0,15000.039583333333,19208.96041666667,0.867927,500.1,9.070677777777778,18053.466666666667,1456.3555555555556,0.0,0.0
282,histogram,900,1000,12032.977777777778,6020.488888888889,1456.576388888889,5.3375,1.0,0.0,15000.013888888889,19208.98611111111,0.882949,477.822,8.083107,18053.466666666667,1456.3555555555556,0.0,0.0
253,histogram,1000,500,12032.977777777778,6020.488888888889,1469.3861111111112,5.338888888888889,1.0,0.0,15012.825,19196.175,0.860038,722.88,19.57252,18053.466666666667,1456.3555555555556,0.0,0.0
254,histogram,1000,600,12032.977777777778,6020.488888888889,1468.0520833333333,5.3375,1.0,0.0,15011.489583333334,19197.510416666664,0.8573299999999999,648.62,15.863194444444444,18053.466666666667,1456.3555555555556,0.0,0.0
255,histogram,1000,700,12032.977777777778,6020.488888888889,1476.4611111111112,5.3375,1.0,0.0,15019.898611111112,19189.10138888889,0.8406889999999999,595.5771428571429,13.323204081632653,18053.466666666667,1456.3555555555556,0.0,0.0
256,histogram,1000,800,12032.977777777778,6020.488888888889,1461.4743055555555,5.3375,1.0,0.0,15004.911805555555,19204.088194444445,0.8652040000000001,555.7950000000001,11.478109375,18053.466666666667,1456.3555555555556,0.0,0.0
257,histogram,1000,900,12032.977777777778,6020.488888888889,1462.7652777777778,5.3375,1.0,0.0,15006.202777777778,19202.797222222223,0.866764,524.8533333333334,10.078530864197532,18053.466666666667,1456.3555555555556,0.0,0.0
252,histogram,1000,1000,12032.977777777778,6020.488888888889,1477.2784722222223,5.3375,1.0,0.0,15020.715972222222,19188.28402777778,0.872693,500.1,8.98123,18053.466666666667,1456.3555555555556,0.0,0.0
295,hotspot,500,500,6.929054054054054,2.9695945945945947,11.64444850255661,5.151296566837107,0.5564863792287996,0.4435136207712004,24.467197772096423,165.19834322790356,0.7291270000000001,500.1,9.78626,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
296,hotspot,500,600,6.929054054054054,2.9695945945945947,11.658783783783784,5.151296566837107,0.5523454134619562,0.4476545865380438,24.4815330533236,165.1840079466764,0.728826,462.97,7.931597222222222,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
297,hotspot,500,700,6.929054054054054,2.9695945945945947,11.662253469685902,5.151296566837107,0.5537357039675901,0.4462642960324099,24.485002739225717,165.18053826077428,0.7284430000000001,436.4485714285714,6.661602040816327,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
298,hotspot,500,800,6.929054054054054,2.9695945945945947,11.658235938641344,5.151296566837107,0.5545470347315017,0.4454529652684983,24.480985208181156,165.18455579181884,0.7278220000000001,416.5575,5.7390546875,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
299,hotspot,500,900,6.929054054054054,2.9695945945945947,11.658783783783784,5.151296566837107,0.5550341111545647,0.4449658888454353,24.4815330533236,165.1840079466764,0.727567,401.08666666666664,5.039265432098766,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
294,hotspot,500,1000,6.929054054054054,2.9695945945945947,11.658509861212563,5.151296566837107,0.556026311644152,0.44397368835584805,24.481259130752374,165.18428186924763,0.727889,388.71,4.490615,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
301,hotspot,600,500,6.929054054054054,2.9695945945945947,11.64444850255661,5.151296566837107,0.558057483949181,0.441942516050819,24.467197772096423,165.19834322790356,0.728213,544.656,11.743512,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
302,hotspot,600,600,6.929054054054054,2.9695945945945947,11.651570489408327,5.151296566837107,0.5527998913191143,0.44720010868088567,24.474319758948138,165.19122124105186,0.727078,500.1,9.517916666666666,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
303,hotspot,600,700,6.929054054054054,2.9695945945945947,11.651753104455807,5.151296566837107,0.5534350937634152,0.44656490623658485,24.474502373995616,165.19103862600437,0.727058,468.2742857142857,7.993922448979591,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
304,hotspot,600,800,6.929054054054054,2.9695945945945947,11.662344777209642,5.151296566837107,0.5547319203010703,0.4452680796989297,24.485094046749456,165.18044695325054,0.726931,444.405,6.886865625,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
305,hotspot,600,900,6.929054054054054,2.9695945945945947,11.658509861212563,5.151296566837107,0.5552658595010348,0.4447341404989652,24.481259130752374,165.18428186924763,0.726888,425.84000000000003,6.047118518518519,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
300,hotspot,600,1000,6.929054054054054,2.9695945945945947,11.64444850255661,5.151296566837107,0.5559590534229969,0.4440409465770031,24.467197772096423,165.19834322790356,0.72668,410.988,5.388738,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
307,hotspot,700,500,6.929054054054054,2.9695945945945947,11.658783783783784,5.151296566837107,0.5585701559987832,0.44142984400121676,24.4815330533236,165.1840079466764,0.729258,589.212,13.700764000000001,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
308,hotspot,700,600,6.929054054054054,2.9695945945945947,11.64499634769905,5.151296566837107,0.5537229618435143,0.4462770381564857,24.467745617238865,165.19779538276111,0.726344,537.23,11.10423611111111,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
309,hotspot,700,700,6.929054054054054,2.9695945945945947,11.658875091307523,5.151296566837107,0.5526954726922136,0.44730452730778636,24.481624360847338,165.18391663915264,0.726123,500.1,9.326242857142857,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
310,hotspot,700,800,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5528844063817764,0.4471155936182236,24.4742284514244,165.19131254857558,0.726241,472.2525,8.0346765625,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
311,hotspot,700,900,6.929054054054054,2.9695945945945947,11.662070854638422,5.151296566837107,0.5536656891495602,0.44633431085043984,24.48482012417823,165.18072087582175,0.726059,450.59333333333336,7.054971604938272,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
306,hotspot,700,1000,6.929054054054054,2.9695945945945947,11.633948137326517,5.151296566837107,0.5562687671352105,0.44373123286478955,24.45669740686633,165.20884359313365,0.725775,433.26599999999996,6.286861,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
313,hotspot,800,500,6.929054054054054,2.9695945945945947,11.658783783783784,5.151296566837107,0.5543388519532437,0.4456611480467563,24.4815330533236,165.1840079466764,0.729788,633.768,15.658016000000002,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
314,hotspot,800,600,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5518519323566492,0.4481480676433508,24.4742284514244,165.19131254857558,0.725522,574.36,12.690555555555555,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
315,hotspot,800,700,6.929054054054054,2.9695945945945947,11.640978816654492,5.151296566837107,0.5532953797802174,0.44670462021978263,24.463728086194305,165.2018129138057,0.724824,531.9257142857143,10.658563265306121,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
316,hotspot,800,800,6.929054054054054,2.9695945945945947,11.658509861212563,5.151296566837107,0.5534190471534648,0.4465809528465352,24.481259130752374,165.18428186924763,0.724973,500.1,9.1824875,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
317,hotspot,800,900,6.929054054054054,2.9695945945945947,11.655314097881666,5.151296566837107,0.5532200406375973,0.44677995936240267,24.47806336742148,165.18747763257852,0.725264,475.3466666666667,8.062824691358024,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
312,hotspot,800,1000,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5554221188540626,0.44457788114593744,24.4742284514244,165.19131254857558,0.724741,455.544,7.184984,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
319,hotspot,900,500,6.929054054054054,2.9695945945945947,11.70799853907962,5.151296566837107,0.5670510119527953,0.4329489880472047,24.530747808619434,165.13479319138057,0.730263,678.3240000000001,17.615268,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
320,hotspot,900,600,6.929054054054054,2.9695945945945947,11.66554054054054,5.151296566837107,0.5502937375799498,0.4497062624200502,24.48828981008035,165.17725118991964,0.724939,611.49,14.276875,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
321,hotspot,900,700,6.929054054054054,2.9695945945945947,11.651753104455807,5.151296566837107,0.550006249083015,0.449993750916985,24.474502373995616,165.19103862600437,0.724763,563.7514285714285,11.990883673469387,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
322,hotspot,900,800,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5526833456505674,0.4473166543494326,24.4742284514244,165.19131254857558,0.723843,527.9475,10.3302984375,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
323,hotspot,900,900,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5506020953788637,0.44939790462113627,24.4742284514244,165.19131254857558,0.723897,500.1,9.070677777777778,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
318,hotspot,900,1000,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5539386167021694,0.4460613832978306,24.4742284514244,165.19131254857558,0.723904,477.822,8.083107,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
289,hotspot,1000,500,6.929054054054054,2.9695945945945947,12.099799123447772,5.151296566837107,0.5386166597859571,0.4613833402140429,24.922548392987583,164.7429926070124,0.728909,722.88,19.57252,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
290,hotspot,1000,600,6.929054054054054,2.9695945945945947,11.651479181884588,5.151296566837107,0.5432878320219102,0.4567121679780898,24.4742284514244,165.19131254857558,0.724807,648.62,15.863194444444444,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
291,hotspot,1000,700,6.929054054054054,2.9695945945945947,11.72680788897005,5.151296566837107,0.5484855206141229,0.4515144793858771,24.54955715850986,165.11598384149013,0.723403,595.5771428571429,13.323204081632653,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
292,hotspot,1000,800,6.929054054054054,2.9695945945945947,11.690376186997808,5.151296566837107,0.5508809975603145,0.4491190024396855,24.51312545653762,165.15241554346238,0.72304,555.7950000000001,11.478109375,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
293,hotspot,1000,900,6.929054054054054,2.9695945945945947,11.676771365960555,5.151296566837107,0.5510062343666068,0.4489937656333932,24.499520635500364,165.16602036449962,0.722795,524.8533333333334,10.078530864197532,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
288,hotspot,1000,1000,6.929054054054054,2.9695945945945947,11.99789992695398,5.151296566837107,0.5410876486811701,0.4589123513188299,24.820649196493793,164.8448918035062,0.7229439999999999,500.1,8.98123,9.89864864864865,7.891891891891892,24.991964937910883,5.235938641344047
331,matrixMulGlobal,500,500,0.0,0.0,2560.018798828125,4.0030517578125,0.005242408674307232,0.9947575913256927,2564.0218505859375,6302.9781494140625,0.974512,500.1,9.78626,0.0,4096.0,512.0,0.0
332,matrixMulGlobal,500,600,0.0,0.0,2560.022705078125,4.000732421875,0.005240501074056582,0.9947594989259434,2564.0234375,6302.9765625,0.9736299999999999,462.97,7.931597222222222,0.0,4096.0,512.0,0.0
333,matrixMulGlobal,500,700,0.0,0.0,2560.0291748046875,4.000732421875,0.005243296768368999,0.994756703231631,2564.0299072265625,6302.9700927734375,0.9731270000000001,436.4485714285714,6.661602040816327,0.0,4096.0,512.0,0.0
334,matrixMulGlobal,500,800,0.0,0.0,2560.0294189453125,4.0030517578125,0.005242482177912466,0.9947575178220875,2564.032470703125,6302.967529296875,0.974115,416.5575,5.7390546875,0.0,4096.0,512.0,0.0
335,matrixMulGlobal,500,900,0.0,0.0,2560.0260009765625,4.000732421875,0.005245160003041252,0.9947548399969588,2564.0267333984375,6302.9732666015625,0.973202,401.08666666666664,5.039265432098766,0.0,4096.0,512.0,0.0
330,matrixMulGlobal,500,1000,0.0,0.0,2560.015625,4.000732421875,0.005252274973336567,0.9947477250266634,2564.016357421875,6302.983642578125,0.973992,388.71,4.490615,0.0,4096.0,512.0,0.0
337,matrixMulGlobal,600,500,0.0,0.0,2560.025146484375,4.000732421875,0.0052547787378895,0.9947452212621105,2564.02587890625,6302.97412109375,0.975023,544.656,11.743512,0.0,4096.0,512.0,0.0
338,matrixMulGlobal,600,600,0.0,0.0,2560.031005859375,4.000732421875,0.00523386649405643,0.9947661335059436,2564.03173828125,6302.96826171875,0.973434,500.1,9.517916666666666,0.0,4096.0,512.0,0.0
339,matrixMulGlobal,600,700,0.0,0.0,2560.022216796875,4.000732421875,0.005235931617622834,0.9947640683823772,2564.02294921875,6302.97705078125,0.974485,468.2742857142857,7.993922448979591,0.0,4096.0,512.0,0.0
340,matrixMulGlobal,600,800,0.0,0.0,2560.0140380859375,4.000732421875,0.005234329611463955,0.994765670388536,2564.0147705078125,6302.9852294921875,0.973764,444.405,6.886865625,0.0,4096.0,512.0,0.0
341,matrixMulGlobal,600,900,0.0,0.0,2560.0330810546875,4.000732421875,0.0052398133453370735,0.9947601866546629,2564.0338134765625,6302.9661865234375,0.973634,425.84000000000003,6.047118518518519,0.0,4096.0,512.0,0.0
336,matrixMulGlobal,600,1000,0.0,0.0,2560.03125,4.000732421875,0.005245625352602174,0.9947543746473978,2564.031982421875,6302.968017578125,0.973857,410.988,5.388738,0.0,4096.0,512.0,0.0
343,matrixMulGlobal,700,500,0.0,0.0,2560.03369140625,4.000732421875,0.005264235354496665,0.9947357646455033,2564.034423828125,6302.965576171875,0.9750219999999999,589.212,13.700764000000001,0.0,4096.0,512.0,0.0
344,matrixMulGlobal,700,600,0.0,0.0,2560.03271484375,4.000732421875,0.00523486278837902,0.994765137211621,2564.033447265625,6302.966552734375,0.9756299999999999,537.23,11.10423611111111,0.0,4096.0,512.0,0.0
345,matrixMulGlobal,700,700,0.0,0.0,2560.0325927734375,4.01025390625,0.005230082745054557,0.9947699172549455,2564.0428466796875,6302.9571533203125,0.9743430000000001,500.1,9.326242857142857,0.0,4096.0,512.0,0.0
346,matrixMulGlobal,700,800,0.0,0.0,2560.0291748046875,4.000732421875,0.005237107628148648,0.9947628923718513,2564.0299072265625,6302.9700927734375,0.9732629999999999,472.2525,8.0346765625,0.0,4096.0,512.0,0.0
347,matrixMulGlobal,700,900,0.0,0.0,2560.0250244140625,4.000732421875,0.005245638089249356,0.9947543619107506,2564.0257568359375,6302.9742431640625,0.975109,450.59333333333336,7.054971604938272,0.0,4096.0,512.0,0.0
342,matrixMulGlobal,700,1000,0.0,0.0,2560.0284423828125,4.000732421875,0.005276576806514138,0.9947234231934858,2564.0291748046875,6302.9708251953125,0.97424,433.26599999999996,6.286861,0.0,4096.0,512.0,0.0
349,matrixMulGlobal,800,500,0.0,0.0,2560.030517578125,4.0018310546875,0.005270952445405527,0.9947290475545945,2564.0323486328125,6302.9676513671875,0.976434,633.768,15.658016000000002,0.0,4096.0,512.0,0.0
350,matrixMulGlobal,800,600,0.0,0.0,2560.0194091796875,4.000732421875,0.005240888682033281,0.9947591113179667,2564.0201416015625,6302.9798583984375,0.9757290000000001,574.36,12.690555555555555,0.0,4096.0,512.0,0.0
351,matrixMulGlobal,800,700,0.0,0.0,2560.025146484375,4.000732421875,0.005252398295603323,0.9947476017043967,2564.02587890625,6302.97412109375,0.9758629999999999,531.9257142857143,10.658563265306121,0.0,4096.0,512.0,0.0
352,matrixMulGlobal,800,800,0.0,0.0,2560.0194091796875,4.000732421875,0.00525383831704639,0.9947461616829536,2564.0201416015625,6302.9798583984375,0.974875,500.1,9.1824875,0.0,4096.0,512.0,0.0
353,matrixMulGlobal,800,900,0.0,0.0,2560.019775390625,4.000732421875,0.005268310686075374,0.9947316893139246,2564.0205078125,6302.9794921875,0.973493,475.3466666666667,8.062824691358024,0.0,4096.0,512.0,0.0
348,matrixMulGlobal,800,1000,0.0,0.0,2560.0279541015625,4.000732421875,0.00526419952502611,0.9947358004749739,2564.0286865234375,6302.9713134765625,0.9748709999999999,455.544,7.184984,0.0,4096.0,512.0,0.0
355,matrixMulGlobal,900,500,0.0,0.0,2560.97265625,4.000732421875,0.005782290359790869,0.9942177096402092,2564.973388671875,6302.026611328125,0.9767319999999999,678.3240000000001,17.615268,0.0,4096.0,512.0,0.0
356,matrixMulGlobal,900,600,0.0,0.0,2560.0286865234375,4.000732421875,0.005253390828235187,0.9947466091717648,2564.0294189453125,6302.9705810546875,0.975633,611.49,14.276875,0.0,4096.0,512.0,0.0
357,matrixMulGlobal,900,700,0.0,0.0,2560.01416015625,4.000732421875,0.00525913367716589,0.9947408663228341,2564.014892578125,6302.985107421875,0.9760770000000001,563.7514285714285,11.990883673469387,0.0,4096.0,512.0,0.0
358,matrixMulGlobal,900,800,0.0,0.0,2560.0250244140625,4.000732421875,0.005230926955220403,0.9947690730447796,2564.0257568359375,6302.9742431640625,0.975877,527.9475,10.3302984375,0.0,4096.0,512.0,0.0
359,matrixMulGlobal,900,900,0.0,0.0,2560.0194091796875,4.000732421875,0.00526107487778901,0.994738925122211,2564.0201416015625,6302.9798583984375,0.975929,500.1,9.070677777777778,0.0,4096.0,512.0,0.0
354,matrixMulGlobal,900,1000,0.0,0.0,2560.0194091796875,4.000732421875,0.0052605035703619605,0.994739496429638,2564.0201416015625,6302.9798583984375,0.9755719999999999,477.822,8.083107,0.0,4096.0,512.0,0.0
325,matrixMulGlobal,1000,500,0.0,0.0,2560.8673095703125,4.000732421875,0.005700144002786297,0.9942998559972137,2564.8680419921875,6302.1319580078125,0.9764079999999999,722.88,19.57252,0.0,4096.0,512.0,0.0
326,matrixMulGlobal,1000,600,0.0,0.0,2560.7113037109375,4.000732421875,0.005687925357497941,0.994312074642502,2564.7120361328125,6302.2879638671875,0.9754219999999999,648.62,15.863194444444444,0.0,4096.0,512.0,0.0
327,matrixMulGlobal,1000,700,0.0,0.0,2561.9852294921875,4.000732421875,0.005925057076270624,0.9940749429237293,2565.9859619140625,6301.0140380859375,0.9752200000000001,595.5771428571429,13.323204081632653,0.0,4096.0,512.0,0.0
328,matrixMulGlobal,1000,800,0.0,0.0,2560.9163818359375,4.000732421875,0.0057960762145044115,0.9942039237854956,2564.9171142578125,6302.0828857421875,0.976142,555.7950000000001,11.478109375,0.0,4096.0,512.0,0.0
329,matrixMulGlobal,1000,900,0.0,0.0,2561.891845703125,4.000732421875,0.006034407952276597,0.9939655920477234,2565.892578125,6301.107421875,0.975309,524.8533333333334,10.078530864197532,0.0,4096.0,512.0,0.0
324,matrixMulGlobal,1000,1000,0.0,0.0,2560.4681396484375,4.000732421875,0.005739730558585203,0.9942602694414148,2564.4688720703125,6302.5311279296875,0.975152,500.1,8.98123,0.0,4096.0,512.0,0.0
367,matrixMulShared,500,500,768.0,32.0,128.0194091796875,4.000732421875,0.10187525022907808,0.8981247497709219,908.0201416015625,605.9798583984375,0.982224,500.1,9.78626,800.0,128.0,512.0,0.0
368,matrixMulShared,500,600,768.0,32.0,128.0194091796875,4.000732421875,0.10152111540449502,0.898478884595505,908.0201416015625,605.9798583984375,0.9797959999999999,462.97,7.931597222222222,800.0,128.0,512.0,0.0
369,matrixMulShared,500,700,768.0,32.0,128.02783203125,4.000732421875,0.10162004034845383,0.8983799596515462,908.028564453125,605.971435546875,0.978938,436.4485714285714,6.661602040816327,800.0,128.0,512.0,0.0
370,matrixMulShared,500,800,768.0,32.0,128.0167236328125,4.000732421875,0.10172013163357488,0.8982798683664251,908.0174560546875,605.9825439453125,0.979382,416.5575,5.7390546875,800.0,128.0,512.0,0.0
371,matrixMulShared,500,900,768.0,32.0,128.033203125,4.000732421875,0.10172870004493252,0.8982712999550675,908.033935546875,605.966064453125,0.980203,401.08666666666664,5.039265432098766,800.0,128.0,512.0,0.0
366,matrixMulShared,500,1000,768.0,32.0,128.0252685546875,4.000732421875,0.10204547702987453,0.8979545229701255,908.0260009765625,605.9739990234375,0.978282,388.71,4.490615,800.0,128.0,512.0,0.0
373,matrixMulShared,600,500,768.0,32.0,128.029052734375,4.000732421875,0.1019852291260628,0.8980147708739372,908.02978515625,605.97021484375,0.9850209999999999,544.656,11.743512,800.0,128.0,512.0,0.0
374,matrixMulShared,600,600,768.0,32.0,128.0277099609375,4.000732421875,0.10137327254555155,0.8986267274544485,908.0284423828125,605.9715576171875,0.983699,500.1,9.517916666666666,800.0,128.0,512.0,0.0
375,matrixMulShared,600,700,768.0,32.0,128.0289306640625,4.000732421875,0.10171534975919644,0.8982846502408035,908.0296630859375,605.9703369140625,0.9817459999999999,468.2742857142857,7.993922448979591,800.0,128.0,512.0,0.0
376,matrixMulShared,600,800,768.0,32.0,128.0194091796875,4.000732421875,0.1014517678539892,0.8985482321460108,908.0201416015625,605.9798583984375,0.9794729999999999,444.405,6.886865625,800.0,128.0,512.0,0.0
377,matrixMulShared,600,900,768.0,32.0,128.0186767578125,4.000732421875,0.10165944985820659,0.8983405501417934,908.0194091796875,605.9805908203125,0.9793950000000001,425.84000000000003,6.047118518518519,800.0,128.0,512.0,0.0
372,matrixMulShared,600,1000,768.0,32.0,128.019775390625,4.000732421875,0.10177880596794119,0.8982211940320588,908.0205078125,605.9794921875,0.979267,410.988,5.388738,800.0,128.0,512.0,0.0
379,matrixMulShared,700,500,768.0,32.0,128.028076171875,4.000732421875,0.10179921966012685,0.8982007803398732,908.02880859375,605.97119140625,0.987246,589.212,13.700764000000001,800.0,128.0,512.0,0.0
380,matrixMulShared,700,600,768.0,32.0,128.0260009765625,4.000732421875,0.10123219821683989,0.8987678017831601,908.0267333984375,605.9732666015625,0.983124,537.23,11.10423611111111,800.0,128.0,512.0,0.0
381,matrixMulShared,700,700,768.0,32.0,128.030517578125,4.000732421875,0.1017760724852071,0.8982239275147929,908.03125,605.96875,0.9834430000000001,500.1,9.326242857142857,800.0,128.0,512.0,0.0
382,matrixMulShared,700,800,768.0,32.0,128.01708984375,4.000732421875,0.10130468150422103,0.898695318495779,908.017822265625,605.982177734375,0.980023,472.2525,8.0346765625,800.0,128.0,512.0,0.0
383,matrixMulShared,700,900,768.0,32.0,128.02783203125,4.000732421875,0.10170232752515307,0.8982976724748469,908.028564453125,605.971435546875,0.9806870000000001,450.59333333333336,7.054971604938272,800.0,128.0,512.0,0.0
378,matrixMulShared,700,1000,768.0,32.0,128.0224609375,4.000732421875,0.10269025291853978,0.8973097470814602,908.023193359375,605.976806640625,0.980201,433.26599999999996,6.286861,800.0,128.0,512.0,0.0
385,matrixMulShared,800,500,768.0,32.0,128.033203125,4.000732421875,0.1019219283631435,0.8980780716368565,908.033935546875,605.966064453125,0.9854229999999999,633.768,15.658016000000002,800.0,128.0,512.0,0.0
386,matrixMulShared,800,600,768.0,32.0,128.0328369140625,4.000732421875,0.10175486932089765,0.8982451306791024,908.0335693359375,605.9664306640625,0.985506,574.36,12.690555555555555,800.0,128.0,512.0,0.0
387,matrixMulShared,800,700,768.0,32.0,128.025634765625,4.000732421875,0.10186489884980954,0.8981351011501905,908.0263671875,605.9736328125,0.9833780000000001,531.9257142857143,10.658563265306121,800.0,128.0,512.0,0.0
388,matrixMulShared,800,800,768.0,32.0,128.0252685546875,4.000732421875,0.10161923967021617,0.8983807603297839,908.0260009765625,605.9739990234375,0.9813799999999999,500.1,9.1824875,800.0,128.0,512.0,0.0
389,matrixMulShared,800,900,768.0,32.0,128.0274658203125,4.000732421875,0.10230173589441324,0.8976982641055867,908.0281982421875,605.9718017578125,0.979332,475.3466666666667,8.062824691358024,800.0,128.0,512.0,0.0
384,matrixMulShared,800,1000,768.0,32.0,128.025390625,4.000732421875,0.1024494294342051,0.8975505705657949,908.026123046875,605.973876953125,0.981266,455.544,7.184984,800.0,128.0,512.0,0.0
391,matrixMulShared,900,500,768.0,32.0,128.7598876953125,4.000732421875,0.10246833551709078,0.8975316644829092,908.7606201171875,605.2393798828125,0.985944,678.3240000000001,17.615268,800.0,128.0,512.0,0.0
392,matrixMulShared,900,600,768.0,32.0,128.033935546875,4.000732421875,0.10182058896404309,0.8981794110359569,908.03466796875,605.96533203125,0.988367,611.49,14.276875,800.0,128.0,512.0,0.0
393,matrixMulShared,900,700,768.0,32.0,128.0167236328125,4.000732421875,0.10186992538976428,0.8981300746102358,908.0174560546875,605.9825439453125,0.984625,563.7514285714285,11.990883673469387,800.0,128.0,512.0,0.0
394,matrixMulShared,900,800,768.0,32.0,128.030517578125,4.000732421875,0.10228550295857988,0.8977144970414201,908.03125,605.96875,0.9840620000000001,527.9475,10.3302984375,800.0,128.0,512.0,0.0
395,matrixMulShared,900,900,768.0,32.0,128.0194091796875,4.000732421875,0.10233756723245022,0.8976624327675498,908.0201416015625,605.9798583984375,0.981216,500.1,9.070677777777778,800.0,128.0,512.0,0.0
390,matrixMulShared,900,1000,768.0,32.0,128.022216796875,4.000732421875,0.10248332920338926,0.8975166707966107,908.02294921875,605.97705078125,0.9801479999999999,477.822,8.083107,800.0,128.0,512.0,0.0
361,matrixMulShared,1000,500,768.0,32.0,128.24365234375,4.000732421875,0.1053495374515621,0.8946504625484379,908.244384765625,605.755615234375,0.989524,722.88,19.57252,800.0,128.0,512.0,0.0
362,matrixMulShared,1000,600,768.0,32.0,128.15380859375,4.000732421875,0.1019194354384312,0.8980805645615688,908.154541015625,605.845458984375,0.9876510000000001,648.62,15.863194444444444,800.0,128.0,512.0,0.0
363,matrixMulShared,1000,700,768.0,32.0,128.8927001953125,4.000732421875,0.10549453779544267,0.8945054622045573,908.8934326171875,605.1065673828125,0.986317,595.5771428571429,13.323204081632653,800.0,128.0,512.0,0.0
364,matrixMulShared,1000,800,768.0,32.0,128.7923583984375,4.000732421875,0.10494640301294031,0.8950535969870597,908.7930908203125,605.2069091796875,0.982764,555.7950000000001,11.478109375,800.0,128.0,512.0,0.0
365,matrixMulShared,1000,900,768.0,32.0,128.2713623046875,4.000732421875,0.10914446926972156,0.8908555307302785,908.2720947265625,605.7279052734375,0.983165,524.8533333333334,10.078530864197532,800.0,128.0,512.0,0.0
360,matrixMulShared,1000,1000,768.0,32.0,128.0167236328125,4.000732421875,0.1067326745490237,0.8932673254509763,908.0174560546875,605.9825439453125,0.98029,500.1,8.98123,800.0,128.0,512.0,0.0
403,mergeSort,500,500,231.20025634765625,87.236328125,16.010986328125,16.0003662109375,0.9921311637945828,0.007868836205417229,285.02069091796875,1224.9793090820312,0.978101,500.1,9.78626,318.43658447265625,16.0,0.0,0.0
