appName,coreF,memF,argNo,kernel,power/W
fastWalshTransform,1700,4000,input00,fwtBatch2Kernel,73.756419354838698
fastWalshTransform,1700,4500,input00,fwtBatch2Kernel,78.005860215053758
fastWalshTransform,1700,5000,input00,fwtBatch2Kernel,62.273159090909104
fastWalshTransform,1700,5500,input00,fwtBatch2Kernel,83.622720430107506
fastWalshTransform,1600,4000,input00,fwtBatch2Kernel,73.613884955752212
fastWalshTransform,1600,4500,input00,fwtBatch2Kernel,77.63282242990654
fastWalshTransform,1600,5000,input00,fwtBatch2Kernel,79.904078947368419
fastWalshTransform,1600,5500,input00,fwtBatch2Kernel,83.057200000000009
fastWalshTransform,1800,4000,input00,fwtBatch2Kernel,75.706021505376356
fastWalshTransform,1800,4500,input00,fwtBatch2Kernel,79.137645161290322
fastWalshTransform,1800,5000,input00,fwtBatch2Kernel,82.450454545454534
fastWalshTransform,1800,5500,input00,fwtBatch2Kernel,85.274305785123971
fastWalshTransform,1900,4000,input00,fwtBatch2Kernel,76.833181818181828
fastWalshTransform,1900,4500,input00,fwtBatch2Kernel,79.251608333333323
fastWalshTransform,1900,5000,input00,fwtBatch2Kernel,82.503641666666667
fastWalshTransform,1900,5500,input00,fwtBatch2Kernel,86.617750000000015
fastWalshTransform,2000,4000,input00,fwtBatch2Kernel,77.357978494623666
fastWalshTransform,2000,4500,input00,fwtBatch2Kernel,60.272499999999994
fastWalshTransform,2000,5000,input00,fwtBatch2Kernel,84.601268817204286
fastWalshTransform,2000,5500,input00,fwtBatch2Kernel,85.505569892473119
gaussian,1700,4000,input00,Fan2,66.001999999999981
gaussian,1700,4500,input00,Fan2,66.788765957446813
gaussian,1700,5000,input00,Fan2,69.922086956521738
gaussian,1700,5500,input00,Fan2,72.507148936170225
gaussian,1600,4000,input00,Fan2,61.868315789473684
gaussian,1600,4500,input00,Fan2,68.313166666666675
gaussian,1600,5000,input00,Fan2,68.565133333333321
gaussian,1600,5500,input00,Fan2,72.609508196721308
gaussian,1800,4000,input00,Fan2,67.962456521739114
gaussian,1800,4500,input00,Fan2,68.374425531914909
gaussian,1800,5000,input00,Fan2,70.852278688524592
gaussian,1800,5500,input00,Fan2,72.82374999999999
gaussian,1900,4000,input00,Fan2,67.32105
gaussian,1900,4500,input00,Fan2,69.500049180327863
gaussian,1900,5000,input00,Fan2,72.056416666666664
gaussian,1900,5500,input00,Fan2,75.171557377049169
gaussian,2000,4000,input00,Fan2,64.900543478260857
gaussian,2000,4500,input00,Fan2,71.437260869565222
gaussian,2000,5000,input00,Fan2,70.599468085106395
gaussian,2000,5500,input00,Fan2,75.322148936170223
histogram,1700,4000,input00,histogram256Kernel,75.244854430379732
histogram,1700,4500,input00,histogram256Kernel,78.410457364341084
histogram,1700,5000,input00,histogram256Kernel,81.865317829457368
histogram,1700,5500,input00,histogram256Kernel,85.273891472868215
histogram,1600,4000,input00,histogram256Kernel,74.204120805369129
histogram,1600,4500,input00,histogram256Kernel,77.619707006369424
