appName,coreF,memF,argNo,kernel,power/W
matrixMulS,1980,6300,input00,matrixMulCUDA,147.58966
matrixMulS,1980,6800,input00,matrixMulCUDA,149.24368999999996
matrixMulS,1980,7300,input00,matrixMulCUDA,150.33213
matrixMulS,2080,5800,input00,matrixMulCUDA,152.68482000000003
matrixMulS,2080,6300,input00,matrixMulCUDA,155.40742000000003
matrixMulS,2080,6800,input00,matrixMulCUDA,157.55364999999998
matrixMulS,2080,7300,input00,matrixMulCUDA,158.03509000000003
mergeSort,1880,5800,input00,mergeSortSharedKernel,166.67260000000002
mergeSort,1880,6300,input00,mergeSortSharedKernel,165.11312999999998
mergeSort,1880,6800,input00,mergeSortSharedKernel,169.33391000000003
mergeSort,1880,7300,input00,mergeSortSharedKernel,173.31677999999994
mergeSort,1780,5800,input00,mergeSortSharedKernel,156.22886999999997
mergeSort,1780,6300,input00,mergeSortSharedKernel,159.90917
mergeSort,1780,6800,input00,mergeSortSharedKernel,163.1353
mergeSort,1780,7300,input00,mergeSortSharedKernel,171.65246
mergeSort,1680,5800,input00,mergeSortSharedKernel,151.68507000000002
mergeSort,1680,6300,input00,mergeSortSharedKernel,153.89059
mergeSort,1680,6800,input00,mergeSortSharedKernel,156.81590999999997
mergeSort,1680,7300,input00,mergeSortSharedKernel,162.73993999999996
mergeSort,1980,5800,input00,mergeSortSharedKernel,168.69291000000004
mergeSort,1980,6300,input00,mergeSortSharedKernel,171.03137000000004
mergeSort,1980,6800,input00,mergeSortSharedKernel,174.46654000000007
mergeSort,1980,7300,input00,mergeSortSharedKernel,178.73393000000004
mergeSort,2080,5800,input00,mergeSortSharedKernel,173.39594999999997
mergeSort,2080,6300,input00,mergeSortSharedKernel,178.09158000000008
mergeSort,2080,6800,input00,mergeSortSharedKernel,182.62073
mergeSort,2080,7300,input00,mergeSortSharedKernel,184.82353
nn,1880,5800,input00,euclid,107.66909000000001
nn,1880,6300,input00,euclid,111.96899999999998
nn,1880,6800,input00,euclid,115.43108000000002
nn,1880,7300,input00,euclid,121.63548000000003
nn,1780,5800,input00,euclid,107.54645999999998
nn,1780,6300,input00,euclid,110.56470999999999
nn,1780,6800,input00,euclid,114.90954000000002
nn,1780,7300,input00,euclid,118.44075000000002
nn,1680,5800,input00,euclid,106.32287000000004
nn,1680,6300,input00,euclid,110.29068000000002
nn,1680,6800,input00,euclid,113.36225999999999
nn,1680,7300,input00,euclid,117.23025999999999
nn,1980,5800,input00,euclid,109.67779999999999
nn,1980,6300,input00,euclid,113.76520999999997
nn,1980,6800,input00,euclid,119.56807
nn,1980,7300,input00,euclid,122.88589
nn,2080,5800,input00,euclid,113.77882000000004
