,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,tex_trans
76,scan,810,715,17.0,10.0,16.001915564903847,16.000394381009617,0.9985006387689627,0.0014993612310373328,51.50230994591347,70.49769005408653,0.924956,308.8675174825175,2.69789931047973,16.0
77,scan,1012,715,17.0,10.0,16.001915564903847,16.000394381009617,0.997126860044165,0.0028731399558350468,51.50230994591347,70.49769005408653,0.919782,316.73492307692305,3.370708768154922,16.0
78,scan,1202,715,17.0,10.0,16.00189678485577,16.000394381009617,0.9964995322929149,0.00350046770708512,51.50229116586539,70.49770883413461,0.9227850000000001,324.13495804195804,4.003549347156341,16.0
79,scan,1328,715,17.0,10.0,16.00189678485577,16.000394381009617,0.9963710155405509,0.003628984459449147,51.50229116586539,70.49770883413461,0.924874,329.04234965034965,4.423222573230965,16.0
80,SobolQRNG,607,715,1568.5,0.5,2.086,6250.0125,0.9983993374384617,0.0016006625615383463,7820.7235,25079.2765,0.46335600000000005,300.9611643356643,2.0217591129150567,2.0
81,SobolQRNG,810,715,1568.5,0.5,2.0975,6250.0125,0.9983345622517839,0.0016654377482161475,7820.735,25079.265,0.497176,308.8675174825175,2.69789931047973,2.0
82,SobolQRNG,1012,715,1568.5,0.5,2.0865,6250.0125,0.998413892678283,0.0015861073217170452,7820.724,25079.275999999998,0.5313899999999999,316.73492307692305,3.370708768154922,2.0
83,SobolQRNG,1202,715,1568.5,0.5,2.083,6250.0125,0.998461235916822,0.0015387640831779903,7820.720499999999,25079.2795,0.541452,324.13495804195804,4.003549347156341,2.0
84,SobolQRNG,1328,715,1568.5,0.5,2.086,6250.0125,0.9986903597248188,0.001309640275181212,7820.7235,25079.2765,0.5450649999999999,329.04234965034965,4.423222573230965,2.0
85,sortingNetworks,607,715,0.0,0.0,16.00897216796875,16.00128173828125,0.9934446359656482,0.006555364034351752,32.01025390625,25.98974609375,0.815945,300.9611643356643,2.0217591129150567,16.0
86,sortingNetworks,810,715,0.0,0.0,16.00897216796875,16.00128173828125,0.9930499412724805,0.006950058727519526,32.01025390625,25.98974609375,0.8237389999999999,308.8675174825175,2.69789931047973,16.0
87,sortingNetworks,1012,715,0.0,0.0,16.0089111328125,16.00128173828125,0.9921652000648292,0.007834799935170778,32.01019287109375,25.98980712890625,0.8289350000000001,316.73492307692305,3.370708768154922,16.0
88,sortingNetworks,1202,715,0.0,0.0,16.00897216796875,16.00128173828125,0.9915207376786613,0.008479262321338665,32.01025390625,25.98974609375,0.834514,324.13495804195804,4.003549347156341,16.0
89,sortingNetworks,1328,715,0.0,0.0,16.0089111328125,16.00128173828125,0.9916065248686732,0.008393475131326822,32.01019287109375,25.98980712890625,0.8379139999999999,329.04234965034965,4.423222573230965,16.0
