kernel,coreF,memF,real,predict
scanScanExclusiveShared,1600,5000,7842.531472,7788.906886
scanScanExclusiveShared,1800,5500,7945.219165,7839.334640
scanScanExclusiveShared,1700,5000,8352.690992,8257.672710
scanScanExclusiveShared,1900,5500,8390.908395,8265.733335
scanScanExclusiveShared,1600,4500,8652.888491,8734.541989
scanScanExclusiveShared,1800,5000,8846.433739,8693.893775
scanScanExclusiveShared,2000,5500,8857.440737,8679.526937
scanScanExclusiveShared,1700,4500,9185.695436,9249.738896
scanScanExclusiveShared,1900,5000,9323.728878,9145.546998
scanScanExclusiveShared,1600,4000,9894.853876,9938.196959
scanScanExclusiveShared,1800,4500,9720.829834,9745.591539
scanScanExclusiveShared,2000,5000,9885.640382,9617.433193
scanScanExclusiveShared,1900,4500,10317.595155,10278.687338
scanScanExclusiveShared,1700,4000,10532.848237,10527.138735
scanScanExclusiveShared,2000,4500,10914.015369,10801.975366
scanScanExclusiveShared,1800,4000,11166.197806,11118.141598
scanScanExclusiveShared,1900,4000,11744.351527,11707.682588
scanScanExclusiveShared,2000,4000,12397.619940,12326.888993
scanUniformUpdate,1600,5500,6367.243173,6438.247257
scanUniformUpdate,1700,5500,6786.691016,6804.134970
scanUniformUpdate,1600,5000,7093.782281,7115.616751
scanUniformUpdate,1800,5500,7214.632733,7188.582453
scanUniformUpdate,1700,5000,7553.424454,7539.382191
scanUniformUpdate,1900,5500,7613.733621,7563.294847
scanUniformUpdate,1600,4500,7828.388162,7978.195226
scanUniformUpdate,1800,5000,8015.073213,7955.163805
scanUniformUpdate,2000,5500,8055.763543,7963.104284
scanUniformUpdate,1700,4500,8315.763153,8435.048260
scanUniformUpdate,1900,5000,8450.220565,8351.277571
scanUniformUpdate,1600,4000,8961.335165,9053.075471
scanUniformUpdate,1800,4500,8856.236457,8935.132188
scanUniformUpdate,2000,5000,8934.284837,8784.083225
scanUniformUpdate,1900,4500,9336.006008,9380.895432
scanUniformUpdate,1700,4000,9528.437253,9590.150160
scanUniformUpdate,2000,4500,9867.237428,9870.705729
scanUniformUpdate,1800,4000,10110.685722,10140.413098
scanUniformUpdate,1900,4000,10679.009998,10689.848955
scanUniformUpdate,2000,4000,11197.789370,11188.331123
sortingNetworks,1600,5500,45006.835727,43361.033780
sortingNetworks,1700,5500,45273.139994,43359.528439
sortingNetworks,1600,5000,45110.407668,43360.768422
sortingNetworks,1800,5500,45046.865009,43364.102658
sortingNetworks,1700,5000,45275.034432,43366.027307
sortingNetworks,1900,5500,46087.054764,43366.750679
sortingNetworks,1600,4500,45031.967127,43374.562594
sortingNetworks,1800,5000,45489.320641,43369.738048
sortingNetworks,2000,5500,46499.804652,43362.997592
sortingNetworks,1700,4500,45351.061831,43374.403260
sortingNetworks,1900,5000,45471.169544,43381.602604
sortingNetworks,1600,4000,45159.413814,43379.612516
sortingNetworks,1800,4500,45545.413282,43378.620121
sortingNetworks,2000,5000,46214.337094,43380.234735
sortingNetworks,1900,4500,45928.133240,43382.223984
sortingNetworks,1700,4000,45087.257118,43390.421193
sortingNetworks,2000,4500,45798.599437,43389.408389
sortingNetworks,1800,4000,45122.730544,43393.976461
sortingNetworks,1900,4000,45437.349808,43402.457340
sortingNetworks,2000,4000,45446.856071,43402.570096
srad,1600,5500,9964.872642,6108.599841
