kernel,coreF,memF,real,predict,error
transpose,700,2100,1521.095065,1648.437402,0.083718
transpose,900,2600,1539.815951,1671.027343,0.085212
transpose,1100,3100,1535.564581,1681.123931,0.094792
transpose,1300,3600,1541.684262,1683.665587,0.092095
transpose,1500,3900,1602.961079,1762.258366,0.099377
transpose,1500,3600,1721.581659,1908.616891,0.108642
transpose,1300,3100,1742.373644,1953.207569,0.121004
transpose,1100,2600,1804.804908,2005.780859,0.111356
transpose,900,2100,1884.391718,2064.282422,0.095464
transpose,1500,3100,1997.587587,2220.530819,0.111606
transpose,1300,2600,2125.135467,2336.108978,0.099275
transpose,1100,2100,2313.355520,2484.285820,0.073888
transpose,1500,2600,2454.072074,2650.896156,0.080203
transpose,1300,2100,2731.293609,2907.308378,0.064444
transpose,1500,2100,3153.724816,3302.360667,0.047130
vectorAdd,700,3900,1494.425917,1300.881329,0.129511
vectorAdd,700,3600,1496.053731,1391.320934,0.070006
vectorAdd,700,3100,1470.906319,1571.641416,0.068485
vectorAdd,900,3900,1449.274062,1579.493462,0.089851
vectorAdd,900,3600,1451.008288,1687.736815,0.163148
vectorAdd,700,2600,1607.978511,1839.243442,0.143823
vectorAdd,1100,3900,1623.859500,1864.995397,0.148496
vectorAdd,900,3100,1699.398595,1946.394963,0.145343
vectorAdd,1100,3600,1781.886776,2014.860053,0.130745
vectorAdd,1300,3900,1924.598586,2161.325068,0.123000
vectorAdd,700,2100,2056.327842,2254.299841,0.096275
vectorAdd,900,2600,2081.107294,2297.110538,0.103792
vectorAdd,1100,3100,2087.938779,2323.989919,0.113055
vectorAdd,1300,3600,2109.318516,2329.926261,0.104587
vectorAdd,1500,3900,2218.675174,2450.152755,0.104331
vectorAdd,1500,3600,2441.035921,2655.973356,0.088052
vectorAdd,1300,3100,2479.097130,2704.511896,0.090926
vectorAdd,1100,2600,2554.109775,2756.978228,0.079428
vectorAdd,900,2100,2659.902611,2833.823329,0.065386
vectorAdd,1500,3100,2858.380802,3080.432839,0.077685
vectorAdd,1300,2600,3027.226922,3218.398591,0.063151
vectorAdd,1100,2100,3260.688271,3411.244464,0.046173
vectorAdd,1500,2600,3501.744749,3674.478138,0.049328
vectorAdd,1300,2100,3865.742124,3991.473443,0.032524
vectorAdd,1500,2100,4467.064984,4570.326683,0.023116
