kernel,coreF,memF,real,predict,error
scanScanExclusiveShared,1800,5500,7945.219165,7345.314458,0.075505
scanScanExclusiveShared,1700,5000,8352.690992,7760.903118,0.070850
scanScanExclusiveShared,1900,5500,8390.908395,7767.725126,0.074269
scanScanExclusiveShared,1600,4500,8652.888491,8234.116809,0.048397
scanScanExclusiveShared,1800,5000,8846.433739,8191.235210,0.074064
scanScanExclusiveShared,2000,5500,8857.440737,8180.451610,0.076432
scanScanExclusiveShared,1700,4500,9185.695436,8744.778243,0.048000
scanScanExclusiveShared,1900,5000,9323.728878,8640.482687,0.073280
scanScanExclusiveShared,1600,4000,9894.853876,9427.915760,0.047190
scanScanExclusiveShared,1800,4500,9720.829834,9235.862893,0.049889
scanScanExclusiveShared,2000,5000,9885.640382,9107.104067,0.078754
scanScanExclusiveShared,1900,4500,10317.595155,9764.821495,0.053576
scanScanExclusiveShared,1700,4000,10532.848237,10011.851895,0.049464
scanScanExclusiveShared,2000,4500,10914.015369,10282.800169,0.057835
scanScanExclusiveShared,1800,4000,11166.197806,10596.857068,0.050988
scanScanExclusiveShared,1900,4000,11744.351527,11181.587382,0.047918
scanScanExclusiveShared,2000,4000,12397.619940,11794.823680,0.048622
sortingNetworks,1600,5500,45006.835727,24178.217958,0.462788
sortingNetworks,1700,5500,45273.139994,24179.219040,0.465926
sortingNetworks,1600,5000,45110.407668,24180.901170,0.463962
sortingNetworks,1800,5500,45046.865009,24183.432008,0.463149
sortingNetworks,1700,5000,45275.034432,24185.894457,0.465801
sortingNetworks,1900,5500,46087.054764,24186.777452,0.475194
sortingNetworks,1600,4500,45031.967127,24192.100120,0.462779
sortingNetworks,1800,5000,45489.320641,24189.897436,0.468229
sortingNetworks,2000,5500,46499.804652,24161.397106,0.480398
sortingNetworks,1700,4500,45351.061831,24194.298505,0.466511
sortingNetworks,1900,5000,45471.169544,24198.423419,0.467829
sortingNetworks,1600,4000,45159.413814,24198.648531,0.464151
sortingNetworks,1800,4500,45545.413282,24198.840767,0.468688
sortingNetworks,2000,5000,46214.337094,24199.651043,0.476361
sortingNetworks,1900,4500,45928.133240,24203.011944,0.473024
sortingNetworks,1700,4000,45087.257118,24207.487019,0.463097
sortingNetworks,2000,4500,45798.599437,24209.168478,0.471399
sortingNetworks,1800,4000,45122.730544,24212.282770,0.463413
sortingNetworks,1900,4000,45437.349808,24219.390519,0.466972
sortingNetworks,2000,4000,45446.856071,24222.009850,0.467026
transpose,1600,5500,2644.816767,1655.062942,0.374224
transpose,1700,5500,2826.195982,1688.560040,0.402533
transpose,1600,5000,2968.594802,1773.857286,0.402459
transpose,1800,5500,3013.914172,1795.634817,0.404218
transpose,1700,5000,3168.757450,1891.420378,0.403103
transpose,1900,5500,3192.598110,1899.854334,0.404919
transpose,1600,4500,3220.654709,2008.808739,0.376273
transpose,1800,5000,3377.157290,2010.747900,0.404603
transpose,2000,5500,3388.304088,2010.989445,0.406491
transpose,1700,4500,3434.115891,2139.878166,0.376877
transpose,1900,5000,3579.595974,2126.747299,0.405869
transpose,1600,4000,3703.684368,2315.129356,0.374912
transpose,1800,4500,3658.271219,2273.774418,0.378457
transpose,2000,5000,3789.955864,2244.936858,0.407661
transpose,1900,4500,3877.072015,2404.787413,0.379741
transpose,1700,4000,3952.686185,2465.833272,0.376163
transpose,2000,4500,4107.473102,2539.180713,0.381814
transpose,1800,4000,4209.650901,2617.748143,0.378156
transpose,1900,4000,4461.581410,2769.751647,0.379200
transpose,2000,4000,4643.085934,2873.471948,0.381129
vectorAdd,1600,5500,2356.519263,2202.702405,0.065273
vectorAdd,1700,5500,2519.650338,2343.967188,0.069725
vectorAdd,1600,5000,2640.731651,2462.379192,0.067539
vectorAdd,1800,5500,2667.555978,2478.892442,0.070725
vectorAdd,1700,5000,2803.684942,2622.984880,0.064451
vectorAdd,1900,5500,2825.556156,2629.892533,0.069248
vectorAdd,1600,4500,2907.886008,2785.783180,0.041990
vectorAdd,1800,5000,2975.617734,2782.108423,0.065032
vectorAdd,2000,5500,2989.952233,2778.021796,0.070881
vectorAdd,1700,4500,3089.741146,2970.528099,0.038584
vectorAdd,1900,5000,3158.342933,2945.477281,0.067398
vectorAdd,1600,4000,3335.636231,3205.686220,0.038958
vectorAdd,1800,4500,3296.426905,3154.082819,0.043181
vectorAdd,2000,5000,3314.364064,3088.661707,0.068098
vectorAdd,1900,4500,3477.589182,3334.802092,0.041059
vectorAdd,1700,4000,3551.041775,3416.308785,0.037942
vectorAdd,2000,4500,3675.703767,3519.166568,0.042587
vectorAdd,1800,4000,3781.938414,3628.566576,0.040554
vectorAdd,1900,4000,3987.142489,3846.509094,0.035272
vectorAdd,2000,4000,4219.936099,4071.424475,0.035193
