kernel,coreF,memF,real,predict,error
matrixMul,900,1000,124946.318292,126515.001808,0.012555
matrixMul,400,400,124543.043625,127021.381207,0.019899
matrixMul,500,500,127767.016656,126678.757088,0.008518
matrixMul,600,600,129249.800955,126779.569655,0.019112
matrixMul,700,700,127474.740934,126864.129228,0.004790
matrixMul,800,800,128221.989450,126764.685748,0.011365
matrixMul,900,900,126510.220665,126733.384852,0.001764
matrixMul,1000,1000,128404.163672,126781.515651,0.012637
matrixMul,1000,900,129541.267656,126967.990691,0.019865
matrixMul,900,800,128729.299562,126984.938069,0.013551
matrixMul,800,700,131976.367022,127120.548746,0.036793
matrixMul,700,600,130952.993062,127269.927508,0.028125
matrixMul,600,500,132143.912578,127223.822376,0.037233
matrixMul,500,400,133569.121798,127315.775141,0.046817
matrixMul,1000,800,131738.167491,127244.907151,0.034108
matrixMul,900,700,132472.935540,127399.052947,0.038301
matrixMul,800,600,134484.761453,127518.136447,0.051802
matrixMul,700,500,135386.269887,127710.375055,0.056696
matrixMul,1000,700,135375.608725,127564.032265,0.057703
matrixMul,600,400,141097.457505,127914.878363,0.093429
matrixMul,900,600,141092.967777,127777.175136,0.094376
matrixMul,800,500,142154.911250,128127.691321,0.098676
matrixMul,1000,600,149389.313288,128096.275110,0.142534
matrixMul,700,400,153484.554834,128476.724372,0.162934
matrixMul,900,500,153950.539095,128476.034861,0.165472
matrixMul,800,400,171702.496120,129049.760265,0.248411
matrixMul,1000,500,167592.472669,128861.211145,0.231104
matrixMul,900,400,188682.592911,129531.277910,0.313496
matrixMul,1000,400,207137.103631,130064.588634,0.372085
matrixMul(Global),400,1000,366707.434450,239528.381646,0.346813
matrixMul(Global),400,900,367372.551287,239577.881463,0.347861
matrixMul(Global),400,800,368322.446363,239958.422503,0.348510
matrixMul(Global),500,1000,369748.665344,240506.545461,0.349540
matrixMul(Global),500,900,371040.937313,241213.450435,0.349901
matrixMul(Global),400,700,371093.237512,240903.982680,0.350826
matrixMul(Global),600,1000,370847.431500,241617.470791,0.348472
matrixMul(Global),500,800,372311.914437,241819.325364,0.350493
matrixMul(Global),400,600,372022.227750,241917.931703,0.349722
matrixMul(Global),600,900,371388.704400,242076.255044,0.348186
matrixMul(Global),700,1000,372549.586828,242097.436944,0.350161
matrixMul(Global),500,700,372974.817188,242069.800576,0.350975
matrixMul(Global),600,800,371591.660981,242171.304014,0.348286
matrixMul(Global),700,900,372589.989975,242189.726036,0.349983
matrixMul(Global),400,500,373162.498800,242235.074612,0.350859
matrixMul(Global),800,1000,374699.560625,242214.687636,0.353576
matrixMul(Global),500,600,373717.581281,242247.687116,0.351789
matrixMul(Global),600,700,372807.696300,242238.365334,0.350232
matrixMul(Global),700,800,373566.308456,242282.221256,0.351434
matrixMul(Global),800,900,375712.052100,242313.953780,0.355054
matrixMul(Global),900,1000,373547.457675,242325.420747,0.351286
matrixMul(Global),400,400,373527.874687,242512.727631,0.350751
matrixMul(Global),500,500,374604.278531,242521.992206,0.352592
matrixMul(Global),600,600,376538.398144,242472.616421,0.356048
matrixMul(Global),700,700,374858.848613,242469.878613,0.353170
matrixMul(Global),800,800,377706.948750,242451.300198,0.358097
matrixMul(Global),900,900,375482.887200,242454.654898,0.354286
matrixMul(Global),1000,1000,377220.166344,242428.115233,0.357330
matrixMul(Global),1000,900,379898.517813,242577.694833,0.361467
matrixMul(Global),900,800,378336.760003,242595.447186,0.358784
matrixMul(Global),800,700,380723.732025,242651.750764,0.362657
matrixMul(Global),700,600,381247.864200,242679.825356,0.363459
matrixMul(Global),600,500,378894.732150,242783.793624,0.359232
matrixMul(Global),500,400,381228.093062,242892.061491,0.362869
matrixMul(Global),1000,800,383406.800938,242698.519572,0.366995
matrixMul(Global),900,700,384129.506250,242726.912628,0.368112
matrixMul(Global),800,600,388193.172475,242789.063175,0.374566
matrixMul(Global),700,500,383844.902831,242952.838062,0.367055
matrixMul(Global),1000,700,390869.938000,242712.727636,0.379045
matrixMul(Global),600,400,387606.212175,243021.661186,0.373019
matrixMul(Global),900,600,395124.085884,242943.021829,0.385148
matrixMul(Global),800,500,393233.244250,242965.035758,0.382135
matrixMul(Global),1000,600,408070.953844,242886.313681,0.404794
matrixMul(Global),700,400,401425.062150,243221.178720,0.394106
matrixMul(Global),900,500,403671.022369,243115.205663,0.397739
matrixMul(Global),800,400,422514.362025,243311.040487,0.424135
matrixMul(Global),1000,500,421877.865000,243210.858941,0.423504
matrixMul(Global),900,400,444587.595834,243563.893812,0.452158
matrixMul(Global),1000,400,471848.236625,244460.064797,0.481910
mergeSort,400,1000,4991.750000,5800.384669,0.161994
mergeSort,400,900,5068.125000,5846.992625,0.153680
mergeSort,400,800,5244.750000,5904.188577,0.125733
mergeSort,500,1000,5266.250000,5895.540628,0.119495
mergeSort,500,900,5542.031250,5951.624850,0.073907
mergeSort,400,700,5757.625000,5979.538577,0.038543
mergeSort,600,1000,5805.750000,5989.875323,0.031714
mergeSort,500,800,6104.375000,6021.258769,0.013616
mergeSort,400,600,6744.250000,6077.557510,0.098853
mergeSort,600,900,6375.000000,6055.314485,0.050147
mergeSort,700,1000,6598.593750,6083.642865,0.078039
mergeSort,500,700,7019.218750,6116.753296,0.128571
mergeSort,600,800,7227.000000,6141.746933,0.150166
mergeSort,700,900,7348.031250,6160.750869,0.161578
mergeSort,400,500,8122.750000,6227.680240,0.233304
mergeSort,800,1000,7469.500000,6176.179645,0.173147
mergeSort,500,600,8303.593750,6240.780124,0.248424
mergeSort,600,700,8326.500000,6251.576973,0.249195
mergeSort,700,800,8329.343750,6260.420279,0.248390
mergeSort,800,900,8349.750000,6265.476893,0.249621
mergeSort,900,1000,8338.218750,6272.509027,0.247740
mergeSort,400,400,10394.750000,6438.408800,0.380610
mergeSort,500,500,10106.562500,6424.136566,0.364360
mergeSort,600,600,9902.625000,6404.620982,0.353240
mergeSort,700,700,9659.562500,6388.946526,0.338588
