kernel,coreF,memF,real,predict,error
hotspot,800,500,9936.563117,7537.246911,0.241463
hotspot,1000,600,8603.231430,7492.856717,0.129065
hotspot,900,500,10417.772996,8518.781570,0.182284
hotspot,1000,500,10986.133486,9183.939820,0.164043
matrixMulGlobal,500,1000,201482.420100,194694.244141,0.033691
matrixMulGlobal,500,900,201349.411287,194997.422585,0.031547
matrixMulGlobal,600,1000,200441.682382,195425.698168,0.025025
matrixMulGlobal,500,800,201599.187469,195770.896117,0.028910
matrixMulGlobal,600,900,200395.783965,195933.637526,0.022267
matrixMulGlobal,700,1000,201146.461600,196288.482893,0.024151
matrixMulGlobal,500,700,201406.878781,196352.321669,0.025096
matrixMulGlobal,600,800,200437.147350,196662.978323,0.018830
matrixMulGlobal,700,900,200788.350849,197088.815727,0.018425
matrixMulGlobal,800,1000,202548.947670,197169.591107,0.026558
matrixMulGlobal,500,600,201510.984062,197523.472090,0.019788
matrixMulGlobal,600,700,200636.716650,197745.879947,0.014408
matrixMulGlobal,700,800,200467.846425,197535.413601,0.014628
matrixMulGlobal,800,900,202389.194700,197640.178683,0.023465
matrixMulGlobal,900,1000,201317.818455,198071.249759,0.016127
matrixMulGlobal,500,500,201650.895600,199272.095858,0.011797
matrixMulGlobal,600,600,200376.521730,198816.559112,0.007785
matrixMulGlobal,700,700,200741.452433,198837.596998,0.009484
matrixMulGlobal,800,800,202559.527500,198854.366450,0.018292
matrixMulGlobal,900,900,201040.154089,198984.216446,0.010227
matrixMulGlobal,1000,1000,203684.874000,199381.483967,0.021128
matrixMulGlobal,1000,900,203266.586962,200960.649314,0.011344
matrixMulGlobal,900,800,200941.613224,200001.016437,0.004681
matrixMulGlobal,800,700,202725.779620,200307.057215,0.011931
matrixMulGlobal,700,600,201262.712700,200608.696415,0.003250
matrixMulGlobal,600,500,200776.736160,201055.062928,0.001386
matrixMulGlobal,1000,800,203818.449600,202027.420939,0.008787
matrixMulGlobal,900,700,201531.838286,201493.787095,0.000189
matrixMulGlobal,800,600,203058.962190,201981.766416,0.005305
matrixMulGlobal,700,500,201427.357425,202735.705624,0.006495
matrixMulGlobal,1000,700,203650.316500,203897.973200,0.001216
matrixMulGlobal,900,600,202263.355395,203332.909144,0.005288
matrixMulGlobal,800,500,203879.419200,204711.010788,0.004079
matrixMulGlobal,1000,600,205119.053825,205710.527496,0.002884
matrixMulGlobal,900,500,203535.076905,207864.164925,0.021269
matrixMulGlobal,1000,500,206815.419500,209374.492166,0.012374
matrixMulShared,500,1000,59327.300464,59741.882191,0.006988
matrixMulShared,500,900,59468.303383,59863.094668,0.006639
matrixMulShared,600,1000,59288.496431,59809.792110,0.008793
matrixMulShared,500,800,59440.529921,59818.803359,0.006364
matrixMulShared,600,900,59348.398815,59822.831772,0.007994
matrixMulShared,700,1000,59046.695614,59874.468250,0.014019
matrixMulShared,500,700,59445.398214,59798.593186,0.005942
matrixMulShared,600,800,59417.035994,59834.104908,0.007019
matrixMulShared,700,900,59136.039029,59910.078347,0.013089
matrixMulShared,800,1000,59405.843640,59947.117797,0.009111
matrixMulShared,500,600,59567.310192,59860.308961,0.004919
matrixMulShared,600,700,59651.377833,59980.773042,0.005522
matrixMulShared,700,800,59177.463826,59877.436023,0.011828
matrixMulShared,800,900,59434.679748,59836.283625,0.006757
matrixMulShared,900,1000,58789.767114,59886.928010,0.018662
matrixMulShared,500,500,59742.547020,60021.233167,0.004665
matrixMulShared,600,600,59919.811262,60110.923644,0.003189
matrixMulShared,700,700,59574.149541,60095.290207,0.008748
matrixMulShared,800,800,59694.401260,59969.745211,0.004613
matrixMulShared,900,900,59009.471676,59959.850324,0.016106
matrixMulShared,1000,1000,59694.759550,59903.503048,0.003497
matrixMulShared,1000,900,60008.704731,60083.285616,0.001243
matrixMulShared,900,800,59300.191159,60142.786646,0.014209
matrixMulShared,800,700,59997.858536,60102.611254,0.001746
matrixMulShared,700,600,59765.582646,60089.005088,0.005412
matrixMulShared,600,500,59523.834009,60207.089792,0.011479
matrixMulShared,1000,800,60525.977850,60061.567056,0.007673
matrixMulShared,900,700,59580.027984,60189.890854,0.010236
matrixMulShared,800,600,60536.677062,60247.020051,0.004785
matrixMulShared,700,500,60231.261431,60358.281157,0.002109
matrixMulShared,1000,700,61723.717860,60290.304993,0.023223
matrixMulShared,900,600,60535.872654,60434.294097,0.001678
matrixMulShared,800,500,61013.450468,60262.871154,0.012302
matrixMulShared,1000,600,62398.555616,60401.868175,0.031999
matrixMulShared,900,500,61254.852075,60298.817563,0.015607
matrixMulShared,1000,500,63111.840720,60540.638311,0.040740
mergeSort,500,1000,37920.456844,39276.813895,0.035768
mergeSort,500,900,37925.137600,39251.237734,0.034966
mergeSort,600,1000,37924.204493,39271.535723,0.035527
mergeSort,500,800,38003.691562,39277.908103,0.033529
mergeSort,600,900,37979.753366,39277.296499,0.034164
mergeSort,700,1000,37726.159223,39265.034045,0.040791
mergeSort,500,700,38039.674725,39293.561177,0.032963
mergeSort,600,800,38020.619010,39299.399275,0.033634
mergeSort,700,900,37769.607330,39280.279044,0.039997
mergeSort,800,1000,38040.684816,39280.282592,0.032586
mergeSort,500,600,37501.330697,39305.787626,0.048117
mergeSort,600,700,38078.841900,39292.299660,0.031867
mergeSort,700,800,37842.145149,39285.064367,0.038130
mergeSort,800,900,38102.499268,39272.919285,0.030718
mergeSort,900,1000,37587.637217,39250.292982,0.044234
mergeSort,500,500,37705.793550,39312.133864,0.042602
mergeSort,600,600,38172.461385,39294.166669,0.029385
mergeSort,700,700,37961.093585,39294.532573,0.035126
mergeSort,800,800,38183.860680,39306.880300,0.029411
mergeSort,900,900,37657.365694,39256.335521,0.042461
mergeSort,1000,1000,38200.147926,39247.753500,0.027424
mergeSort,1000,900,38275.530087,39250.423760,0.025470
mergeSort,900,800,37739.462480,39273.824300,0.040657
mergeSort,800,700,38276.970595,39303.799512,0.026826
mergeSort,700,600,38040.323986,39292.179044,0.032909
mergeSort,600,500,38084.955480,39325.434589,0.032571
mergeSort,1000,800,38396.603811,39269.139601,0.022724
mergeSort,900,700,37863.119161,39288.193857,0.037638
mergeSort,800,600,38420.550036,39305.227860,0.023026
