kernel,coreF,memF,real,predict,error
matrixMul,600,600,129249.800955,159804.777191,0.236403
matrixMul,700,700,127474.740934,155840.870116,0.222524
matrixMul,800,800,128221.989450,153369.498545,0.196125
matrixMul,900,900,126510.220665,151507.400128,0.197590
matrixMul,1000,1000,128404.163672,150099.301098,0.168960
matrixMul,1000,900,129541.267656,168232.098209,0.298676
matrixMul,900,800,128729.299562,172360.934486,0.338941
matrixMul,800,700,131976.367022,177898.691106,0.347959
matrixMul,700,600,130952.993062,186143.330472,0.421452
matrixMul,600,500,132143.912578,197379.840936,0.493673
matrixMul,500,400,133569.121798,214208.631095,0.603729
matrixMul,1000,800,131738.167491,191409.616818,0.452955
matrixMul,900,700,132472.935540,199995.339417,0.509707
matrixMul,800,600,134484.761453,211565.074429,0.573153
matrixMul,700,500,135386.269887,229827.302178,0.697567
matrixMul,1000,700,135375.608725,221892.990867,0.639091
matrixMul,600,400,141097.457505,256768.739504,0.819797
matrixMul,900,600,141092.967777,237741.819734,0.685001
matrixMul,800,500,142154.911250,260796.778013,0.834596
matrixMul,1000,600,149389.313288,264026.935337,0.767375
matrixMul,700,400,153484.554834,296661.442300,0.932842
matrixMul,900,500,153950.539095,293156.572078,0.904226
matrixMul,800,400,171702.496120,339065.904324,0.974729
matrixMul,1000,500,167592.472669,325588.433073,0.942739
matrixMul,900,400,188682.592911,381251.264575,1.020596
matrixMul,1000,400,207137.103631,423604.391646,1.045044
matrixMul(Global),400,1000,366707.434450,1154542.205118,2.148401
matrixMul(Global),400,900,367372.551287,1296729.680662,2.529740
matrixMul(Global),400,800,368322.446363,1476545.415318,3.008839
matrixMul(Global),500,1000,369748.665344,1447294.963454,2.914267
matrixMul(Global),500,900,371040.937313,1626360.189684,3.383237
matrixMul(Global),400,700,371093.237512,1717477.541447,3.628156
matrixMul(Global),600,1000,370847.431500,1737707.717759,3.685775
matrixMul(Global),500,800,372311.914437,1854101.946872,3.979969
matrixMul(Global),400,600,372022.227750,2049551.366490,4.509217
matrixMul(Global),600,900,371388.704400,1951185.014593,4.253754
matrixMul(Global),700,1000,372549.586828,2027835.545288,4.443129
matrixMul(Global),500,700,372974.817188,2150973.777494,4.767075
matrixMul(Global),600,800,371591.660981,2219836.757313,4.973861
matrixMul(Global),700,900,372589.989975,2273603.999393,5.102161
matrixMul(Global),400,500,373162.498800,2526314.178558,5.770011
matrixMul(Global),800,1000,374699.560625,2315291.434610,5.179061
matrixMul(Global),500,600,373717.581281,2557543.951445,5.843521
matrixMul(Global),600,700,372807.696300,2577204.386208,5.912959
matrixMul(Global),700,800,373566.308456,2586757.504954,5.924494
matrixMul(Global),800,900,375712.052100,2596073.503919,5.909742
matrixMul(Global),900,1000,373547.457675,2602655.538553,5.967403
matrixMul(Global),400,400,373527.874687,3282420.302785,7.787618
matrixMul(Global),500,500,374604.278531,3152536.598675,7.415645
matrixMul(Global),600,600,376538.398144,3066198.203484,7.143122
matrixMul(Global),700,700,374858.848613,3000238.237478,7.003648
matrixMul(Global),800,800,377706.948750,2954244.717556,6.821526
matrixMul(Global),900,900,375482.887200,2918689.972171,6.773164
matrixMul(Global),1000,1000,377220.166344,2889880.957031,6.660993
matrixMul(Global),1000,900,379898.517813,3241066.962840,7.531402
matrixMul(Global),900,800,378336.760003,3321415.904207,7.778993
matrixMul(Global),800,700,380723.732025,3426636.547978,8.000323
matrixMul(Global),700,600,381247.864200,3573108.200725,8.372140
matrixMul(Global),600,500,378894.732150,3778827.881051,8.973292
matrixMul(Global),500,400,381228.093062,4097650.687203,9.748554
matrixMul(Global),1000,800,383406.800938,3687887.868699,8.618734
matrixMul(Global),900,700,384129.506250,3851265.406623,9.025956
matrixMul(Global),800,600,388193.172475,4074499.810466,9.496063
matrixMul(Global),700,500,383844.902831,4402938.671479,10.470619
matrixMul(Global),1000,700,390869.938000,4273884.262754,9.934287
matrixMul(Global),600,400,387606.212175,4907559.128763,11.661198
matrixMul(Global),900,600,395124.085884,4580616.175206,10.592855
matrixMul(Global),800,500,393233.244250,5018653.949937,11.762537
matrixMul(Global),1000,600,408070.953844,5081903.158099,11.453479
matrixMul(Global),700,400,401425.062150,5711715.712369,13.228598
matrixMul(Global),900,500,403671.022369,5641166.926173,12.974664
matrixMul(Global),800,400,422514.362025,6518160.419499,14.427074
matrixMul(Global),1000,500,421877.865000,6261565.074528,13.842128
matrixMul(Global),900,400,444587.595834,7327813.612610,15.482272
matrixMul(Global),1000,400,471848.236625,8159084.542661,16.291756
mergeSort,400,1000,4991.750000,10753.359199,1.154226
mergeSort,400,900,5068.125000,10765.691002,1.124196
mergeSort,400,800,5244.750000,10780.451262,1.055475
mergeSort,500,1000,5266.250000,10776.942668,1.046417
mergeSort,500,900,5542.031250,10789.399022,0.946831
mergeSort,400,700,5757.625000,10793.530525,0.874650
mergeSort,600,1000,5805.750000,10800.169887,0.860254
mergeSort,500,800,6104.375000,10806.419074,0.770274
mergeSort,400,600,6744.250000,10815.122668,0.603606
mergeSort,600,900,6375.000000,10814.035168,0.696319
mergeSort,700,1000,6598.593750,10822.471324,0.640118
mergeSort,500,700,7019.218750,10826.558583,0.542416
mergeSort,600,800,7227.000000,10834.027512,0.499104
mergeSort,700,900,7348.031250,10839.104908,0.475103
mergeSort,400,500,8122.750000,10846.427449,0.335315
mergeSort,800,1000,7469.500000,10843.767293,0.451739
mergeSort,500,600,8303.593750,10851.280012,0.306817
mergeSort,600,700,8326.500000,10859.277266,0.304183
mergeSort,700,800,8329.343750,10862.219543,0.304091
mergeSort,800,900,8349.750000,10863.534804,0.301061
mergeSort,900,1000,8338.218750,10866.732012,0.303244
mergeSort,400,400,10394.750000,13237.693268,0.273498
mergeSort,500,500,10106.562500,12602.701030,0.246982
mergeSort,600,600,9902.625000,12276.868295,0.239759
mergeSort,700,700,9659.562500,12004.579942,0.242766
mergeSort,800,800,9487.500000,11832.871171,0.247206
mergeSort,900,900,9347.906250,11696.882942,0.251284
mergeSort,1000,1000,9238.750000,11580.074865,0.253424
mergeSort,1000,900,10326.562500,12969.974761,0.255982
mergeSort,900,800,10639.406250,13316.924651,0.251661
mergeSort,800,700,11007.750000,13684.586408,0.243177
mergeSort,700,600,11529.218750,14263.855871,0.237192
mergeSort,600,500,12102.187500,15113.723083,0.248842
mergeSort,500,400,12941.250000,16425.397111,0.269228
mergeSort,1000,800,11801.562500,14752.656564,0.250060
mergeSort,900,700,12370.218750,15380.078264,0.243315
mergeSort,800,600,13147.000000,16294.840881,0.239434
mergeSort,700,500,14143.281250,17564.076040,0.241867
mergeSort,1000,700,13729.687500,17066.570458,0.243041
mergeSort,600,400,15592.125000,19871.313840,0.274446
mergeSort,900,600,14849.437500,18273.588650,0.230591
mergeSort,800,500,16140.000000,20078.690006,0.244033
mergeSort,1000,600,16467.812500,20289.071968,0.232044
mergeSort,700,400,18229.750000,22987.132649,0.260968
mergeSort,900,500,18193.781250,22531.017335,0.238391
mergeSort,800,400,20837.250000,26254.405065,0.259975
mergeSort,1000,500,20258.125000,25000.767085,0.234111
mergeSort,900,400,23501.531250,29454.377554,0.253296
mergeSort,1000,400,26119.687500,32815.251834,0.256342
quasirandomGenerator,400,1000,59477.838144,222407.854777,2.739340
quasirandomGenerator,400,900,59820.897928,224326.582790,2.749970
quasirandomGenerator,400,800,60159.734933,225425.946947,2.747123
quasirandomGenerator,500,1000,66223.450973,225005.433241,2.397670
quasirandomGenerator,500,900,62877.715633,224095.319441,2.563986
quasirandomGenerator,400,700,59878.246416,223340.640404,2.729913
quasirandomGenerator,600,1000,68445.382236,224322.234438,2.277390
quasirandomGenerator,500,800,65396.699060,224588.754939,2.434252
quasirandomGenerator,400,600,69159.645987,223384.682289,2.229986
quasirandomGenerator,600,900,69643.759120,226238.046103,2.248504
quasirandomGenerator,700,1000,68544.193900,224184.919377,2.270662
quasirandomGenerator,500,700,74541.333147,224283.146544,2.008843
quasirandomGenerator,600,800,76920.905808,224214.762778,1.914874
quasirandomGenerator,700,900,79703.939952,224747.849561,1.819783
quasirandomGenerator,400,500,80240.429677,225348.417079,1.808415
quasirandomGenerator,800,1000,79227.702912,224643.406554,1.835415
quasirandomGenerator,500,600,84410.400690,225431.425192,1.670659
quasirandomGenerator,600,700,85732.847640,226709.096059,1.644367
quasirandomGenerator,700,800,86264.916738,227883.391995,1.641669
quasirandomGenerator,800,900,87991.259765,227867.522566,1.589661
quasirandomGenerator,900,1000,86217.094308,227770.491324,1.641825
quasirandomGenerator,400,400,100129.119048,231815.333564,1.315164
quasirandomGenerator,500,500,96164.477200,228877.337469,1.380061
quasirandomGenerator,600,600,101425.213512,230690.086456,1.274485
quasirandomGenerator,700,700,99703.949800,231314.230999,1.320011
quasirandomGenerator,800,800,98406.773637,230941.714605,1.346807
quasirandomGenerator,900,900,97754.972364,232230.615117,1.375640
quasirandomGenerator,1000,1000,95743.334407,229189.035693,1.393786
quasirandomGenerator,1000,900,109507.212000,234514.729082,1.141546
quasirandomGenerator,900,800,111832.362054,234451.120041,1.096451
quasirandomGenerator,800,700,116778.431787,236071.022274,1.021529
quasirandomGenerator,700,600,134187.649610,234463.839455,0.747283
quasirandomGenerator,600,500,119067.130248,235092.604045,0.974454
quasirandomGenerator,500,400,138091.970333,237316.787328,0.718542
quasirandomGenerator,1000,800,125181.453440,236375.669426,0.888264
quasirandomGenerator,900,700,130996.404000,237916.552389,0.816207
quasirandomGenerator,800,600,139162.973248,238924.908596,0.716871
quasirandomGenerator,700,500,138918.850000,237179.920880,0.707327
quasirandomGenerator,1000,700,146776.407507,239544.177101,0.632035
quasirandomGenerator,600,400,160244.272320,239223.767205,0.492869
quasirandomGenerator,900,600,158188.701414,241746.795834,0.528218
quasirandomGenerator,800,500,161149.189013,241058.624158,0.495872
