kernel,coreF,memF,real,predict,error
matrixMulGlobal,900,2100,201211.729785,194885.463339,0.031441
matrixMulGlobal,1500,3100,226039.735800,195637.184900,0.134501
matrixMulGlobal,1300,2600,201636.781044,194660.973683,0.034596
matrixMulGlobal,1100,2100,201463.361371,195677.262800,0.028720
matrixMulGlobal,1500,2600,226015.835625,196382.200774,0.131113
matrixMulGlobal,1300,2100,202182.172335,196494.726184,0.028130
matrixMulGlobal,1500,2100,226114.994869,197237.909516,0.127710
matrixMulShared,700,3900,59136.677793,59683.722379,0.009251
matrixMulShared,700,3600,59005.251988,59603.191735,0.010134
matrixMulShared,700,3100,58991.598540,59619.002688,0.010635
matrixMulShared,900,3900,59278.666224,59655.618753,0.006359
matrixMulShared,900,3600,59076.044685,59682.045193,0.010258
matrixMulShared,700,2600,59073.084192,59717.954392,0.010916
matrixMulShared,1100,3900,58913.200418,59663.738351,0.012740
matrixMulShared,900,3100,59073.116791,59654.379639,0.009840
matrixMulShared,1100,3600,58942.630172,59718.014915,0.013155
matrixMulShared,700,2100,59028.729123,59729.870778,0.011878
matrixMulShared,1300,3900,58960.692594,59641.753463,0.011551
matrixMulShared,900,2600,59104.142900,59715.972547,0.010352
matrixMulShared,1100,3100,58930.798480,59698.819619,0.013033
matrixMulShared,1300,3600,58972.456296,59608.110968,0.010779
matrixMulShared,1500,3900,60281.467680,59667.360489,0.010187
matrixMulShared,1500,3600,60291.691228,59660.286524,0.010472
matrixMulShared,1300,3100,58915.350195,59596.283456,0.011558
matrixMulShared,1100,2600,59213.924186,59713.119408,0.008430
matrixMulShared,900,2100,59160.329492,59730.607551,0.009640
matrixMulShared,1500,3100,60292.910861,59662.379582,0.010458
matrixMulShared,1300,2600,59081.942023,59669.094143,0.009938
matrixMulShared,1100,2100,59331.257700,59820.802756,0.008251
matrixMulShared,1500,2600,60570.016763,59815.719263,0.012453
matrixMulShared,1300,2100,59412.933892,59818.352934,0.006824
matrixMulShared,1500,2100,60940.057067,59945.662550,0.016318
mergeSort,700,3900,37461.097942,39215.321589,0.046828
mergeSort,700,3600,37452.590494,39235.624036,0.047608
mergeSort,700,3100,37421.083190,39199.870358,0.047534
mergeSort,900,3900,37637.222065,39207.939837,0.041733
mergeSort,900,3600,37619.340462,39227.381645,0.042745
mergeSort,700,2600,37417.042817,39243.198074,0.048805
mergeSort,1100,3900,37614.081223,39235.229161,0.043099
mergeSort,900,3100,37605.107306,39212.748299,0.042751
mergeSort,1100,3600,37579.913482,39217.366316,0.043573
mergeSort,700,2100,37443.570915,39223.212796,0.047529
mergeSort,1300,3900,37830.548932,39173.421731,0.035497
mergeSort,900,2600,37634.363188,39212.484420,0.041933
mergeSort,1100,3100,37600.688510,39216.290035,0.042967
mergeSort,1300,3600,37840.252671,39183.320221,0.035493
mergeSort,1500,3900,38519.095125,39161.240894,0.016671
mergeSort,1500,3600,38520.323107,39177.070302,0.017049
mergeSort,1300,3100,37842.717742,39204.084151,0.035974
mergeSort,1100,2600,37737.151776,39234.750715,0.039685
mergeSort,900,2100,37696.142024,39223.602257,0.040520
mergeSort,1500,3100,38537.928240,39190.699264,0.016938
mergeSort,1300,2600,37823.003420,39175.802750,0.035767
mergeSort,1100,2100,37793.699881,39225.426326,0.037883
mergeSort,1500,2600,38601.199941,39188.642865,0.015218
mergeSort,1300,2100,37935.414910,39203.347979,0.033423
mergeSort,1500,2100,38687.329755,39221.657080,0.013811
nn,700,3900,1537.979433,1637.831439,0.064924
nn,700,3600,1540.224520,1727.333337,0.121482
nn,700,3100,1519.872851,1907.137305,0.254801
nn,900,3900,1499.606368,1906.147994,0.271099
nn,900,3600,1499.068812,2011.082649,0.341555
nn,700,2600,1651.119498,2167.532075,0.312765
nn,1100,3900,1666.002445,2186.083473,0.312173
nn,900,3100,1744.231012,2266.602818,0.299485
nn,1100,3600,1823.984047,2335.144758,0.280244
nn,700,2100,2101.104826,2581.966189,0.228861
nn,1300,3900,1963.028431,2465.036118,0.255731
nn,900,2600,2127.115945,2631.890051,0.237304
nn,1100,3100,2127.849530,2642.176980,0.241712
nn,1300,3600,2154.056133,2656.078587,0.233059
nn,1500,3900,2271.803122,2761.372337,0.215498
nn,1500,3600,2488.078393,2835.883349,0.139789
nn,1300,3100,2515.503284,2896.422034,0.151428
nn,1100,2600,2596.859149,2951.958555,0.136742
nn,900,2100,2698.069327,3019.162586,0.119009
nn,1500,3100,2904.564977,3262.640843,0.123280
nn,1300,2600,3070.757193,3398.778206,0.106821
nn,1100,2100,3307.871980,3608.933360,0.091014
nn,1500,2600,3544.986767,3836.906765,0.082347
nn,1300,2100,3917.272529,4166.582846,0.063644
nn,1500,2100,4518.751590,4739.007970,0.048743
quasirandomGenerator,700,3900,541702.939213,406390.142852,0.249792
quasirandomGenerator,700,3600,542011.417920,406827.864136,0.249411
quasirandomGenerator,700,3100,544291.709360,408591.035567,0.249316
quasirandomGenerator,900,3900,544002.295680,408134.095210,0.249757
quasirandomGenerator,900,3600,545101.821000,409235.992604,0.249249
quasirandomGenerator,700,2600,542931.955347,407762.220991,0.248963
quasirandomGenerator,1100,3900,539394.767193,406673.750768,0.246055
quasirandomGenerator,900,3100,541020.216000,406466.029674,0.248705
quasirandomGenerator,1100,3600,540285.383147,407506.839502,0.245756
quasirandomGenerator,700,2100,544747.252000,409127.755031,0.248959
quasirandomGenerator,1300,3900,541120.000685,405722.785744,0.250217
quasirandomGenerator,900,2600,540215.470440,406493.809106,0.247534
quasirandomGenerator,1100,3100,539521.013387,407152.119126,0.245345
quasirandomGenerator,1300,3600,538464.754265,403864.362209,0.249971
quasirandomGenerator,1500,3900,549423.622800,404988.177090,0.262885
quasirandomGenerator,1500,3600,547997.642150,403656.971051,0.263397
quasirandomGenerator,1300,3100,543954.958595,408148.657827,0.249665
quasirandomGenerator,1100,2600,541556.451627,405865.781474,0.250557
quasirandomGenerator,900,2100,541750.368000,407205.696545,0.248352
quasirandomGenerator,1500,3100,544099.017450,400558.096468,0.263814
quasirandomGenerator,1300,2600,541985.315395,405768.045540,0.251330
quasirandomGenerator,1100,2100,543537.079800,422447.462371,0.222781
quasirandomGenerator,1500,2600,554448.711200,463813.555641,0.163469
quasirandomGenerator,1300,2100,546022.158786,497337.198808,0.089163
quasirandomGenerator,1500,2100,615361.739660,573643.797015,0.067794
reduction,700,3900,2838.155386,2608.766282,0.080823
reduction,700,3600,2837.727108,2609.968152,0.080261
reduction,700,3100,2837.419633,2612.400174,0.079304
reduction,900,3900,2837.688574,2597.377834,0.084685
reduction,900,3600,2847.474501,2599.561336,0.087064
reduction,700,2600,2841.481945,2616.625035,0.079134
reduction,1100,3900,2836.209727,2586.052445,0.088201
reduction,900,3100,2850.620875,2602.622570,0.086998
reduction,1100,3600,2839.782099,2587.941043,0.088683
reduction,700,2100,2852.021648,2622.502520,0.080476
reduction,1300,3900,2838.848600,2574.743566,0.093032
reduction,900,2600,2858.765683,2607.808627,0.087785
reduction,1100,3100,2848.761493,2592.732426,0.089874
reduction,1300,3600,2842.554429,2576.787026,0.093496
reduction,1500,3900,2890.727215,2564.192358,0.112959
reduction,1500,3600,2895.243450,2566.865416,0.113420
reduction,1300,3100,2847.364827,2582.186414,0.093131
reduction,1100,2600,2859.621317,2598.501672,0.091313
reduction,900,2100,2873.223857,2615.079846,0.089845
reduction,1500,3100,2901.594073,2573.739636,0.112991
reduction,1300,2600,2862.078930,2590.150520,0.095011
reduction,1100,2100,2877.670562,2608.777692,0.093441
reduction,1500,2600,2917.856297,2582.697031,0.114865
reduction,1300,2100,2889.101656,2601.990014,0.099377
reduction,1500,2100,2945.370381,2596.228949,0.118539
scalarProd,700,3900,2389112.704440,1575417.406170,0.340585
scalarProd,700,3600,2389103.083500,1712650.117072,0.283141
scalarProd,700,3100,2361089.195080,1994629.885076,0.155208
scalarProd,900,3900,2349243.442980,2027554.114009,0.136933
scalarProd,900,3600,2351007.552600,2197890.796891,0.065128
scalarProd,700,2600,2561810.358450,2393550.261438,0.065680
scalarProd,1100,3900,2631414.539600,2478087.427567,0.058268
scalarProd,900,3100,2722511.528640,2565935.244779,0.057512
scalarProd,1100,3600,2859454.515390,2690197.783729,0.059192
scalarProd,700,2100,3217823.172270,2996481.242251,0.068786
scalarProd,1300,3900,3097474.554070,2931422.839631,0.053609
scalarProd,900,2600,3277550.098710,3080012.010789,0.060270
scalarProd,1100,3100,3312682.767680,3135795.893889,0.053397
scalarProd,1300,3600,3367578.684600,3178425.682284,0.056169
scalarProd,1500,3900,3567234.961500,3373111.963292,0.054418
scalarProd,1500,3600,3879374.584050,3667159.556091,0.054703
scalarProd,1300,3100,3903550.259700,3711946.056239,0.049085
scalarProd,1100,2600,3990976.175340,3761782.040952,0.057428
scalarProd,900,2100,4118224.375620,3854369.375813,0.064070
scalarProd,1500,3100,4496718.305250,4282478.778733,0.047644
scalarProd,1300,2600,4707389.308830,4445223.856579,0.055692
scalarProd,1100,2100,5021828.520280,4713344.234845,0.061429
scalarProd,1500,2600,5427127.013250,5140225.892176,0.052864
scalarProd,1300,2100,5926307.897640,5563837.503211,0.061163
scalarProd,1500,2100,6830915.187150,6432655.764730,0.058302
scanScanExclusiveShared,700,3900,4522.287193,3030.873742,0.329792
scanScanExclusiveShared,700,3600,4520.387407,3281.959119,0.273965
scanScanExclusiveShared,700,3100,4447.543171,3814.175127,0.142409
scanScanExclusiveShared,900,3900,4418.400211,3851.465467,0.128312
scanScanExclusiveShared,900,3600,4421.710636,4170.494293,0.056814
scanScanExclusiveShared,700,2600,4840.077943,4551.791135,0.059562
scanScanExclusiveShared,1100,3900,4950.410470,4688.403724,0.052926
scanScanExclusiveShared,900,3100,5129.980097,4859.633107,0.052699
scanScanExclusiveShared,1100,3600,5400.342245,5077.221137,0.059833
scanScanExclusiveShared,700,2100,6123.342652,5692.153999,0.070417
scanScanExclusiveShared,1300,3900,5849.259043,5515.518026,0.057057
scanScanExclusiveShared,900,2600,6214.434819,5843.885842,0.059627
scanScanExclusiveShared,1100,3100,6264.925047,5913.848840,0.056038
scanScanExclusiveShared,1300,3600,6377.090477,5997.726600,0.059489
scanScanExclusiveShared,1500,3900,6720.983898,6335.531886,0.057351
scanScanExclusiveShared,1500,3600,7354.003750,6896.901699,0.062157
scanScanExclusiveShared,1300,3100,7401.678116,6973.638332,0.057830
scanScanExclusiveShared,1100,2600,7596.945264,7106.908653,0.064504
scanScanExclusiveShared,900,2100,7869.802624,7308.360212,0.071341
scanScanExclusiveShared,1500,3100,8539.709801,8054.808595,0.056782
scanScanExclusiveShared,1300,2600,8977.874478,8389.499050,0.065536
scanScanExclusiveShared,1100,2100,9626.141539,8887.771782,0.076705
scanScanExclusiveShared,1500,2600,10357.529584,9656.933079,0.067641
scanScanExclusiveShared,1300,2100,11374.027275,10471.376876,0.079361
scanScanExclusiveShared,1500,2100,13126.625691,12103.981398,0.077906
sortingNetworks,700,3900,46049.812559,46611.305639,0.012193
sortingNetworks,700,3600,46102.685339,46620.989492,0.011242
sortingNetworks,700,3100,46015.308570,46624.794165,0.013245
sortingNetworks,900,3900,46094.619780,46601.982193,0.011007
sortingNetworks,900,3600,46358.712053,46600.912358,0.005224
sortingNetworks,700,2600,46013.441797,46631.783256,0.013438
sortingNetworks,1100,3900,46250.564608,46571.187109,0.006932
sortingNetworks,900,3100,46343.795026,46615.525564,0.005863
sortingNetworks,1100,3600,46280.195967,46599.524558,0.006900
sortingNetworks,700,2100,45993.656345,46637.691872,0.014003
sortingNetworks,1300,3900,46378.431710,46571.055512,0.004153
sortingNetworks,900,2600,46334.670055,46618.461093,0.006125
sortingNetworks,1100,3100,46352.042378,46611.652342,0.005601
sortingNetworks,1300,3600,46365.710016,46565.265242,0.004304
sortingNetworks,1500,3900,47220.028608,46557.779589,0.014025
sortingNetworks,1500,3600,47210.914716,46557.278082,0.013845
sortingNetworks,1300,3100,46382.681134,46572.695572,0.004097
sortingNetworks,1100,2600,46351.782489,46599.530822,0.005345
sortingNetworks,900,2100,46368.015542,46627.927891,0.005605
sortingNetworks,1500,3100,47217.978694,46561.825016,0.013896
sortingNetworks,1300,2600,46414.774624,46574.989003,0.003452
sortingNetworks,1100,2100,46372.769025,46603.001503,0.004965
sortingNetworks,1500,2600,47228.531437,46569.802225,0.013948
sortingNetworks,1300,2100,46467.179460,46584.016921,0.002514
sortingNetworks,1500,2100,47276.757000,46585.385833,0.014624
transpose,700,3900,1229.307999,863.711818,0.297400
transpose,700,3600,1232.774361,866.300899,0.297275
transpose,700,3100,1220.798480,949.293951,0.222399
transpose,900,3900,1235.639132,947.259046,0.233385
transpose,900,3600,1241.892505,1022.076100,0.177001
transpose,700,2600,1267.121324,1125.788683,0.111538
transpose,1100,3900,1285.933178,1135.317626,0.117125
transpose,900,3100,1345.155047,1189.618950,0.115627
transpose,1100,3600,1372.618377,1233.338581,0.101470
transpose,700,2100,1521.095065,1420.616402,0.066057
transpose,1300,3900,1448.289075,1328.229688,0.082897
transpose,900,2600,1539.815951,1441.355536,0.063943
transpose,1100,3100,1535.564581,1450.198350,0.055593
transpose,1300,3600,1541.684262,1451.834504,0.058280
