kernel,coreF,memF,real,predict,error
scalarProd,1600,4000,11750519.136720,11418876.958198,0.028224
scalarProd,1800,4500,11605453.114815,11225078.257242,0.032776
scalarProd,2000,5000,11822169.051000,11070943.186565,0.063544
scalarProd,1900,4500,12344317.354600,11850117.780828,0.040035
scalarProd,1700,4000,12531169.443100,12132610.467220,0.031805
scalarProd,2000,4500,13008662.871750,12480575.182310,0.040595
scalarProd,1800,4000,13243681.039050,12847552.243421,0.029911
scalarProd,1900,4000,14065072.177205,13562373.997255,0.035741
scalarProd,2000,4000,14809062.021600,14277180.851807,0.035916
scanScanExclusiveShared,1600,5500,7030.764750,6911.916626,0.016904
scanScanExclusiveShared,1700,5500,7481.195136,7304.303446,0.023645
scanScanExclusiveShared,1600,5000,7842.531472,7658.838227,0.023423
scanScanExclusiveShared,1800,5500,7945.219165,7709.894943,0.029618
scanScanExclusiveShared,1700,5000,8352.690992,8125.927167,0.027149
scanScanExclusiveShared,1900,5500,8390.908395,8134.805658,0.030521
scanScanExclusiveShared,1600,4500,8652.888491,8599.911372,0.006122
scanScanExclusiveShared,1800,5000,8846.433739,8560.451844,0.032327
scanScanExclusiveShared,2000,5500,8857.440737,8547.234685,0.035022
scanScanExclusiveShared,1700,4500,9185.695436,9113.154940,0.007897
scanScanExclusiveShared,1900,5000,9323.728878,9010.501465,0.033595
scanScanExclusiveShared,1600,4000,9894.853876,9797.418945,0.009847
scanScanExclusiveShared,1800,4500,9720.829834,9607.082805,0.011701
scanScanExclusiveShared,2000,5000,9885.640382,9480.654203,0.040967
scanScanExclusiveShared,1900,4500,10317.595155,10138.200025,0.017387
scanScanExclusiveShared,1700,4000,10532.848237,10384.028973,0.014129
scanScanExclusiveShared,2000,4500,10914.015369,10659.495758,0.023320
scanScanExclusiveShared,1800,4000,11166.197806,10972.669388,0.017332
scanScanExclusiveShared,1900,4000,11744.351527,11559.880369,0.015707
scanScanExclusiveShared,2000,4000,12397.619940,12176.667172,0.017822
sortingNetworks,1600,5500,45006.835727,45829.285526,0.018274
sortingNetworks,1700,5500,45273.139994,45826.634391,0.012226
sortingNetworks,1600,5000,45110.407668,45827.315521,0.015892
sortingNetworks,1800,5500,45046.865009,45830.428956,0.017394
sortingNetworks,1700,5000,45275.034432,45831.732586,0.012296
sortingNetworks,1900,5500,46087.054764,45832.182645,0.005530
sortingNetworks,1600,4500,45031.967127,45839.880592,0.017941
sortingNetworks,1800,5000,45489.320641,45834.506745,0.007588
sortingNetworks,2000,5500,46499.804652,45826.925720,0.014471
sortingNetworks,1700,4500,45351.061831,45838.422822,0.010746
sortingNetworks,1900,5000,45471.169544,45845.927686,0.008242
sortingNetworks,1600,4000,45159.413814,45842.650913,0.015129
sortingNetworks,1800,4500,45545.413282,45841.605084,0.006503
sortingNetworks,2000,5000,46214.337094,45843.316560,0.008028
sortingNetworks,1900,4500,45928.133240,45844.137013,0.001829
sortingNetworks,1700,4000,45087.257118,45852.665548,0.016976
sortingNetworks,2000,4500,45798.599437,45850.465951,0.001132
sortingNetworks,1800,4000,45122.730544,45854.988076,0.016228
sortingNetworks,1900,4000,45437.349808,45862.530294,0.009358
sortingNetworks,2000,4000,45446.856071,45861.199822,0.009117
transpose,1600,5500,2644.816767,2010.339150,0.239895
transpose,1700,5500,2826.195982,2119.185635,0.250163
transpose,1600,5000,2968.594802,2206.127836,0.256844
transpose,1800,5500,3013.914172,2229.397445,0.260298
transpose,1700,5000,3168.757450,2327.023855,0.265635
transpose,1900,5500,3192.598110,2336.705040,0.268087
transpose,1600,4500,3220.654709,2446.489855,0.240375
transpose,1800,5000,3377.157290,2449.644816,0.274643
transpose,2000,5500,3388.304088,2449.952100,0.276939
transpose,1700,4500,3434.115891,2581.437533,0.248296
transpose,1900,5000,3579.595974,2568.992863,0.282323
transpose,1600,4000,3703.684368,2759.772818,0.254857
transpose,1800,4500,3658.271219,2718.930098,0.256772
transpose,2000,5000,3789.955864,2690.514565,0.290093
transpose,1900,4500,3877.072015,2853.577074,0.263987
transpose,1700,4000,3952.686185,2914.578995,0.262633
transpose,2000,4500,4107.473102,2991.752032,0.271632
transpose,1800,4000,4209.650901,3070.590151,0.270583
transpose,1900,4000,4461.581410,3226.900521,0.276736
transpose,2000,4000,4643.085934,3334.857702,0.281758
vectorAdd,1600,5500,2356.519263,2637.743687,0.119339
vectorAdd,1700,5500,2519.650338,2782.013714,0.104127
vectorAdd,1600,5000,2640.731651,2901.906509,0.098902
vectorAdd,1800,5500,2667.555978,2919.922332,0.094606
vectorAdd,1700,5000,2803.684942,3065.757174,0.093474
vectorAdd,1900,5500,2825.556156,3073.968179,0.087916
vectorAdd,1600,4500,2907.886008,3230.526310,0.110954
vectorAdd,1800,5000,2975.617734,3228.067620,0.084839
vectorAdd,2000,5500,2989.952233,3225.230703,0.078690
vectorAdd,1700,4500,3089.741146,3418.806006,0.106502
vectorAdd,1900,5000,3158.342933,3394.678243,0.074829
vectorAdd,1600,4000,3335.636231,3656.886712,0.096309
vectorAdd,1800,4500,3296.426905,3606.019625,0.093918
vectorAdd,2000,5000,3314.364064,3541.322301,0.068477
vectorAdd,1900,4500,3477.589182,3790.406562,0.089952
vectorAdd,1700,4000,3551.041775,3871.390631,0.090213
vectorAdd,2000,4500,3675.703767,3978.248763,0.082309
vectorAdd,1800,4000,3781.938414,4087.834440,0.080883
vectorAdd,1900,4000,3987.142489,4309.616440,0.080878
vectorAdd,2000,4000,4219.936099,4538.497984,0.075490
