DRAMA,FP16A,FP32A,FP64A,SMACT,SMOCC,TENSO,argNo,average_power,benchmark,core_frequency,kernel,memory_frequency,time
0.7855000000000002,0.0,0.03300000000000002,0.0,0.9548571428571424,0.439,0.0,input016,140.2557,shmembench,1410,benchmark_four_float,6500,0.055617
0.7640322580645157,0.0,0.03200000000000002,0.0,0.9470322580645155,0.4320000000000003,0.0,input017,141.8015,shmembench,1410,benchmark_four_float,6500,0.05716
0.5589999999999998,0.0,0.02400000000000001,0.0,0.9440909090909084,0.4120606060606064,0.0,input018,135.9809,shmembench,1410,benchmark_four_float,6500,0.078184
0.31997142857142874,0.0,0.013000000000000008,0.0,0.9411999999999998,0.40588571428571435,0.0,input019,122.2059,shmembench,1410,benchmark_four_float,6500,0.136672
0.17300000000000001,0.0,0.0070000000000000045,0.0,0.941972972972973,0.4194324324324325,0.0,input020,113.87629999999999,shmembench,1410,benchmark_four_float,6500,0.252993
0.11802702702702698,0.0,0.005000000000000002,0.0,0.9431351351351354,0.42640540540540534,0.0,input021,110.6777,shmembench,1410,benchmark_four_float,6500,0.369039
0.08999999999999997,0.0,0.004000000000000003,0.0,0.943842105263158,0.4363947368421052,0.0,input022,106.83579999999999,shmembench,1410,benchmark_four_float,6500,0.484854
0.04600000000000002,0.0,0.0020000000000000013,0.0,0.9449473684210526,0.4427631578947368,0.0,input023,103.98780000000002,shmembench,1410,benchmark_four_float,6500,0.948391
0.7910000000000003,0.0,0.04400000000000002,0.0,0.957870967741935,0.8539999999999994,0.0,input000,149.38580000000002,shmembench,1500,benchmark_float,6500,0.055248
0.7745625,0.0,0.04299999999999999,0.0,0.9618749999999998,0.7967187500000004,0.0,input001,158.7389,shmembench,1500,benchmark_float,6500,0.05641
0.5310000000000001,0.0,0.02900000000000002,0.0,0.9770000000000002,0.8760000000000004,0.0,input002,160.78169999999997,shmembench,1500,benchmark_float,6500,0.08234
0.3000000000000001,0.0,0.01700000000000001,0.0,0.9849999999999997,0.9060277777777773,0.0,input003,150.3612,shmembench,1500,benchmark_float,6500,0.145806
0.16000000000000006,0.0,0.009000000000000003,0.0,0.9886571428571431,0.9289142857142854,0.0,input004,138.3965,shmembench,1500,benchmark_float,6500,0.273318
0.109,0.0,0.006000000000000003,0.0,0.9898055555555554,0.9373333333333336,0.0,input005,133.3002,shmembench,1500,benchmark_float,6500,0.400843
0.08300000000000005,0.0,0.005000000000000002,0.0,0.9902972972972969,0.9378378378378379,0.0,input006,129.451,shmembench,1500,benchmark_float,6500,0.528328
0.042000000000000016,0.0,0.0020000000000000013,0.0,0.9917894736842108,0.9456315789473687,0.0,input007,124.7144,shmembench,1500,benchmark_float,6500,1.038155
0.7959999999999997,0.0,0.033000000000000015,0.0,0.9595806451612904,0.8419999999999996,0.0,input008,157.0725,shmembench,1500,benchmark_two_float,6500,0.054898
0.7738064516129036,0.0,0.03200000000000002,0.0,0.9490000000000007,0.8298387096774188,0.0,input009,160.61589999999998,shmembench,1500,benchmark_two_float,6500,0.056474
0.5740000000000002,0.0,0.02400000000000001,0.0,0.9660303030303034,0.8764242424242424,0.0,input010,156.9562,shmembench,1500,benchmark_two_float,6500,0.076119
0.33,0.0,0.014000000000000009,0.0,0.9709999999999998,0.8992285714285718,0.0,input011,147.40570000000002,shmembench,1500,benchmark_two_float,6500,0.132487
0.17799999999999996,0.0,0.0070000000000000045,0.0,0.9740833333333332,0.9092499999999997,0.0,input012,135.0885,shmembench,1500,benchmark_two_float,6500,0.245404
0.12199999999999991,0.0,0.005000000000000002,0.0,0.9758333333333328,0.913277777777778,0.0,input013,130.7146,shmembench,1500,benchmark_two_float,6500,0.358339
0.09299999999999999,0.0,0.004000000000000003,0.0,0.9768684210526313,0.9129999999999999,0.0,input014,126.3513,shmembench,1500,benchmark_two_float,6500,0.471171
0.04699999999999998,0.0,0.0020000000000000013,0.0,0.9780526315789481,0.9181842105263157,0.0,input015,120.5836,shmembench,1500,benchmark_two_float,6500,0.922294
0.7890000000000004,0.0,0.03100000000000002,0.0,0.9567419354838712,0.4399999999999999,0.0,input016,153.04800000000003,shmembench,1500,benchmark_four_float,6500,0.055384
0.7699999999999997,0.0,0.03100000000000002,0.0,0.9499999999999995,0.436,0.0,input017,154.9539,shmembench,1500,benchmark_four_float,6500,0.056744
0.5926363636363636,0.0,0.023121212121212133,0.0,0.9450000000000002,0.4139999999999998,0.0,input018,149.43220000000002,shmembench,1500,benchmark_four_float,6500,0.073746
0.3399090909090909,0.0,0.013000000000000008,0.0,0.9418484848484848,0.4056060606060605,0.0,input019,135.7896,shmembench,1500,benchmark_four_float,6500,0.128633
0.1835135135135135,0.0,0.0070000000000000045,0.0,0.942081081081081,0.4188108108108109,0.0,input020,126.56500000000001,shmembench,1500,benchmark_four_float,6500,0.238079
0.12599999999999997,0.0,0.005000000000000002,0.0,0.9433684210526317,0.42594736842105274,0.0,input021,122.6368,shmembench,1500,benchmark_four_float,6500,0.347187
0.09600000000000004,0.0,0.004000000000000003,0.0,0.9439729729729731,0.4361081081081081,0.0,input022,118.8824,shmembench,1500,benchmark_four_float,6500,0.456193
0.04899999999999998,0.0,0.0020000000000000013,0.0,0.944657894736842,0.4424473684210527,0.0,input023,115.37729999999999,shmembench,1500,benchmark_four_float,6500,0.892309
0.7940000000000004,0.0,0.041,0.0,0.9592142857142856,0.8669642857142863,0.0,input000,163.18989999999997,shmembench,1605,benchmark_float,6500,0.055004
0.7809999999999998,0.0,0.040000000000000015,0.0,0.9619999999999999,0.8079999999999999,0.0,input001,174.73250000000002,shmembench,1605,benchmark_float,6500,0.055917
0.5660000000000002,0.0,0.02900000000000002,0.0,0.9770000000000002,0.875,0.0,input002,179.07279999999997,shmembench,1605,benchmark_float,6500,0.077226
0.3200000000000001,0.0,0.01600000000000001,0.0,0.9841666666666673,0.90525,0.0,input003,168.4804,shmembench,1605,benchmark_float,6500,0.13659
0.17100000000000004,0.0,0.009000000000000003,0.0,0.9879999999999998,0.9280833333333338,0.0,input004,155.2962,shmembench,1605,benchmark_float,6500,0.255919
0.11600000000000005,0.0,0.006000000000000003,0.0,0.9890277777777778,0.9365000000000003,0.0,input005,149.4403,shmembench,1605,benchmark_float,6500,0.375304
0.08800000000000004,0.0,0.005000000000000002,0.0,0.9894210526315785,0.9369736842105264,0.0,input006,146.4078,shmembench,1605,benchmark_float,6500,0.494809
0.044999999999999984,0.0,0.0020000000000000013,0.0,0.9908947368421052,0.9446315789473686,0.0,input007,140.57160000000002,shmembench,1605,benchmark_float,6500,0.972012
0.7986551724137931,0.0,0.03100000000000002,0.0,0.9625862068965518,0.8457586206896551,0.0,input008,177.6363,shmembench,1605,benchmark_two_float,6500,0.054709
0.7779999999999998,0.0,0.03000000000000002,0.0,0.9502999999999997,0.8398666666666667,0.0,input009,180.53860000000003,shmembench,1605,benchmark_two_float,6500,0.056166
0.6110000000000003,0.0,0.02400000000000001,0.0,0.9660000000000004,0.8681562499999995,0.0,input010,176.41479999999999,shmembench,1605,benchmark_two_float,6500,0.071555
0.35200000000000015,0.0,0.014000000000000009,0.0,0.9719428571428576,0.8999999999999994,0.0,input011,166.1684,shmembench,1605,benchmark_two_float,6500,0.124162
0.19000000000000014,0.0,0.0070000000000000045,0.0,0.9744324324324327,0.9097027027027027,0.0,input012,152.4397,shmembench,1605,benchmark_two_float,6500,0.229868
0.12999999999999992,0.0,0.005000000000000002,0.0,0.9759999999999993,0.9135135135135138,0.0,input013,146.796,shmembench,1605,benchmark_two_float,6500,0.33546
0.09900000000000009,0.0,0.004000000000000003,0.0,0.9768421052631574,0.9133684210526315,0.0,input014,142.54389999999998,shmembench,1605,benchmark_two_float,6500,0.440959
0.05099999999999998,0.0,0.0020000000000000013,0.0,0.9780263157894744,0.9179736842105258,0.0,input015,137.9556,shmembench,1605,benchmark_two_float,6500,0.862957
0.7920000000000005,0.0,0.02900000000000002,0.0,0.9585806451612898,0.4420000000000001,0.0,input016,167.1141,shmembench,1605,benchmark_four_float,6500,0.055182
0.7748620689655171,0.0,0.02900000000000002,0.0,0.9523448275862068,0.438344827586207,0.0,input017,170.53969999999998,shmembench,1605,benchmark_four_float,6500,0.056397
0.6310000000000001,0.0,0.02300000000000001,0.0,0.9460312500000007,0.4160937500000002,0.0,input018,168.3808,shmembench,1605,benchmark_four_float,6500,0.06922
0.3627428571428569,0.0,0.013000000000000008,0.0,0.9431428571428575,0.4060000000000002,0.0,input019,152.7872,shmembench,1605,benchmark_four_float,6500,0.120526
0.19599999999999992,0.0,0.0070000000000000045,0.0,0.9425945945945949,0.4180270270270268,0.0,input020,142.7167,shmembench,1605,benchmark_four_float,6500,0.223034
0.13405405405405404,0.0,0.005000000000000002,0.0,0.9431621621621625,0.4253783783783786,0.0,input021,138.1409,shmembench,1605,benchmark_four_float,6500,0.325104
0.10199999999999997,0.0,0.004000000000000003,0.0,0.943972972972973,0.43589189189189187,0.0,input022,135.80700000000002,shmembench,1605,benchmark_four_float,6500,0.42705
0.05200000000000003,0.0,0.0020000000000000013,0.0,0.944842105263158,0.4422368421052633,0.0,input023,130.26770000000002,shmembench,1605,benchmark_four_float,6500,0.834983
0.7970000000000004,0.0,0.039,0.0,0.9609666666666662,0.8768666666666666,0.0,input000,180.24849999999998,shmembench,1710,benchmark_float,6500,0.054796
0.7880000000000001,0.0,0.03800000000000001,0.0,0.9624642857142859,0.8178928571428573,0.0,input001,194.6766,shmembench,1710,benchmark_float,6500,0.055452
0.6000000000000001,0.0,0.02900000000000002,0.0,0.9759999999999993,0.8707187499999997,0.0,input002,203.7537,shmembench,1710,benchmark_float,6500,0.072816
0.3399999999999999,0.0,0.01600000000000001,0.0,0.9845428571428574,0.9053142857142858,0.0,input003,192.208,shmembench,1710,benchmark_float,6500,0.128445
0.18200000000000013,0.0,0.009000000000000003,0.0,0.9882222222222222,0.9282222222222223,0.0,input004,178.1291,shmembench,1710,benchmark_float,6500,0.240419
0.12400000000000001,0.0,0.006000000000000003,0.0,0.9891842105263158,0.9368421052631581,0.0,input005,172.17739999999998,shmembench,1710,benchmark_float,6500,0.35256
0.09399999999999996,0.0,0.005000000000000002,0.0,0.9905405405405403,0.9377837837837835,0.0,input006,167.81879999999998,shmembench,1710,benchmark_float,6500,0.464366
0.04800000000000002,0.0,0.0020000000000000013,0.0,0.9911578947368419,0.9449736842105265,0.0,input007,161.39259999999996,shmembench,1710,benchmark_float,6500,0.912538
0.8004193548387097,0.0,0.02900000000000002,0.0,0.9645483870967738,0.8479999999999998,0.0,input008,196.65669999999997,shmembench,1710,benchmark_two_float,6500,0.054575
0.7830000000000003,0.0,0.028000000000000018,0.0,0.9531333333333332,0.8470333333333335,0.0,input009,204.52519999999998,shmembench,1710,benchmark_two_float,6500,0.055816
0.6447272727272725,0.0,0.02300000000000001,0.0,0.9659696969696974,0.8549696969696972,0.0,input010,201.10930000000002,shmembench,1710,benchmark_two_float,6500,0.067811
0.37400000000000017,0.0,0.014000000000000009,0.0,0.9720571428571432,0.9009714285714284,0.0,input011,189.75640000000004,shmembench,1710,benchmark_two_float,6500,0.116922
0.20199999999999999,0.0,0.0070000000000000045,0.0,0.9749722222222229,0.9099444444444446,0.0,input012,175.29520000000002,shmembench,1710,benchmark_two_float,6500,0.216155
0.13900000000000015,0.0,0.005000000000000002,0.0,0.9759999999999993,0.9138947368421059,0.0,input013,169.4063,shmembench,1710,benchmark_two_float,6500,0.315329
0.105,0.0,0.004000000000000003,0.0,0.9769999999999998,0.9138947368421059,0.0,input014,164.705,shmembench,1710,benchmark_two_float,6500,0.414494
0.054000000000000034,0.0,0.0020000000000000013,0.0,0.9785263157894736,0.9181315789473686,0.0,input015,158.30120000000002,shmembench,1710,benchmark_two_float,6500,0.810754
